TIMESTAMP,BICHI_OPEN_PRICE_USD,BICHI_HIGH_PRICE_USD,BICHI_LOW_PRICE_USD,BICHI_CLOSE_PRICE_USD,BICHI_VOLUME_USD,BICHI_DIVIDENDS_USD,BICHI_STOCK_SPLITS_USD
2025-01-05 00:00:00+00:00,0.0006270000012591481,0.0006569999968633056,0.0005559999844990671,0.0006459999713115394,12870,0.0,0.0
2025-01-06 00:00:00+00:00,0.0006459999713115394,0.0006520000169984996,0.000446999998530373,0.000446999998530373,18795,0.0,0.0
2025-01-07 00:00:00+00:00,0.000446999998530373,0.0004889999981969595,0.00043899999582208693,0.00045399999362416565,12075,0.0,0.0
2025-01-08 00:00:00+00:00,0.00045399999362416565,0.0007570000016130507,0.0004450000124052167,0.0007520000217482448,34235,0.0,0.0
2025-01-09 00:00:00+00:00,0.0007520000217482448,0.0007529999711550772,0.0004309999931138009,0.00045900000259280205,23761,0.0,0.0
2025-01-10 00:00:00+00:00,0.00045900000259280205,0.0005169999785721302,0.00045399999362416565,0.0005089999758638442,10716,0.0,0.0
2025-01-11 00:00:00+00:00,0.0005089999758638442,0.0005089999758638442,0.0004490000137593597,0.0004619999963324517,6311,0.0,0.0
2025-01-12 00:00:00+00:00,0.0004619999963324517,0.00047500000800937414,0.0004440000047907233,0.0004600000102072954,10189,0.0,0.0
2025-01-13 00:00:00+00:00,0.0004600000102072954,0.0006580000044777989,0.0003659999929368496,0.0006580000044777989,17944,0.0,0.0
2025-01-14 00:00:00+00:00,0.0006580000044777989,0.0008909999742172658,0.0006089999806135893,0.0006230000290088356,54254,0.0,0.0
2025-01-15 00:00:00+00:00,0.0006230000290088356,0.0007350000087171793,0.0006230000290088356,0.0007089999853633344,11697,0.0,0.0
2025-01-16 00:00:00+00:00,0.0007089999853633344,0.0007309999782592058,0.0006050000083632767,0.0006120000034570694,8782,0.0,0.0
2025-01-17 00:00:00+00:00,0.0006120000034570694,0.0006539999740198255,0.0005619999719783664,0.0005760000203736126,9789,0.0,0.0
2025-01-18 00:00:00+00:00,0.0005760000203736126,0.0005779999773949385,0.0004689999914262444,0.0004799999878741801,16563,0.0,0.0
2025-01-19 00:00:00+00:00,0.0004799999878741801,0.000514000013936311,0.0002570000069681555,0.0002690000110305846,14346,0.0,0.0
2025-01-20 00:00:00+00:00,0.0002690000110305846,0.0004020000051241368,0.00020799999765586108,0.0003929999948013574,32900,0.0,0.0
2025-01-21 00:00:00+00:00,0.0003929999948013574,0.00043799998820759356,0.000299000006634742,0.00041099998634308577,19525,0.0,0.0
2025-01-22 00:00:00+00:00,0.00041099998634308577,0.00041099998634308577,0.000371000001905486,0.000371000001905486,5560,0.0,0.0
2025-01-23 00:00:00+00:00,0.000371000001905486,0.000371000001905486,0.0003060000017285347,0.0003110000106971711,5761,0.0,0.0
2025-01-24 00:00:00+00:00,0.0003110000106971711,0.00036299999919719994,0.0003009999927598983,0.0003480000013951212,13400,0.0,0.0
2025-01-25 00:00:00+00:00,0.0003480000013951212,0.0003480000013951212,0.0003169999981764704,0.0003169999981764704,4492,0.0,0.0
2025-01-26 00:00:00+00:00,0.0003169999981764704,0.00033000000985339284,0.0002739999908953905,0.00033000000985339284,4737,0.0,0.0
2025-01-27 00:00:00+00:00,0.00033000000985339284,0.00033999999868683517,0.00026599998818710446,0.0002859999949578196,4521,0.0,0.0
2025-01-28 00:00:00+00:00,0.0002859999949578196,0.00029299999005161226,0.00023799999326001853,0.0002519999979995191,7398,0.0,0.0
2025-01-29 00:00:00+00:00,0.0002519999979995191,0.0002840000088326633,0.00022699999681208283,0.00025400001322850585,13076,0.0,0.0
2025-01-30 00:00:00+00:00,0.00025400001322850585,0.0002800000074785203,0.00022499999613501132,0.00023299999884329736,13719,0.0,0.0
2025-01-31 00:00:00+00:00,0.00023299999884329736,0.0002570000069681555,0.00018099999579135329,0.00024399999529123306,19223,0.0,0.0
2025-02-01 00:00:00+00:00,0.00024399999529123306,0.0002519999979995191,0.0002229999954579398,0.0002229999954579398,1454,0.0,0.0
2025-02-02 00:00:00+00:00,0.0002229999954579398,0.0002229999954579398,0.0001900000061141327,0.00020199999562464654,3340,0.0,0.0
2025-02-03 00:00:00+00:00,0.00020199999562464654,0.00021499999274965376,0.00018699999782256782,0.00021499999274965376,3244,0.0,0.0
2025-02-04 00:00:00+00:00,0.00021499999274965376,0.00021600000036414713,0.0001849999971454963,0.00018600000475998968,2545,0.0,0.0
2025-02-05 00:00:00+00:00,0.00018600000475998968,0.00018899999849963933,0.00017899999511428177,0.0001880000054370612,1799,0.0,0.0
2025-02-06 00:00:00+00:00,0.0001880000054370612,0.00044999999227002263,0.00011300000187475234,0.00013099999341648072,78004,0.0,0.0
2025-02-07 00:00:00+00:00,0.00013099999341648072,0.00017600000137463212,0.00012799999967683107,0.00013299999409355223,13747,0.0,0.0
2025-02-08 00:00:00+00:00,0.00013299999409355223,0.00015999999595806003,0.00013299999409355223,0.00015999999595806003,5065,0.0,0.0
2025-02-09 00:00:00+00:00,0.00015999999595806003,0.00017299999308306724,0.0001500000071246177,0.00016700000560376793,3972,0.0,0.0
2025-02-10 00:00:00+00:00,0.00016700000560376793,0.00018200000340584666,0.00016500000492669642,0.0001720000000204891,3139,0.0,0.0
2025-02-11 00:00:00+00:00,0.0001720000000204891,0.00019099999917671084,0.00016500000492669642,0.00018200000340584666,2101,0.0,0.0
2025-02-12 00:00:00+00:00,0.00018200000340584666,0.00018200000340584666,0.00017600000137463212,0.00017899999511428177,1686,0.0,0.0
2025-02-13 00:00:00+00:00,0.00017899999511428177,0.00017899999511428177,0.00015900000289548188,0.0001720000000204891,7287,0.0,0.0
2025-02-14 00:00:00+00:00,0.0001720000000204891,0.00018699999782256782,0.00016700000560376793,0.00018400000408291817,5350,0.0,0.0
2025-02-15 00:00:00+00:00,0.00018400000408291817,0.00018400000408291817,0.00016599999798927456,0.00016599999798927456,865,0.0,0.0
2025-02-16 00:00:00+00:00,0.00016599999798927456,0.00020199999562464654,0.00016599999798927456,0.00020199999562464654,3728,0.0,0.0
