TIMESTAMP,KCN_OPEN_PRICE_USD,KCN_HIGH_PRICE_USD,KCN_LOW_PRICE_USD,KCN_CLOSE_PRICE_USD,KCN_VOLUME_USD,KCN_DIVIDENDS_USD,KCN_STOCK_SPLITS_USD
2023-05-02 00:00:00+00:00,89.75708770751953,146.19056701660156,56.67902374267578,104.30753326416016,44037,0.0,0.0
2023-05-03 00:00:00+00:00,104.31187438964844,186.73704528808594,97.8659896850586,101.91609954833984,42200,0.0,0.0
2023-05-04 00:00:00+00:00,101.91569519042969,117.98973846435547,86.33665466308594,112.82088470458984,42933,0.0,0.0
2023-05-05 00:00:00+00:00,112.81928253173828,156.73370361328125,55.34666442871094,115.37113952636719,36975,0.0,0.0
2023-05-06 00:00:00+00:00,115.36705780029297,115.38497161865234,54.80215835571289,54.92751693725586,72135,0.0,0.0
2023-05-07 00:00:00+00:00,54.927947998046875,100.7618637084961,51.15193557739258,93.39608001708984,62240,0.0,0.0
2023-05-08 00:00:00+00:00,93.39419555664062,93.77535247802734,72.806640625,84.46142578125,73693,0.0,0.0
2023-05-09 00:00:00+00:00,84.46144104003906,85.36458587646484,71.70708465576172,72.44042205810547,51752,0.0,0.0
2023-05-10 00:00:00+00:00,72.44318389892578,76.70077514648438,53.01515579223633,76.49736022949219,47076,0.0,0.0
2023-05-11 00:00:00+00:00,76.5021743774414,81.37814331054688,57.3282356262207,63.78414535522461,58851,0.0,0.0
2023-05-12 00:00:00+00:00,63.784217834472656,80.17603302001953,59.60319519042969,68.58686828613281,62013,0.0,0.0
2023-05-13 00:00:00+00:00,68.58293151855469,73.046630859375,60.42241668701172,67.89288330078125,29947,0.0,0.0
2023-05-14 00:00:00+00:00,67.89167785644531,79.77570343017578,62.19683074951172,70.52203369140625,31919,0.0,0.0
2023-05-15 00:00:00+00:00,70.51873779296875,71.45339965820312,54.66535186767578,64.65980529785156,51977,0.0,0.0
2023-05-16 00:00:00+00:00,64.6595458984375,65.96015167236328,52.076786041259766,57.57714080810547,46246,0.0,0.0
