TIMESTAMP,FEENIX_OPEN_PRICE_USD,FEENIX_HIGH_PRICE_USD,FEENIX_LOW_PRICE_USD,FEENIX_CLOSE_PRICE_USD,FEENIX_VOLUME_USD,FEENIX_DIVIDENDS_USD,FEENIX_STOCK_SPLITS_USD
2025-03-05 00:00:00+00:00,0.0021299999207258224,0.0021299999207258224,0.0018560000462457538,0.001984999980777502,23015,0.0,0.0
2025-03-06 00:00:00+00:00,0.001984999980777502,0.002124000107869506,0.0019660000689327717,0.001996000064536929,90840,0.0,0.0
2025-03-07 00:00:00+00:00,0.001996000064536929,0.0020719999447464943,0.0018629999831318855,0.001921999966725707,26968,0.0,0.0
2025-03-08 00:00:00+00:00,0.001921999966725707,0.0019490000559017062,0.001702000037766993,0.0017229999648407102,26942,0.0,0.0
2025-03-09 00:00:00+00:00,0.0017229999648407102,0.001756999990902841,0.001585999969393015,0.0015979999443516135,24424,0.0,0.0
2025-03-10 00:00:00+00:00,0.0015979999443516135,0.001690999954007566,0.00139999995008111,0.0014669999945908785,22389,0.0,0.0
2025-03-11 00:00:00+00:00,0.0014669999945908785,0.001673000049777329,0.0014039999805390835,0.0016550000291317701,21571,0.0,0.0
2025-03-12 00:00:00+00:00,0.0016550000291317701,0.0016749999485909939,0.0015180000336840749,0.001597000053152442,20532,0.0,0.0
2025-03-13 00:00:00+00:00,0.001597000053152442,0.0016370000084862113,0.0015510000521317124,0.0015790000325068831,17309,0.0,0.0
2025-03-14 00:00:00+00:00,0.0015790000325068831,0.0018439999548718333,0.0015739999944344163,0.0018159999744966626,20325,0.0,0.0
2025-03-15 00:00:00+00:00,0.0018159999744966626,0.002130999928340316,0.0018050000071525574,0.0021269998978823423,20169,0.0,0.0
2025-03-16 00:00:00+00:00,0.0021269998978823423,0.002130999928340316,0.001879999996162951,0.0019199999514967203,20130,0.0,0.0
2025-03-17 00:00:00+00:00,0.0019199999514967203,0.0019920000340789557,0.0019160000374540687,0.0019539999775588512,19196,0.0,0.0
2025-03-18 00:00:00+00:00,0.0019539999775588512,0.0020230000372976065,0.0018990000244230032,0.0019499999471008778,21257,0.0,0.0
2025-03-19 00:00:00+00:00,0.0019499999471008778,0.0020860000513494015,0.0019320000428706408,0.0020860000513494015,19420,0.0,0.0
2025-03-20 00:00:00+00:00,0.0020860000513494015,0.002090000081807375,0.0018279999494552612,0.0018339999951422215,23569,0.0,0.0
2025-03-21 00:00:00+00:00,0.0018339999951422215,0.0018360000103712082,0.0015640000347048044,0.0015660000499337912,24284,0.0,0.0
2025-03-22 00:00:00+00:00,0.0015660000499337912,0.001614999957382679,0.001560000004246831,0.0015810000477358699,17966,0.0,0.0
2025-03-23 00:00:00+00:00,0.0015810000477358699,0.0016820000018924475,0.0015780000248923898,0.0016589999431744218,20142,0.0,0.0
2025-03-24 00:00:00+00:00,0.0016589999431744218,0.0018070000223815441,0.0016570000443607569,0.0017379999626427889,22605,0.0,0.0
2025-03-25 00:00:00+00:00,0.0017379999626427889,0.0018240000354126096,0.0017089999746531248,0.00177800003439188,22685,0.0,0.0
2025-03-26 00:00:00+00:00,0.00177800003439188,0.0017930000321939588,0.0016830000095069408,0.0016949999844655395,23687,0.0,0.0
2025-03-27 00:00:00+00:00,0.0016949999844655395,0.0017290000105276704,0.001680999994277954,0.0017010000301524997,24349,0.0,0.0
2025-03-28 00:00:00+00:00,0.0017010000301524997,0.0017049999441951513,0.001491999952122569,0.0015089999651536345,24118,0.0,0.0
2025-03-29 00:00:00+00:00,0.0015089999651536345,0.0015190000412985682,0.0014680000022053719,0.0014900000533089042,22461,0.0,0.0
2025-03-30 00:00:00+00:00,0.0014900000533089042,0.0015300000086426735,0.001471000025048852,0.001496999990195036,21293,0.0,0.0
2025-03-31 00:00:00+00:00,0.001496999990195036,0.001538999960757792,0.0014809999847784638,0.0015180000336840749,21017,0.0,0.0
2025-04-01 00:00:00+00:00,0.0015180000336840749,0.001567999948747456,0.0015040000434964895,0.0015350000467151403,19947,0.0,0.0
2025-04-02 00:00:00+00:00,0.0015350000467151403,0.001585999969393015,0.001357999979518354,0.001357999979518354,22968,0.0,0.0
2025-04-03 00:00:00+00:00,0.001357999979518354,0.0014059999957680702,0.0011820000363513827,0.0012329999590292573,23325,0.0,0.0
2025-04-04 00:00:00+00:00,0.0012329999590292573,0.0012740000383928418,0.00120599998626858,0.0012400000123307109,27122,0.0,0.0
2025-04-05 00:00:00+00:00,0.0012400000123307109,0.0012400000123307109,0.0011109999613836408,0.0011230000527575612,0,0.0,0.0
2025-04-06 00:00:00+00:00,0.0011230000527575612,0.001171999960206449,0.001032999949529767,0.0010509999701753259,30784,0.0,0.0
2025-04-07 00:00:00+00:00,0.0010509999701753259,0.0012839999981224537,0.0009040000149980187,0.0012570000253617764,36183,0.0,0.0
2025-04-08 00:00:00+00:00,0.0012570000253617764,0.0013269999762997031,0.001108999946154654,0.001158999977633357,22336,0.0,0.0
2025-04-09 00:00:00+00:00,0.001158999977633357,0.00120900000911206,0.0010339999571442604,0.0011919999960809946,20981,0.0,0.0
2025-04-10 00:00:00+00:00,0.0011919999960809946,0.0011980000417679548,0.0010600000387057662,0.0010870000114664435,21511,0.0,0.0
2025-04-11 00:00:00+00:00,0.0010870000114664435,0.001196000026538968,0.0010809999657794833,0.0011919999960809946,19537,0.0,0.0
2025-04-12 00:00:00+00:00,0.0011919999960809946,0.0013150000013411045,0.0011699999449774623,0.0012730000307783484,22032,0.0,0.0
2025-04-13 00:00:00+00:00,0.0012730000307783484,0.0012809999752789736,0.0011390000581741333,0.001145999995060265,23911,0.0,0.0
2025-04-14 00:00:00+00:00,0.001145999995060265,0.0012260000221431255,0.0011080000549554825,0.0011119999689981341,24240,0.0,0.0
2025-04-15 00:00:00+00:00,0.0011119999689981341,0.0011520000407472253,0.0010809999657794833,0.0010839999886229634,20339,0.0,0.0
2025-04-16 00:00:00+00:00,0.0010839999886229634,0.0011549999471753836,0.0010649999603629112,0.0011390000581741333,18889,0.0,0.0
2025-04-17 00:00:00+00:00,0.0011390000581741333,0.0011780000058934093,0.0011239999439567327,0.0011630000080913305,22704,0.0,0.0
2025-04-18 00:00:00+00:00,0.0011630000080913305,0.0011749999830499291,0.0011470000026747584,0.001164000015705824,23820,0.0,0.0
2025-04-19 00:00:00+00:00,0.001164000015705824,0.00120900000911206,0.0010689999908208847,0.0010760000441223383,29037,0.0,0.0
2025-04-20 00:00:00+00:00,0.0010760000441223383,0.001104000024497509,0.000986000057309866,0.0010649999603629112,20775,0.0,0.0
2025-04-21 00:00:00+00:00,0.0010649999603629112,0.0011109999613836408,0.0010509999701753259,0.0010629999451339245,21278,0.0,0.0
2025-04-22 00:00:00+00:00,0.0010629999451339245,0.001151000033132732,0.0010610000463202596,0.001145999995060265,40197,0.0,0.0
2025-04-23 00:00:00+00:00,0.001145999995060265,0.0011470000026747584,0.0010920000495389104,0.0011259999591857195,52119,0.0,0.0
2025-04-24 00:00:00+00:00,0.0011259999591857195,0.0011279999744147062,0.0010639999527484179,0.0011020000092685223,29567,0.0,0.0
2025-04-25 00:00:00+00:00,0.0011020000092685223,0.001155999954789877,0.0010989999864250422,0.001117000007070601,25021,0.0,0.0
2025-04-26 00:00:00+00:00,0.001117000007070601,0.0011919999960809946,0.001117000007070601,0.001145999995060265,23271,0.0,0.0
