TIMESTAMP,TORSY_OPEN_PRICE_USD,TORSY_HIGH_PRICE_USD,TORSY_LOW_PRICE_USD,TORSY_CLOSE_PRICE_USD,TORSY_VOLUME_USD,TORSY_DIVIDENDS_USD,TORSY_STOCK_SPLITS_USD
2024-07-18 00:00:00+00:00,0.01558700017631054,0.01790199987590313,0.014461999759078026,0.017368000000715256,910230,0.0,0.0
2024-07-19 00:00:00+00:00,0.017368000000715256,0.027381999418139458,0.016227999702095985,0.027062999084591866,1234513,0.0,0.0
2024-07-20 00:00:00+00:00,0.027062999084591866,0.03675999864935875,0.02691500075161457,0.034217000007629395,1349159,0.0,0.0
2024-07-21 00:00:00+00:00,0.034217000007629395,0.036382999271154404,0.0035290000960230827,0.01494900044053793,7451455,0.0,0.0
2024-07-22 00:00:00+00:00,0.014260999858379364,0.01482400018721819,0.009607000276446342,0.011380000039935112,1652220,0.0,0.0
2024-07-23 00:00:00+00:00,0.011380000039935112,0.017573000863194466,0.010715999640524387,0.014051999896764755,1132778,0.0,0.0
2024-07-24 00:00:00+00:00,0.014051999896764755,0.01586100086569786,0.009053000248968601,0.009953999891877174,1339930,0.0,0.0
2024-07-25 00:00:00+00:00,0.009953999891877174,0.010507999919354916,0.0055610002018511295,0.007646000012755394,1208218,0.0,0.0
2024-07-26 00:00:00+00:00,0.007660999894142151,0.00860000029206276,0.007441999856382608,0.008156999945640564,418911,0.0,0.0
2024-07-27 00:00:00+00:00,0.008156999945640564,0.009854000061750412,0.00738399988040328,0.00783700030297041,1380317,0.0,0.0
2024-07-28 00:00:00+00:00,0.00783700030297041,0.009855999611318111,0.007722000125795603,0.009305000305175781,1319540,0.0,0.0
2024-07-29 00:00:00+00:00,0.009305000305175781,0.012124000117182732,0.009135999716818333,0.009363999590277672,618844,0.0,0.0
2024-07-30 00:00:00+00:00,0.009363999590277672,0.0095229996368289,0.008515000343322754,0.00889699999243021,391200,0.0,0.0
