TIMESTAMP,DACAT_OPEN_PRICE_USD,DACAT_HIGH_PRICE_USD,DACAT_LOW_PRICE_USD,DACAT_CLOSE_PRICE_USD,DACAT_VOLUME_USD,DACAT_DIVIDENDS_USD,DACAT_STOCK_SPLITS_USD
2024-04-27 00:00:00+00:00,,,,0.0,2295,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,545,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,9266,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,1597,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,1813,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,1200,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,3576,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,6670,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,1062,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,9420,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,4935,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,4161,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,14234,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,3367,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,9898,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,1851,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,3812,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,1197,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,3372,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,2837,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,7854,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,2299,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,8396,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,5614,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,2334,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,9197,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,3394,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,1950,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,7092,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,3471,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,619,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,13159,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,10432,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,6306,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,7107,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,10884,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,1860,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,3443,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,1476,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,1627,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,8875,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,4100,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,1488,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,7631,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,2840,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,1619,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,2804,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,1470,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,3263,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,4351,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,1558,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,1087,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,657,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,1176,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,5072,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,1533,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,339,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,300,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,915,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,1580,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,313,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,1587,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,795,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,6249,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,285,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,5373,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,436,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,2445,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,2038,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,1580,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,1084,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,842,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,2942,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,597,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,1404,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,1701,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,2076,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,887,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,3914,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,4034,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,2801,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,1469,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,1285,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,2536,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,17798,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,2588,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,5071,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,3454,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,2688,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,9553,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,2892,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,2047,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,2125,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,12722,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,2634,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,1539,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,4544,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,2220,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,3794,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,505,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,691,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,1375,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,378,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,2704,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,2511,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,2710,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,199,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,1239,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,2324,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,1624,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,2326,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,388,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,611,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,1102,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,13568,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,1095,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,260,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,18012,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,2079,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,411,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,960,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,2441,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,4769,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,5998,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,3070,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,4886,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,1480,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,671,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,427,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,1807,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,350,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,2726,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,676,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,1737,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,1124,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,501,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,695,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,4578,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,4214,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,1567,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,3239,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,1034,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,12949,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,304,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,901,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,10507,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,389,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,801,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,1856,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,7491,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,3480,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,1900,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,11620,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,352,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,10618,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,1141,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,595,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,536,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,1981,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,715,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,318,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,217,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,261,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,508,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,1265,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,3729,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,431,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,1335,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,2121,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,4824,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,1326,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,2062,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,213,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,1339,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,967,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,2444,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,258,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,552,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,2160,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,2312,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,2636,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,1376,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,1254,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,805,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,557,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,2283,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,1466,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,15341,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,2308,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,2456,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,7120,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,2201,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,7201,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,270,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,6770,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,471,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,1281,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,10878,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,8986,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,3488,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,11454,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,9975,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,7768,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,1803,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,9877,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1431,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,2954,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,728,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,15772,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,5766,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,670,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,4017,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,2700,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,2347,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,3284,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,3713,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,1455,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,3370,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,707,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,1935,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,2682,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1398,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1321,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,422,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,1800,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,1280,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,2990,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,5071,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,60714,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,8753,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,787,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,864,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,1051,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,2780,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,7884,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,840,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,648,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,1011,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,270,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,7373,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,1658,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,8115,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,3886,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,963,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,838,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1312,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,622,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,3958,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,2435,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,3546,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,5974,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,832,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,1966,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,18773,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,23468,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,1917,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,3479,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,2142,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,6948,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,838,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,520,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,491,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,2151,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,3138,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,2214,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1579,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,534,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,3791,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,2434,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,990,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,5155,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,1995,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,557,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1146,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,163,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,252,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,231,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1403,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,440,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,781,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,784,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,643,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,2080,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,2627,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,534,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1305,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,370,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,542,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,801,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,898,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,1087,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,931,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,307,0.0,0.0
