TIMESTAMP,BCNA_OPEN_PRICE_USD,BCNA_HIGH_PRICE_USD,BCNA_LOW_PRICE_USD,BCNA_CLOSE_PRICE_USD,BCNA_VOLUME_USD,BCNA_DIVIDENDS_USD,BCNA_STOCK_SPLITS_USD
2020-10-28 00:00:00+00:00,0.058501001447439194,0.059167999774217606,0.05522099882364273,0.05733399838209152,4269,0.0,0.0
2020-10-29 00:00:00+00:00,0.05733200162649155,0.05865100026130676,0.055814001709222794,0.057833001017570496,5251,0.0,0.0
2020-10-30 00:00:00+00:00,0.05778399854898453,0.05920799821615219,0.05444899946451187,0.057663001120090485,3692,0.0,0.0
2020-10-31 00:00:00+00:00,0.05757199972867966,0.059620000422000885,0.05624900013208389,0.05787200108170509,3663,0.0,0.0
2020-11-01 00:00:00+00:00,0.05788100138306618,0.058494001626968384,0.054969001561403275,0.05649400129914284,2041,0.0,0.0
2020-11-02 00:00:00+00:00,0.05659500136971474,0.05688999965786934,0.04977000132203102,0.05179399996995926,4363,0.0,0.0
2020-11-03 00:00:00+00:00,0.0517599992454052,0.05345400050282478,0.04593199864029884,0.04647500067949295,4154,0.0,0.0
2020-11-04 00:00:00+00:00,0.04659299924969673,0.051506999880075455,0.03885599970817566,0.04508500173687935,9348,0.0,0.0
2020-11-05 00:00:00+00:00,0.045086998492479324,0.054579999297857285,0.041071001440286636,0.04783099889755249,15684,0.0,0.0
2020-11-06 00:00:00+00:00,0.0478300005197525,0.056120000779628754,0.044645000249147415,0.05105600133538246,17587,0.0,0.0
2020-11-07 00:00:00+00:00,0.05105600133538246,0.054276999086141586,0.044422999024391174,0.04583600163459778,2212,0.0,0.0
2020-11-08 00:00:00+00:00,0.04583600163459778,0.04800700023770332,0.04115999862551689,0.04334099963307381,3101,0.0,0.0
2020-11-09 00:00:00+00:00,0.04334300011396408,0.04836000129580498,0.03874500095844269,0.04708399996161461,11855,0.0,0.0
2020-11-10 00:00:00+00:00,0.04707200080156326,0.04794200137257576,0.037161000072956085,0.04404100030660629,8176,0.0,0.0
2020-11-11 00:00:00+00:00,0.04403800144791603,0.04828900098800659,0.038534000515937805,0.04158899933099747,3015,0.0,0.0
2020-11-12 00:00:00+00:00,0.041613999754190445,0.0463469997048378,0.0398159995675087,0.044936999678611755,7467,0.0,0.0
2020-11-13 00:00:00+00:00,0.04492200165987015,0.04560299962759018,0.04257600009441376,0.04371500015258789,6272,0.0,0.0
2020-11-14 00:00:00+00:00,0.04373199865221977,0.04396099969744682,0.03215999901294708,0.03761700168251991,6795,0.0,0.0
2020-11-15 00:00:00+00:00,0.03759799897670746,0.04350699856877327,0.0333469994366169,0.034942999482154846,3127,0.0,0.0
2020-11-16 00:00:00+00:00,0.034942999482154846,0.04239000007510185,0.017782999202609062,0.03710699826478958,2111,0.0,0.0
2020-11-17 00:00:00+00:00,0.03487899899482727,0.03742999956011772,0.03146800026297569,0.034230999648571014,3206,0.0,0.0
2020-11-18 00:00:00+00:00,0.0342320017516613,0.037780001759529114,0.019192999228835106,0.03364599868655205,3390,0.0,0.0
2020-11-19 00:00:00+00:00,0.033649999648332596,0.034297000616788864,0.02496900036931038,0.03189300000667572,4425,0.0,0.0
2020-11-20 00:00:00+00:00,0.03189300000667572,0.03431599959731102,0.018605999648571014,0.024209000170230865,6942,0.0,0.0
2020-11-21 00:00:00+00:00,0.02420799992978573,0.028023000806570053,0.020416000857949257,0.027962999418377876,860,0.0,0.0
