TIMESTAMP,WTON_OPEN_PRICE_USD,WTON_HIGH_PRICE_USD,WTON_LOW_PRICE_USD,WTON_CLOSE_PRICE_USD,WTON_VOLUME_USD,WTON_DIVIDENDS_USD,WTON_STOCK_SPLITS_USD
2025-03-03 00:00:00+00:00,3.515170097351074,3.515170097351074,3.051692008972168,3.0709400177001953,458165,0.0,0.0
2025-03-04 00:00:00+00:00,3.0709400177001953,3.1579320430755615,2.8416030406951904,3.1139590740203857,354358,0.0,0.0
2025-03-05 00:00:00+00:00,3.1139590740203857,3.156308889389038,2.9532930850982666,3.0254440307617188,0,0.0,0.0
2025-03-06 00:00:00+00:00,3.0254440307617188,3.066999912261963,2.9417359828948975,3.040800094604492,81607,0.0,0.0
2025-03-07 00:00:00+00:00,3.040800094604492,3.090877056121826,2.8935139179229736,2.9830780029296875,307359,0.0,0.0
2025-03-08 00:00:00+00:00,2.9830780029296875,3.001375913619995,2.94246506690979,2.953463077545166,290979,0.0,0.0
2025-03-09 00:00:00+00:00,2.953463077545166,2.9636600017547607,2.6160049438476562,2.644202947616577,195843,0.0,0.0
2025-03-10 00:00:00+00:00,2.644202947616577,2.8037800788879395,2.473541021347046,2.529232978820801,123520,0.0,0.0
2025-03-11 00:00:00+00:00,2.529232978820801,2.7123219966888428,2.391963005065918,2.6723570823669434,0,0.0,0.0
2025-03-12 00:00:00+00:00,2.6723570823669434,2.7763988971710205,2.6151199340820312,2.741499900817871,117129,0.0,0.0
2025-03-13 00:00:00+00:00,2.741499900817871,2.7876999378204346,2.688199996948242,2.7630999088287354,313314,0.0,0.0
2025-03-14 00:00:00+00:00,2.7630999088287354,2.9409968852996826,2.7630999088287354,2.9272971153259277,333866,0.0,0.0
2025-03-15 00:00:00+00:00,2.9209980964660645,3.580599069595337,2.908792018890381,3.5774950981140137,275809,0.0,0.0
2025-03-16 00:00:00+00:00,3.5774929523468018,3.5789151191711426,3.325563907623291,3.435399055480957,0,0.0,0.0
2025-03-17 00:00:00+00:00,3.435399055480957,3.586400032043457,3.4170000553131104,3.4690370559692383,0,0.0,0.0
2025-03-18 00:00:00+00:00,3.4690370559692383,3.618299961090088,3.4172849655151367,3.584428071975708,0,0.0,0.0
2025-03-19 00:00:00+00:00,3.584428071975708,3.751816987991333,3.5648488998413086,3.6510050296783447,40744,0.0,0.0
2025-03-20 00:00:00+00:00,3.6510050296783447,3.7894721031188965,3.5854179859161377,3.682054042816162,17204,0.0,0.0
2025-03-21 00:00:00+00:00,3.682054042816162,3.7745699882507324,3.5041110515594482,3.587085008621216,10157,0.0,0.0
2025-03-22 00:00:00+00:00,3.587085008621216,3.6318359375,3.587085008621216,3.6315250396728516,0,0.0,0.0
