TIMESTAMP,FPI_OPEN_PRICE_USD,FPI_HIGH_PRICE_USD,FPI_LOW_PRICE_USD,FPI_CLOSE_PRICE_USD,FPI_VOLUME_USD,FPI_DIVIDENDS_USD,FPI_STOCK_SPLITS_USD
2022-04-10 00:00:00+00:00,1.0103119611740112,1.0214890241622925,0.995199978351593,1.0199040174484253,90677,0.0,0.0
2022-04-11 00:00:00+00:00,1.0198990106582642,1.0198990106582642,0.9739900231361389,1.000067949295044,191902,0.0,0.0
2022-04-12 00:00:00+00:00,1.000067949295044,1.0593429803848267,0.98956698179245,1.0418239831924438,309419,0.0,0.0
2022-04-13 00:00:00+00:00,1.0418089628219604,1.0502790212631226,0.9896770119667053,1.008749008178711,779963,0.0,0.0
2022-04-14 00:00:00+00:00,1.0087460279464722,1.045562982559204,0.9824470281600952,1.0315730571746826,464339,0.0,0.0
2022-04-15 00:00:00+00:00,1.031574010848999,1.0330810546875,1.0110729932785034,1.0184459686279297,36550,0.0,0.0
2022-04-16 00:00:00+00:00,1.0184489488601685,1.0304789543151855,1.0115610361099243,1.024927020072937,26604,0.0,0.0
2022-04-17 00:00:00+00:00,1.024927020072937,1.0290499925613403,1.0025620460510254,1.0028460025787354,46471,0.0,0.0
2022-04-18 00:00:00+00:00,1.002851963043213,1.0428080558776855,0.9925839900970459,1.0310779809951782,93081,0.0,0.0
2022-04-19 00:00:00+00:00,1.0310879945755005,1.037660002708435,1.0036510229110718,1.0250070095062256,182286,0.0,0.0
2022-04-20 00:00:00+00:00,1.0250049829483032,1.030784010887146,0.9908509850502014,1.0250270366668701,317625,0.0,0.0
2022-04-21 00:00:00+00:00,1.0250229835510254,1.0306650400161743,0.9944949746131897,1.0129270553588867,98117,0.0,0.0
2022-04-22 00:00:00+00:00,1.0129330158233643,1.0221749544143677,0.9957370162010193,1.0062520503997803,30012,0.0,0.0
2022-04-23 00:00:00+00:00,1.0062530040740967,1.0125490427017212,0.9965329766273499,1.0040889978408813,107310,0.0,0.0
2022-04-24 00:00:00+00:00,1.0040849447250366,1.0167649984359741,1.0031150579452515,1.0106970071792603,14452,0.0,0.0
2022-04-25 00:00:00+00:00,1.0106940269470215,1.037956953048706,0.9996730089187622,1.0309779644012451,133068,0.0,0.0
2022-04-26 00:00:00+00:00,1.0309669971466064,1.0341160297393799,0.9958549737930298,1.0207829475402832,113834,0.0,0.0
2022-04-27 00:00:00+00:00,1.020779013633728,1.0372329950332642,1.0070439577102661,1.0211230516433716,82833,0.0,0.0
2022-04-28 00:00:00+00:00,1.0211280584335327,1.040289044380188,1.0063389539718628,1.0207370519638062,21698,0.0,0.0
2022-04-29 00:00:00+00:00,1.020732045173645,1.0228610038757324,1.0000089406967163,1.0157279968261719,49961,0.0,0.0
2022-04-30 00:00:00+00:00,1.0157279968261719,1.023048996925354,0.9964389801025391,1.0061630010604858,54913,0.0,0.0
2022-05-01 00:00:00+00:00,1.0061659812927246,1.037392020225525,1.0051440000534058,1.021981954574585,37811,0.0,0.0
2022-05-02 00:00:00+00:00,1.0219810009002686,1.029742956161499,0.9991909861564636,1.02155601978302,16098,0.0,0.0
2022-05-03 00:00:00+00:00,1.0215569734573364,1.025704026222229,1.00348699092865,1.0110410451889038,40277,0.0,0.0
2022-05-04 00:00:00+00:00,1.0110390186309814,1.0434479713439941,1.0110390186309814,1.035249948501587,122827,0.0,0.0
2022-05-05 00:00:00+00:00,1.035248041152954,1.039057970046997,0.99065101146698,1.0201289653778076,130899,0.0,0.0
2022-05-06 00:00:00+00:00,1.0201330184936523,1.0343250036239624,1.0013870000839233,1.0263919830322266,31188,0.0,0.0
2022-05-07 00:00:00+00:00,1.0263919830322266,1.0271849632263184,1.0023390054702759,1.0261050462722778,74898,0.0,0.0
2022-05-08 00:00:00+00:00,1.0261039733886719,1.0332809686660767,1.002100944519043,1.0099890232086182,89083,0.0,0.0
2022-05-09 00:00:00+00:00,1.0099879503250122,1.043632984161377,0.9959859848022461,1.0124249458312988,186691,0.0,0.0
2022-05-10 00:00:00+00:00,1.0124239921569824,1.0517480373382568,0.992139995098114,1.032420039176941,168676,0.0,0.0
2022-05-11 00:00:00+00:00,1.0324180126190186,1.095410943031311,0.957938015460968,1.0084129571914673,227355,0.0,0.0
2022-05-12 00:00:00+00:00,1.0084209442138672,1.0705660581588745,0.940401017665863,1.0458580255508423,88093,0.0,0.0
2022-05-13 00:00:00+00:00,1.0458149909973145,1.0632489919662476,0.9976630210876465,1.0098990201950073,21435,0.0,0.0
2022-05-14 00:00:00+00:00,1.0098849534988403,1.0486849546432495,0.9974780082702637,1.0443379878997803,6783,0.0,0.0
2022-05-15 00:00:00+00:00,1.044335961341858,1.0532269477844238,1.0029380321502686,1.0346239805221558,20624,0.0,0.0
2022-05-16 00:00:00+00:00,1.0346150398254395,1.0463080406188965,0.9946240186691284,1.0286439657211304,11961,0.0,0.0
2022-05-17 00:00:00+00:00,1.0286420583724976,1.0523890256881714,1.0030080080032349,1.0428600311279297,2683,0.0,0.0
2022-05-18 00:00:00+00:00,1.0428229570388794,1.0468649864196777,0.9920859932899475,1.0137170553207397,12441,0.0,0.0
2022-05-19 00:00:00+00:00,1.0137159824371338,1.0521769523620605,1.003406047821045,1.0379079580307007,3975,0.0,0.0
2022-05-20 00:00:00+00:00,1.0379159450531006,1.0524940490722656,1.0020869970321655,1.0295109748840332,3318,0.0,0.0
2022-05-21 00:00:00+00:00,1.0295289754867554,1.0382510423660278,0.8439170122146606,0.846373975276947,0,0.0,0.0
2022-05-22 00:00:00+00:00,0.846373975276947,1.05246901512146,0.8461650013923645,1.0522420406341553,3207,0.0,0.0
2022-05-23 00:00:00+00:00,1.0522409677505493,1.0547189712524414,0.9980250000953674,1.0177509784698486,7064,0.0,0.0
2022-05-24 00:00:00+00:00,1.0177489519119263,1.0407819747924805,1.0004359483718872,1.039823055267334,2240,0.0,0.0
2022-05-25 00:00:00+00:00,1.039823055267334,1.0550349950790405,1.0046260356903076,1.0068739652633667,2007,0.0,0.0
2022-05-26 00:00:00+00:00,1.0068720579147339,1.0139670372009277,0.7575129866600037,0.7657960057258606,0,0.0,0.0
2022-05-27 00:00:00+00:00,0.7657949924468994,0.7870389819145203,0.7338770031929016,0.7344580292701721,0,0.0,0.0
2022-05-28 00:00:00+00:00,0.7508569955825806,0.7725539803504944,0.7344580292701721,0.7691320180892944,0,0.0,0.0
2022-05-29 00:00:00+00:00,0.7691310048103333,0.7843999862670898,0.7565670013427734,0.7837690114974976,0,0.0,0.0
2022-05-30 00:00:00+00:00,0.7837690114974976,0.8457639813423157,0.7810739874839783,0.840927004814148,0,0.0,0.0
2022-05-31 00:00:00+00:00,0.8409289717674255,0.8445529937744141,0.8114290237426758,0.8307279944419861,0,0.0,0.0
2022-06-01 00:00:00+00:00,0.8307269811630249,0.8330339789390564,0.7625210285186768,0.7778249979019165,0,0.0,0.0
2022-06-02 00:00:00+00:00,0.7778159976005554,0.7789890170097351,0.7672770023345947,0.7736870050430298,0,0.0,0.0
2022-09-27 00:00:00+00:00,0.7737020254135132,0.7737020254135132,0.7737020254135132,0.7737020254135132,0,0.0,0.0
2022-09-28 00:00:00+00:00,0.7737020254135132,0.7737020254135132,0.7737020254135132,0.7737020254135132,0,0.0,0.0
2022-09-29 00:00:00+00:00,0.7737020254135132,0.7737020254135132,0.7737020254135132,0.7737020254135132,0,0.0,0.0
