TIMESTAMP,DIG30201_OPEN_PRICE_USD,DIG30201_HIGH_PRICE_USD,DIG30201_LOW_PRICE_USD,DIG30201_CLOSE_PRICE_USD,DIG30201_VOLUME_USD,DIG30201_DIVIDENDS_USD,DIG30201_STOCK_SPLITS_USD
2024-03-29 00:00:00+00:00,0.0007740000146441162,0.0008590000215917826,0.0005050000036135316,0.0005150000215508044,84935,0.0,0.0
2024-03-30 00:00:00+00:00,0.0005150000215508044,0.0005249999812804163,0.0004090000002179295,0.0004959999932907522,20823,0.0,0.0
2024-03-31 00:00:00+00:00,0.0004959999932907522,0.0017709999810904264,0.0004910000134259462,0.0017030000453814864,84700,0.0,0.0
2024-04-01 00:00:00+00:00,0.0017030000453814864,0.0023789999540895224,0.0013849999522790313,0.0018919999711215496,100623,0.0,0.0
2024-04-02 00:00:00+00:00,0.0018919999711215496,0.0018939999863505363,0.0012169999536126852,0.0013089999556541443,40301,0.0,0.0
2024-04-03 00:00:00+00:00,0.0013289999915286899,0.0014479999663308263,0.0008270000107586384,0.0008500000112690032,33902,0.0,0.0
2024-04-04 00:00:00+00:00,0.0008500000112690032,0.0008820000221021473,0.0005000000237487257,0.0005489999894052744,22101,0.0,0.0
2024-04-05 00:00:00+00:00,0.0005489999894052744,0.0006130000110715628,0.0004090000002179295,0.0005719999899156392,15547,0.0,0.0
2024-04-06 00:00:00+00:00,0.0005719999899156392,0.0005729999975301325,0.0004619999963324517,0.00047400000039488077,8993,0.0,0.0
2024-04-07 00:00:00+00:00,0.00047400000039488077,0.0021989999804645777,0.00047400000039488077,0.0014830000000074506,97463,0.0,0.0
2024-04-08 00:00:00+00:00,0.0014830000000074506,0.0024979999288916588,0.0013909999979659915,0.001551999943330884,94358,0.0,0.0
2024-04-09 00:00:00+00:00,0.001551999943330884,0.001626000041142106,0.0008399999933317304,0.0009289999725297093,46783,0.0,0.0
2024-04-10 00:00:00+00:00,0.0009289999725297093,0.0015709999715909362,0.0007970000151544809,0.000901999999769032,40389,0.0,0.0
2024-04-11 00:00:00+00:00,0.000901999999769032,0.001154000055976212,0.0006859999848529696,0.0008900000248104334,23270,0.0,0.0
2024-04-12 00:00:00+00:00,0.0008900000248104334,0.0009120000177063048,0.0005540000274777412,0.0006370000191964209,23356,0.0,0.0
