TIMESTAMP,ALICE_OPEN_PRICE_USD,ALICE_HIGH_PRICE_USD,ALICE_LOW_PRICE_USD,ALICE_CLOSE_PRICE_USD,ALICE_VOLUME_USD,ALICE_DIVIDENDS_USD,ALICE_STOCK_SPLITS_USD
2021-03-15 00:00:00+00:00,16.664440155029297,42.55031967163086,15.870819091796875,21.013233184814453,1823285155,0.0,0.0
2021-03-16 00:00:00+00:00,20.755165100097656,25.642080307006836,15.662332534790039,16.861995697021484,278462434,0.0,0.0
2021-03-17 00:00:00+00:00,16.89145278930664,18.748737335205078,14.153858184814453,14.648767471313477,115328379,0.0,0.0
2021-03-18 00:00:00+00:00,14.62531566619873,19.888643264770508,14.325119018554688,16.968568801879883,226583186,0.0,0.0
2021-03-19 00:00:00+00:00,17.044658660888672,17.987512588500977,15.038928985595703,15.214522361755371,78427171,0.0,0.0
2021-03-20 00:00:00+00:00,15.22978401184082,15.600118637084961,14.402952194213867,14.4442138671875,43144482,0.0,0.0
2021-03-21 00:00:00+00:00,14.44002914428711,14.44002914428711,13.171896934509277,14.088537216186523,56031121,0.0,0.0
2021-03-22 00:00:00+00:00,14.101177215576172,14.101177215576172,12.058782577514648,12.09442138671875,46681115,0.0,0.0
2021-03-23 00:00:00+00:00,12.081247329711914,12.449225425720215,11.455316543579102,11.644050598144531,38047393,0.0,0.0
2021-03-24 00:00:00+00:00,11.63247013092041,14.523523330688477,11.501843452453613,11.961670875549316,77207629,0.0,0.0
2021-03-25 00:00:00+00:00,11.911237716674805,12.50487232208252,10.526756286621094,10.934961318969727,41160811,0.0,0.0
2021-03-26 00:00:00+00:00,10.951203346252441,13.860613822937012,10.943610191345215,13.405332565307617,60497508,0.0,0.0
2021-03-27 00:00:00+00:00,13.43692398071289,14.461748123168945,12.345168113708496,13.372482299804688,53814608,0.0,0.0
2021-03-28 00:00:00+00:00,13.413857460021973,18.2114200592041,13.357538223266602,16.693645477294922,204913236,0.0,0.0
2021-03-29 00:00:00+00:00,16.706253051757812,16.764493942260742,15.29053783416748,15.803839683532715,60323311,0.0,0.0
2021-03-30 00:00:00+00:00,15.824821472167969,17.200836181640625,15.35641860961914,16.046886444091797,57411946,0.0,0.0
2021-03-31 00:00:00+00:00,16.05302619934082,16.54473876953125,13.6893949508667,14.65135383605957,55081652,0.0,0.0
2021-04-01 00:00:00+00:00,14.623113632202148,15.271360397338867,13.849248886108398,14.351305961608887,32375974,0.0,0.0
2021-04-02 00:00:00+00:00,14.342886924743652,15.106810569763184,14.103910446166992,14.731356620788574,34849451,0.0,0.0
2021-04-03 00:00:00+00:00,14.726758003234863,15.466463088989258,13.332672119140625,13.5366849899292,36089091,0.0,0.0
2021-04-04 00:00:00+00:00,13.538299560546875,14.583972930908203,13.352716445922852,14.419072151184082,22347921,0.0,0.0
2021-04-05 00:00:00+00:00,14.408867835998535,15.114809036254883,13.645307540893555,14.207450866699219,28877717,0.0,0.0
2021-04-06 00:00:00+00:00,14.207197189331055,15.40711784362793,13.845622062683105,14.156167984008789,36442211,0.0,0.0
2021-04-07 00:00:00+00:00,14.173171043395996,14.270403861999512,11.682823181152344,12.213756561279297,42721258,0.0,0.0
2021-04-08 00:00:00+00:00,12.222539901733398,13.196276664733887,12.111776351928711,12.855525016784668,27380239,0.0,0.0
2021-04-09 00:00:00+00:00,12.85527515411377,13.282726287841797,12.46508502960205,12.716694831848145,28788814,0.0,0.0
2021-04-10 00:00:00+00:00,12.723498344421387,13.942877769470215,12.116531372070312,12.542587280273438,38974169,0.0,0.0
2021-04-11 00:00:00+00:00,12.574665069580078,12.929417610168457,12.211813926696777,12.881658554077148,24335606,0.0,0.0
2021-04-12 00:00:00+00:00,12.880119323730469,15.286752700805664,12.755843162536621,13.87265682220459,129347300,0.0,0.0
2021-04-13 00:00:00+00:00,13.901169776916504,14.556316375732422,12.676825523376465,12.688828468322754,56174636,0.0,0.0
2021-04-14 00:00:00+00:00,12.699481010437012,13.101247787475586,11.684076309204102,12.303984642028809,46731781,0.0,0.0
2021-04-15 00:00:00+00:00,12.249519348144531,12.948314666748047,12.08590316772461,12.58994197845459,39406698,0.0,0.0
2021-04-16 00:00:00+00:00,12.524870872497559,12.675680160522461,11.533967971801758,11.931328773498535,38864194,0.0,0.0
2021-04-17 00:00:00+00:00,11.913503646850586,12.472871780395508,11.794087409973145,11.953362464904785,28926352,0.0,0.0
2021-04-18 00:00:00+00:00,11.931013107299805,12.163047790527344,8.245427131652832,9.763668060302734,84120333,0.0,0.0
2021-04-19 00:00:00+00:00,9.771327018737793,10.50747013092041,8.641295433044434,8.666831970214844,37765791,0.0,0.0
2021-04-20 00:00:00+00:00,8.676071166992188,9.376608848571777,8.012864112854004,9.221282958984375,37570300,0.0,0.0
2021-04-21 00:00:00+00:00,9.227417945861816,9.340062141418457,8.456697463989258,8.540431022644043,28363048,0.0,0.0
2021-04-22 00:00:00+00:00,8.530288696289062,9.489680290222168,7.660524845123291,7.879601955413818,37050181,0.0,0.0
2021-04-23 00:00:00+00:00,7.8569722175598145,7.993240833282471,6.201018810272217,7.552754878997803,35405554,0.0,0.0
2021-04-24 00:00:00+00:00,7.5543951988220215,7.5543951988220215,6.734100818634033,7.277198791503906,22692456,0.0,0.0
2021-04-25 00:00:00+00:00,7.299874782562256,12.453243255615234,7.299874782562256,8.16414737701416,141643345,0.0,0.0
2021-04-26 00:00:00+00:00,8.191012382507324,9.47451114654541,8.059075355529785,8.943647384643555,66414244,0.0,0.0
2021-04-27 00:00:00+00:00,8.950687408447266,10.980429649353027,8.647071838378906,10.40912914276123,99534416,0.0,0.0
2021-04-28 00:00:00+00:00,10.407793045043945,13.557634353637695,9.243311882019043,13.038216590881348,189536145,0.0,0.0
2021-04-29 00:00:00+00:00,13.01741886138916,16.496673583984375,12.926575660705566,13.469581604003906,393945460,0.0,0.0
2021-04-30 00:00:00+00:00,13.461041450500488,18.59153175354004,12.575510025024414,17.647388458251953,381609079,0.0,0.0
2021-05-01 00:00:00+00:00,17.71671485900879,19.66271209716797,15.809591293334961,18.215696334838867,428056005,0.0,0.0
2021-05-02 00:00:00+00:00,18.214427947998047,19.173206329345703,16.691211700439453,17.648014068603516,211331508,0.0,0.0
2021-05-03 00:00:00+00:00,17.482545852661133,18.37472915649414,15.885018348693848,16.50200653076172,148153070,0.0,0.0
2021-05-04 00:00:00+00:00,16.53467559814453,17.173017501831055,13.598825454711914,13.94196891784668,165425219,0.0,0.0
2021-05-05 00:00:00+00:00,13.870447158813477,15.625640869140625,13.680606842041016,14.58034610748291,123350803,0.0,0.0
2021-05-06 00:00:00+00:00,14.567960739135742,16.027833938598633,13.663101196289062,14.19395923614502,136124109,0.0,0.0
2021-05-07 00:00:00+00:00,14.21435832977295,14.720009803771973,13.020804405212402,13.596212387084961,126767759,0.0,0.0
2021-05-08 00:00:00+00:00,13.560134887695312,15.721565246582031,13.457820892333984,14.218740463256836,150514877,0.0,0.0
2021-05-09 00:00:00+00:00,14.296385765075684,14.372260093688965,13.123587608337402,13.779629707336426,66353821,0.0,0.0
2021-05-10 00:00:00+00:00,13.790851593017578,15.107828140258789,10.596673011779785,11.656997680664062,94605637,0.0,0.0
