TIMESTAMP,SOCA_OPEN_PRICE_USD,SOCA_HIGH_PRICE_USD,SOCA_LOW_PRICE_USD,SOCA_CLOSE_PRICE_USD,SOCA_VOLUME_USD,SOCA_DIVIDENDS_USD,SOCA_STOCK_SPLITS_USD
2022-02-01 00:00:00+00:00,,,,0.0,516763,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,163693,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,47802,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,40457,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,48596,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,99907,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,487003,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,420723,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,67128,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,52967,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,25225,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,25603,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,27113,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,21088,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,27056,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,15725,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,14935,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,23119,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,23478,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,12106,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,14014,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,112430,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,120304,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,34015,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,42013,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,38354,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,32372,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,521637,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,577316,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,82343,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,127807,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,625970,0.0,0.0
2022-03-05 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1127113,0.0,0.0
2022-03-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1131853,0.0,0.0
2022-03-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,837570,0.0,0.0
2022-03-08 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,1198145,0.0,0.0
2022-03-09 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,2252824,0.0,0.0
2022-03-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2407048,0.0,0.0
2022-03-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1831982,0.0,0.0
2022-03-12 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,1486374,0.0,0.0
2022-03-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1447821,0.0,0.0
2022-03-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,972562,0.0,0.0
2022-03-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,867980,0.0,0.0
2022-03-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,928501,0.0,0.0
2022-03-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,627591,0.0,0.0
2022-03-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,492211,0.0,0.0
2022-03-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,475068,0.0,0.0
2022-03-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,288005,0.0,0.0
2022-03-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,167521,0.0,0.0
2022-03-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,175885,0.0,0.0
2022-03-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,479844,0.0,0.0
2022-03-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,493438,0.0,0.0
2022-03-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,288676,0.0,0.0
2022-03-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,356554,0.0,0.0
2022-03-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,425516,0.0,0.0
2022-03-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,441051,0.0,0.0
2022-03-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,254044,0.0,0.0
2022-03-30 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,657184,0.0,0.0
2022-03-31 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,800063,0.0,0.0
2022-04-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,413116,0.0,0.0
2022-04-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,248676,0.0,0.0
2022-04-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,272255,0.0,0.0
2022-04-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,273932,0.0,0.0
2022-04-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,197313,0.0,0.0
2022-04-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,155725,0.0,0.0
2022-04-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,131940,0.0,0.0
2022-04-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,250849,0.0,0.0
2022-04-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,369398,0.0,0.0
2022-04-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,260646,0.0,0.0
2022-04-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,208011,0.0,0.0
2022-04-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,254055,0.0,0.0
2022-04-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,214087,0.0,0.0
2022-04-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,349158,0.0,0.0
2022-04-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,469224,0.0,0.0
2022-04-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,519207,0.0,0.0
2022-04-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,356914,0.0,0.0
2022-04-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,128685,0.0,0.0
2022-04-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,178027,0.0,0.0
2022-04-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,228222,0.0,0.0
2022-04-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,290533,0.0,0.0
2022-04-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,290327,0.0,0.0
2022-04-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,192565,0.0,0.0
2022-04-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,137483,0.0,0.0
2022-04-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,154723,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,436322,0.0,0.0
2022-04-27 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,350797,0.0,0.0
2022-04-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2802,0.0,0.0
2022-04-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1216,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,388050,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,402400,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,5715,0.0,0.0
2022-05-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,463091,0.0,0.0
2022-05-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,414911,0.0,0.0
2022-05-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,221812,0.0,0.0
2022-05-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,174541,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,383443,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,1257670,0.0,0.0
2022-05-09 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,1.9999999949504854e-06,13429666,0.0,0.0
2022-05-10 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,25536411,0.0,0.0
2022-05-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,13780219,0.0,0.0
