TIMESTAMP,HGET_OPEN_PRICE_USD,HGET_HIGH_PRICE_USD,HGET_LOW_PRICE_USD,HGET_CLOSE_PRICE_USD,HGET_VOLUME_USD,HGET_DIVIDENDS_USD,HGET_STOCK_SPLITS_USD
2020-09-14 00:00:00+00:00,9.675686836242676,10.729949951171875,7.588444232940674,10.310772895812988,152713,0.0,0.0
2020-09-15 00:00:00+00:00,10.310772895812988,11.65141773223877,7.483362197875977,7.619592189788818,3819373,0.0,0.0
2020-09-16 00:00:00+00:00,7.691152095794678,7.766022205352783,5.606459140777588,7.054274082183838,3077783,0.0,0.0
2020-09-17 00:00:00+00:00,7.0561909675598145,7.063769817352295,5.811206817626953,6.079422950744629,1958629,0.0,0.0
2020-09-18 00:00:00+00:00,6.060705184936523,6.12521505355835,5.1331658363342285,5.302538871765137,1646427,0.0,0.0
2020-09-19 00:00:00+00:00,5.31033992767334,5.779523849487305,4.702324867248535,4.969982147216797,1389063,0.0,0.0
2020-09-20 00:00:00+00:00,4.969534873962402,5.280550956726074,4.437985897064209,4.563408851623535,1206047,0.0,0.0
2020-09-21 00:00:00+00:00,4.563408851623535,4.721139907836914,4.040521144866943,4.047122001647949,1306595,0.0,0.0
2020-09-22 00:00:00+00:00,4.049911022186279,4.103538990020752,3.6753690242767334,3.981264114379883,978570,0.0,0.0
2020-09-23 00:00:00+00:00,3.972158908843994,4.00212287902832,3.0784499645233154,3.100888967514038,910593,0.0,0.0
2020-09-24 00:00:00+00:00,3.1014599800109863,4.031696796417236,3.0300209522247314,3.9894309043884277,873586,0.0,0.0
2020-09-25 00:00:00+00:00,3.9944090843200684,4.638758182525635,3.8399930000305176,4.631892204284668,1073437,0.0,0.0
2020-09-26 00:00:00+00:00,4.63585090637207,4.810870170593262,4.42076301574707,4.764541149139404,843528,0.0,0.0
2020-09-27 00:00:00+00:00,4.731630802154541,4.766458988189697,4.449440002441406,4.644598960876465,838807,0.0,0.0
2020-09-28 00:00:00+00:00,4.648212909698486,4.663628101348877,4.24064302444458,4.358250141143799,854070,0.0,0.0
2020-09-29 00:00:00+00:00,4.358250141143799,4.376422882080078,3.874519109725952,3.874519109725952,802599,0.0,0.0
2020-09-30 00:00:00+00:00,3.840769052505493,4.285490036010742,3.701978921890259,3.9322071075439453,810343,0.0,0.0
2020-10-01 00:00:00+00:00,3.926954984664917,4.184446811676025,3.55098295211792,3.979343891143799,934230,0.0,0.0
2020-10-02 00:00:00+00:00,3.978365898132324,4.000613212585449,3.3843750953674316,3.4213109016418457,792196,0.0,0.0
2020-10-03 00:00:00+00:00,3.418242931365967,3.523118019104004,3.1112520694732666,3.1470611095428467,716695,0.0,0.0
2020-10-04 00:00:00+00:00,3.152553081512451,3.2223429679870605,3.020059108734131,3.0564029216766357,725096,0.0,0.0
2020-10-05 00:00:00+00:00,3.051326036453247,3.3358609676361084,2.884335994720459,3.016432046890259,853152,0.0,0.0
2020-10-06 00:00:00+00:00,3.0173990726470947,3.1077818870544434,2.7603960037231445,2.8132801055908203,740954,0.0,0.0
2020-10-07 00:00:00+00:00,2.8031959533691406,2.8206889629364014,2.495620012283325,2.5380470752716064,594158,0.0,0.0
2020-10-08 00:00:00+00:00,2.5208818912506104,2.626086950302124,2.4641199111938477,2.5406250953674316,562830,0.0,0.0
2020-10-09 00:00:00+00:00,2.558406114578247,2.8969039916992188,2.5211150646209717,2.7316999435424805,794313,0.0,0.0
2020-10-10 00:00:00+00:00,2.745290994644165,3.1519579887390137,2.736327886581421,3.00592303276062,880567,0.0,0.0
2020-10-11 00:00:00+00:00,3.0108959674835205,3.0421640872955322,2.9490458965301514,3.0064079761505127,669979,0.0,0.0
2020-10-12 00:00:00+00:00,3.0095129013061523,3.047758102416992,2.9035470485687256,2.9120540618896484,678928,0.0,0.0
2020-10-13 00:00:00+00:00,2.920422077178955,2.948863983154297,2.523423910140991,2.6338329315185547,543612,0.0,0.0
2020-10-14 00:00:00+00:00,2.6222119331359863,2.7404720783233643,2.5931050777435303,2.6395249366760254,580384,0.0,0.0
2020-10-15 00:00:00+00:00,2.628213882446289,2.6643528938293457,2.5015010833740234,2.5212700366973877,565309,0.0,0.0
2020-10-16 00:00:00+00:00,2.52982497215271,2.5377180576324463,2.2454769611358643,2.3058700561523438,526493,0.0,0.0
2020-10-17 00:00:00+00:00,2.306870937347412,2.328787088394165,2.225969076156616,2.254477024078369,525254,0.0,0.0
2020-10-18 00:00:00+00:00,2.2598869800567627,2.278902053833008,2.211638927459717,2.2418439388275146,532539,0.0,0.0
2020-10-19 00:00:00+00:00,2.248128890991211,2.263098955154419,1.8532589673995972,1.9571510553359985,535370,0.0,0.0
2020-10-20 00:00:00+00:00,1.9521750211715698,1.996662974357605,1.8328909873962402,1.8950599431991577,539487,0.0,0.0
2020-10-21 00:00:00+00:00,1.885382056236267,1.9387060403823853,1.8466869592666626,1.9063329696655273,515073,0.0,0.0
2020-10-22 00:00:00+00:00,1.9032330513000488,2.0366289615631104,1.8881839513778687,2.0313949584960938,333201,0.0,0.0
2020-10-23 00:00:00+00:00,2.027038097381592,2.16850209236145,2.0054750442504883,2.168415069580078,534342,0.0,0.0
2020-10-24 00:00:00+00:00,2.168415069580078,2.25205397605896,2.112421989440918,2.2520289421081543,583182,0.0,0.0
2020-10-25 00:00:00+00:00,2.2520289421081543,2.353879928588867,2.1886589527130127,2.3498830795288086,651960,0.0,0.0
2020-10-26 00:00:00+00:00,2.3498830795288086,2.3999850749969482,2.181989908218384,2.323944091796875,654122,0.0,0.0
2020-10-27 00:00:00+00:00,2.323944091796875,2.3638970851898193,2.0588219165802,2.1527719497680664,674124,0.0,0.0
2020-10-28 00:00:00+00:00,2.1527719497680664,2.2019588947296143,1.9741699695587158,2.0859689712524414,506319,0.0,0.0
2020-10-29 00:00:00+00:00,2.0859689712524414,2.112298011779785,1.9064199924468994,2.003282070159912,519157,0.0,0.0
2020-10-30 00:00:00+00:00,2.003282070159912,2.0061728954315186,1.852334976196289,1.8840340375900269,461184,0.0,0.0
2020-10-31 00:00:00+00:00,1.8840340375900269,1.9806580543518066,1.8398669958114624,1.867503046989441,536112,0.0,0.0
