TIMESTAMP,SWIFTIES_OPEN_PRICE_USD,SWIFTIES_HIGH_PRICE_USD,SWIFTIES_LOW_PRICE_USD,SWIFTIES_CLOSE_PRICE_USD,SWIFTIES_VOLUME_USD,SWIFTIES_DIVIDENDS_USD,SWIFTIES_STOCK_SPLITS_USD
2024-03-11 00:00:00+00:00,0.22339299321174622,1.251731038093567,0.21659600734710693,0.6586120128631592,1636964,0.0,0.0
2024-03-12 00:00:00+00:00,0.6586120128631592,0.9704059958457947,0.5286049842834473,0.661296010017395,876575,0.0,0.0
2024-03-13 00:00:00+00:00,0.661296010017395,0.7807750105857849,0.40858399868011475,0.5025550127029419,484498,0.0,0.0
2024-03-14 00:00:00+00:00,0.5025550127029419,0.5071989893913269,0.2363239973783493,0.31438401341438293,336078,0.0,0.0
2024-03-15 00:00:00+00:00,0.31438401341438293,0.507407009601593,0.30094000697135925,0.3676390051841736,198799,0.0,0.0
2024-03-16 00:00:00+00:00,0.3676390051841736,0.4254089891910553,0.2384530007839203,0.2859629988670349,100217,0.0,0.0
2024-03-17 00:00:00+00:00,0.2859629988670349,0.5721219778060913,0.24701300263404846,0.5164260268211365,204242,0.0,0.0
2024-03-18 00:00:00+00:00,0.4965969920158386,0.6759399771690369,0.3691920042037964,0.39475399255752563,389542,0.0,0.0
2024-03-19 00:00:00+00:00,0.4056200087070465,0.4840399920940399,0.2782149910926819,0.3142769932746887,163002,0.0,0.0
2024-03-20 00:00:00+00:00,0.3142769932746887,0.5059630274772644,0.2956930100917816,0.4080849885940552,279993,0.0,0.0
2024-03-21 00:00:00+00:00,0.4080849885940552,0.5450310111045837,0.37714099884033203,0.4639270007610321,213026,0.0,0.0
2024-03-22 00:00:00+00:00,0.4639270007610321,0.4915269911289215,0.35032400488853455,0.358366996049881,119629,0.0,0.0
2024-03-23 00:00:00+00:00,0.358366996049881,0.5509549975395203,0.3426620066165924,0.4057160019874573,311198,0.0,0.0
2024-03-24 00:00:00+00:00,0.4057160019874573,0.8734729886054993,0.37454500794410706,0.6267600059509277,556835,0.0,0.0
2024-03-25 00:00:00+00:00,0.6267600059509277,0.6924620270729065,0.48481398820877075,0.5775129795074463,209538,0.0,0.0
2024-03-26 00:00:00+00:00,0.5775129795074463,0.6659380197525024,0.48513299226760864,0.5338699817657471,155752,0.0,0.0
2024-03-27 00:00:00+00:00,0.5338699817657471,0.543533980846405,0.4157319962978363,0.43236300349235535,168983,0.0,0.0
2024-03-28 00:00:00+00:00,0.43236300349235535,0.5375909805297852,0.38718101382255554,0.4140799939632416,102777,0.0,0.0
2024-03-29 00:00:00+00:00,0.4140799939632416,0.5935379862785339,0.409868985414505,0.4661409854888916,149942,0.0,0.0
2024-03-30 00:00:00+00:00,0.4661409854888916,0.49325698614120483,0.32134300470352173,0.3627749979496002,128569,0.0,0.0
2024-03-31 00:00:00+00:00,0.3627749979496002,0.4796929955482483,0.34171199798583984,0.428754985332489,110209,0.0,0.0
2024-04-01 00:00:00+00:00,0.428754985332489,0.4562569856643677,0.32814401388168335,0.3365580141544342,122415,0.0,0.0
2024-04-02 00:00:00+00:00,0.3365580141544342,0.45328399538993835,0.28905200958251953,0.32263898849487305,114604,0.0,0.0
2024-04-03 00:00:00+00:00,0.3237040042877197,0.3684549927711487,0.2569670081138611,0.31907299160957336,85144,0.0,0.0
2024-04-04 00:00:00+00:00,0.31907299160957336,0.41275298595428467,0.30200400948524475,0.34702199697494507,153014,0.0,0.0
2024-04-05 00:00:00+00:00,0.34702199697494507,0.3470270037651062,0.24840900301933289,0.27775800228118896,97630,0.0,0.0
2024-04-06 00:00:00+00:00,0.27775800228118896,0.31619200110435486,0.23317700624465942,0.24901700019836426,153862,0.0,0.0
2024-04-07 00:00:00+00:00,0.24901700019836426,0.29201099276542664,0.23017799854278564,0.25697898864746094,62421,0.0,0.0
2024-04-08 00:00:00+00:00,0.25697898864746094,0.3200950026512146,0.2077610045671463,0.21758300065994263,150309,0.0,0.0
2024-04-09 00:00:00+00:00,0.21758300065994263,0.22227099537849426,0.14570100605487823,0.19623999297618866,92848,0.0,0.0
2024-04-10 00:00:00+00:00,0.19623999297618866,0.2588549852371216,0.16302700340747833,0.20319199562072754,88749,0.0,0.0
2024-04-11 00:00:00+00:00,0.20319199562072754,0.20538100600242615,0.13020800054073334,0.1392109990119934,98692,0.0,0.0
2024-04-12 00:00:00+00:00,0.1392109990119934,0.1942089945077896,0.1392109990119934,0.1942089945077896,39411,0.0,0.0
2024-04-13 00:00:00+00:00,0.1942089945077896,0.1942089945077896,0.15053200721740723,0.1505739986896515,28835,0.0,0.0
2024-04-14 00:00:00+00:00,0.1505739986896515,0.1667409986257553,0.14804799854755402,0.1663389950990677,15236,0.0,0.0
2024-04-15 00:00:00+00:00,0.1682959944009781,0.16833800077438354,0.13902300596237183,0.15056200325489044,19272,0.0,0.0
2024-04-16 00:00:00+00:00,0.15056200325489044,0.15968699753284454,0.12118999660015106,0.12399700284004211,18744,0.0,0.0
2024-04-17 00:00:00+00:00,0.1245810016989708,0.1728689968585968,0.11510699987411499,0.1728689968585968,49755,0.0,0.0
2024-04-18 00:00:00+00:00,0.1728689968585968,0.26555898785591125,0.1274069994688034,0.21230199933052063,135756,0.0,0.0
