TIMESTAMP,ALTB_OPEN_PRICE_USD,ALTB_HIGH_PRICE_USD,ALTB_LOW_PRICE_USD,ALTB_CLOSE_PRICE_USD,ALTB_VOLUME_USD,ALTB_DIVIDENDS_USD,ALTB_STOCK_SPLITS_USD
2021-10-28 00:00:00+00:00,0.013066999614238739,0.021354999393224716,0.01130400039255619,0.019682999700307846,508504,0.0,0.0
2021-10-29 00:00:00+00:00,0.019679000601172447,0.023087000474333763,0.01638600043952465,0.018417000770568848,618880,0.0,0.0
2021-10-30 00:00:00+00:00,0.018411999568343163,0.02024099975824356,0.013876000419259071,0.016781000420451164,349406,0.0,0.0
2021-10-31 00:00:00+00:00,0.0167820006608963,0.019003000110387802,0.01626499928534031,0.018644999712705612,188668,0.0,0.0
2021-11-01 00:00:00+00:00,0.018650999292731285,0.018871000036597252,0.014491000212728977,0.016714999452233315,160277,0.0,0.0
2021-11-02 00:00:00+00:00,0.016719000414013863,0.018029000610113144,0.01297099981456995,0.01297099981456995,205680,0.0,0.0
2021-11-03 00:00:00+00:00,0.012989000417292118,0.022348999977111816,0.012613999657332897,0.0156909991055727,319120,0.0,0.0
2021-11-04 00:00:00+00:00,0.015709999948740005,0.016899000853300095,0.012657999992370605,0.01397900003939867,308860,0.0,0.0
2021-11-05 00:00:00+00:00,0.013952000066637993,0.014600000344216824,0.00864300038665533,0.013136999681591988,269061,0.0,0.0
2021-11-06 00:00:00+00:00,0.013147000223398209,0.013230999931693077,0.009980999864637852,0.010851000435650349,215031,0.0,0.0
2021-11-07 00:00:00+00:00,0.010851999744772911,0.012246999889612198,0.008906000293791294,0.0106819998472929,126016,0.0,0.0
2021-11-08 00:00:00+00:00,0.010688000358641148,0.012790000066161156,0.009486000053584576,0.012230999767780304,122065,0.0,0.0
2021-11-09 00:00:00+00:00,0.012232000008225441,0.012323999777436256,0.00956599973142147,0.010102000087499619,117059,0.0,0.0
2021-11-10 00:00:00+00:00,0.010107000358402729,0.010888000018894672,0.008883999660611153,0.010888000018894672,131775,0.0,0.0
2021-11-11 00:00:00+00:00,0.010898999869823456,0.018962999805808067,0.010897000320255756,0.01242899987846613,672587,0.0,0.0
2021-11-12 00:00:00+00:00,0.012423999607563019,0.013799999840557575,0.011362000368535519,0.011394999921321869,456989,0.0,0.0
2021-11-13 00:00:00+00:00,0.011408000253140926,0.011745000258088112,0.009053000248968601,0.010479000397026539,212891,0.0,0.0
2021-11-14 00:00:00+00:00,0.010479000397026539,0.01119999960064888,0.008817999623715878,0.010413999669253826,110914,0.0,0.0
2021-11-15 00:00:00+00:00,0.010413999669253826,0.010607000440359116,0.006680999882519245,0.00880299974232912,241715,0.0,0.0
2021-11-16 00:00:00+00:00,0.008801000192761421,0.010720999911427498,0.006430999841541052,0.007216999772936106,479007,0.0,0.0
2021-11-17 00:00:00+00:00,0.007215999998152256,0.007530999835580587,0.006178999785333872,0.006577000021934509,236369,0.0,0.0
2021-11-18 00:00:00+00:00,0.0065750000067055225,0.007705000229179859,0.006126000080257654,0.007569999899715185,161044,0.0,0.0
2021-11-19 00:00:00+00:00,0.007575999945402145,0.00762900011613965,0.006707000080496073,0.00723800016567111,102640,0.0,0.0
2021-11-20 00:00:00+00:00,0.007240000180900097,0.0075079998932778835,0.006231999956071377,0.00634399987757206,110010,0.0,0.0
2021-11-21 00:00:00+00:00,0.006345000118017197,0.006732999812811613,0.005919000133872032,0.005919000133872032,150615,0.0,0.0
2021-11-22 00:00:00+00:00,0.005919999908655882,0.006287999916821718,0.0050559998489916325,0.005444000009447336,151106,0.0,0.0
2021-11-23 00:00:00+00:00,0.005444000009447336,0.006535999942570925,0.004970000125467777,0.004991000052541494,170135,0.0,0.0
2021-11-24 00:00:00+00:00,0.004989999812096357,0.006395999807864428,0.004807999823242426,0.005111000034958124,134134,0.0,0.0
2021-11-25 00:00:00+00:00,0.0049680001102387905,0.005117999855428934,0.004805999808013439,0.004827999975532293,170164,0.0,0.0
2021-11-26 00:00:00+00:00,0.004984000232070684,0.005177000071853399,0.004749999847263098,0.00494999997317791,191713,0.0,0.0
2021-11-27 00:00:00+00:00,0.00494900019839406,0.005452000070363283,0.004871999844908714,0.005042000208050013,154585,0.0,0.0
2021-11-28 00:00:00+00:00,0.005042000208050013,0.00532800005748868,0.004532000049948692,0.00470399996265769,146991,0.0,0.0
2021-11-29 00:00:00+00:00,0.00470300018787384,0.0047610001638531685,0.0035620001144707203,0.0035620001144707203,135093,0.0,0.0
2021-11-30 00:00:00+00:00,0.0035620001144707203,0.004114000126719475,0.0035470000002533197,0.00407399982213974,162353,0.0,0.0
2021-12-01 00:00:00+00:00,0.00407399982213974,0.004275999963283539,0.003829000052064657,0.004005999770015478,182578,0.0,0.0
2021-12-02 00:00:00+00:00,0.004005999770015478,0.004126000218093395,0.003287999890744686,0.003880999982357025,106214,0.0,0.0
2021-12-03 00:00:00+00:00,0.003882999997586012,0.004135000053793192,0.0031079999171197414,0.0031079999171197414,63895,0.0,0.0
2021-12-04 00:00:00+00:00,0.0031079999171197414,0.003218000056222081,0.00228299992159009,0.0027920000720769167,83119,0.0,0.0
2021-12-05 00:00:00+00:00,0.0027920000720769167,0.0028550000861287117,0.002202000003308058,0.002831999910995364,130582,0.0,0.0
2021-12-06 00:00:00+00:00,0.0028359999414533377,0.002899999963119626,0.0024560000747442245,0.0028689999599009752,132753,0.0,0.0
2021-12-07 00:00:00+00:00,0.0028719999827444553,0.002896999940276146,0.002644999884068966,0.002882000058889389,160905,0.0,0.0
