,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.021265726984323496,0.1453813680141743,0.14309630016932043,0.04862525070248133,2809984.277531866,1671.1697836602732,1644.9027513077335,0.04521103000965634,0.15720008365217206
1,0.0009853844160460318,0.027928057906762033,0.02530559759663713,0.008456371513341466,130205.02699962289,321.0347471786943,290.88925749435793,0.0078719488653934,0.9529523807752551
2,0.0007610130127814666,0.0270189723386212,0.0244924319030544,0.006825879951583933,100557.45742919591,310.58469584989507,281.5419711644401,0.006428036637417633,0.9719568905452537
3,0.0293297338393069,0.17104182473470966,0.17091139009886713,0.04272729705206207,3875534.689307679,1966.13834975649,1964.639001053756,0.040482209561661174,-0.8549405680779113
4,0.013798513299444001,0.11718932557401689,0.11710540720752231,0.0327718298501044,3100881.3191042524,1756.7682548483187,1755.5102522996388,0.031281174879949934,0.4428789704126304
5,0.025136701419872533,0.14937639302936415,0.148029514274993,0.057375302826110565,11917262.919751732,3252.4909218527096,3223.1642867309233,0.0548845952344205,-4.457487379382225
6,0.01292175240874953,0.07820824466734046,0.07731332801917302,0.04887349588391393,11753243.773560865,2358.689108150852,2331.699187441507,0.04638775749553467,-0.4398730916286122
7,0.008673305702873066,0.0931078394960946,0.09304456645071983,0.09171098450025361,13324751.472036675,3649.416918257674,3646.936897973877,0.08618242745750844,-5.203318228716225
8,0.0047171468177804,0.06834785239334884,0.06826187009875251,0.08671324068017454,10886669.432549499,3283.467276472044,3279.3366387001,0.0812401150407742,-197.17081493258618
9,0.0024007578894073667,0.04880867986571297,0.048776418127892206,0.0665234010341966,6895684.683792892,2615.8423882186066,2614.113355388725,0.062472673420585524,-46.386503708545234
10,0.0029237570546648667,0.053995818270708235,0.05376574006755736,0.07960624506760657,8828746.42549396,2967.146619701654,2954.503520741706,0.0744841102929315,-2.4128931181015534
11,0.0036336521407439003,0.0602441964180143,0.06020271974165014,0.10880651663139246,10972386.127622327,3310.5037357943297,3308.2245361006026,0.10037318938220925,-2.6970776945427253
Mean,0.010545620415499465,0.08672071439240564,0.08585877364634496,0.05658465130776846,7049658.96709838,2288.604399978462,2274.6218046997806,0.05310827235650356,-21.42482669968295
