TIMESTAMP,GOLD36321_OPEN_PRICE_USD,GOLD36321_HIGH_PRICE_USD,GOLD36321_LOW_PRICE_USD,GOLD36321_CLOSE_PRICE_USD,GOLD36321_VOLUME_USD,GOLD36321_DIVIDENDS_USD,GOLD36321_STOCK_SPLITS_USD
2025-04-23 00:00:00+00:00,,,,0.0,707822,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,1736035,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,5182379,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,3637366,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,1644157,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,934220,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,256809,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,122582,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,306126,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,211769,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,156163,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,180303,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,112186,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,91474,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,49414,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,82156,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,84622,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,32522,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,31632,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,47845,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,36622,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,25965,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,18857,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,16811,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,21655,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,11738,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,26738,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,16710,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,17197,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,20006,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,18465,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,30585,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,3224,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,16133,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,8391,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,11761,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,11902,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,4270,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,9335,0.0,0.0
2025-06-01 00:00:00+00:00,6.748040169181346e-13,8.095003074977403e-13,6.588339899679663e-13,8.095003074977403e-13,11123,0.0,0.0
