TIMESTAMP,DOBO_OPEN_PRICE_USD,DOBO_HIGH_PRICE_USD,DOBO_LOW_PRICE_USD,DOBO_CLOSE_PRICE_USD,DOBO_VOLUME_USD,DOBO_DIVIDENDS_USD,DOBO_STOCK_SPLITS_USD
2022-01-01 00:00:00+00:00,,,,0.0,243465,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,222373,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,147703,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,233871,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,477569,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,442656,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,395648,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,461689,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,334025,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,298044,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,230968,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,181227,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,450270,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,461026,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,312310,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,235012,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,373139,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,324921,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,119095,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,121991,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,388279,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,640958,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,450540,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,168433,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,157173,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,133069,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,111931,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,93132,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,91833,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,86413,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,77451,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,95108,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,160447,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,175181,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,177880,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,149036,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,155780,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,285953,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,193053,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,104066,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,138972,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,158391,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,120561,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,75922,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,66318,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,110539,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,61426,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,69021,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,155441,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,115310,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,35578,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,36216,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,52420,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,65144,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,592829,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,628676,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,96593,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,70987,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,189322,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,583504,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,480044,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,115286,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,121309,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,104784,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,41718,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,37272,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,44615,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,118534,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,115858,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,53837,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,47960,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,40504,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,63664,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,166647,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,141653,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,57147,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,110356,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,188809,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,131572,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,29784,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,36444,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,51879,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,65613,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,42824,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,32532,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,54710,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,76355,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,299219,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,530941,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,399527,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,204380,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,137904,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,120415,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,104476,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,136227,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,133345,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,130393,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,156456,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,127566,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,41773,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,62301,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,78415,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,55126,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,51385,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,114940,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,104137,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,31906,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,37622,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,44047,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,74491,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,65735,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,170979,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,192197,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,58043,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,37560,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,33293,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,35323,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,139108,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,499252,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,409054,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,196664,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,173608,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,36992,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,104243,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,107606,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,68633,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,58427,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,30091,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,119438,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,363558,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,228506,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,271518,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,333705,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,87613,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,36378,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,20185,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,12769,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,11651,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,92416,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,100050,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,17256,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,11753,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,14950,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,18639,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,17551,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,15532,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,15352,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,7983,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,9454,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,23722,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,32398,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,21333,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,10013,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,7919,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,8398,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,12471,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,23798,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,10885,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,5506,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,6914,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,9117,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,6372,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,9803,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,35878,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,36536,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,15918,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,23913,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,20340,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,11372,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,10474,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,9268,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,19852,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,20855,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,11415,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,34687,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,64477,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,41778,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,8398,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,10292,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,12179,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,10707,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,10897,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,8156,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,5419,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,5085,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,4709,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,15388,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,23136,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,13780,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,8534,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,13296,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,9951,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,15126,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,26933,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,16999,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,28804,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,31740,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,5608,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,4904,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,5924,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,36076,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,5414,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,8614,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,8154,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,5808,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,24479,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,29949,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,12567,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,5667,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,21471,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,21623,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,4751,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,5812,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,2409,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,10773,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,5529,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,9040,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,5512,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,9436,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,6080,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,4399,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,8007,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,46684,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,56796,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,278151,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,435864,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,167805,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,29691,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,26641,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,25013,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,16690,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,3377,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,5921,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,48857,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,11028,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,18784,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,8239,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,3968,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,15617,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,2459,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,1425,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,2596,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,9306,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,53407,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,4903,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,5703,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,3722,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,34782,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,22392,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,8623,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,44057,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,9367,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,3640,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,6653,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,5019,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,25552,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,3019,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,3711,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,10447,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,5938,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,4997,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,1071,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,4304,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,5157,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,1362,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,1980,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,2024,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,787,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,2388,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,2808,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,17144,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,3022,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,9841,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,5782,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,1723,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,3392,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,9653,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,23941,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,1525,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,7958,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,1837,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,1538,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,1283,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,6836,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,1710,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,24872,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,432,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,1632,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,468,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,1774,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,1899,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,1187,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,3121,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,2183,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,509,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,3132,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,1308,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,50677,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,8319,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,705,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,846,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,20202,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,15288,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,5988,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,4429,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,10364,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,4123,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,5656,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,66983,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,20094,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,6552,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,57913,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,121745,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,19645,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,5686,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,6186,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,5608,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,4903,0.0,0.0
