TIMESTAMP,WXDC_OPEN_PRICE_USD,WXDC_HIGH_PRICE_USD,WXDC_LOW_PRICE_USD,WXDC_CLOSE_PRICE_USD,WXDC_VOLUME_USD,WXDC_DIVIDENDS_USD,WXDC_STOCK_SPLITS_USD
2024-02-29 00:00:00+00:00,0.04058999940752983,0.04138899967074394,0.04032599925994873,0.041099999099969864,41277,0.0,0.0
2024-03-01 00:00:00+00:00,0.041099999099969864,0.04179900139570236,0.040918998420238495,0.04151799902319908,46018,0.0,0.0
2024-03-02 00:00:00+00:00,0.04152100160717964,0.04881500080227852,0.041384000331163406,0.0480789989233017,106240,0.0,0.0
2024-03-03 00:00:00+00:00,0.0480789989233017,0.04817400127649307,0.043143998831510544,0.04526599869132042,71691,0.0,0.0
2024-03-04 00:00:00+00:00,0.04526599869132042,0.04904000088572502,0.04479900002479553,0.04674899950623512,72887,0.0,0.0
2024-03-05 00:00:00+00:00,0.04674899950623512,0.04674899950623512,0.04255300015211105,0.04255300015211105,89393,0.0,0.0
2024-03-06 00:00:00+00:00,0.04255300015211105,0.0443589985370636,0.04255300015211105,0.04385000094771385,58671,0.0,0.0
2024-03-07 00:00:00+00:00,0.04385000094771385,0.045862000435590744,0.043807998299598694,0.04573500156402588,58709,0.0,0.0
2024-03-08 00:00:00+00:00,0.04573500156402588,0.04573500156402588,0.04452500119805336,0.04467000067234039,22969,0.0,0.0
2024-03-09 00:00:00+00:00,0.04467000067234039,0.04510999843478203,0.04426800087094307,0.04479299858212471,53702,0.0,0.0
2024-03-10 00:00:00+00:00,0.04479299858212471,0.04865499958395958,0.044571999460458755,0.04787199944257736,62753,0.0,0.0
2024-03-11 00:00:00+00:00,0.04787199944257736,0.04974700137972832,0.04702400043606758,0.04932200163602829,77053,0.0,0.0
2024-03-12 00:00:00+00:00,0.04932200163602829,0.06499800086021423,0.047988999634981155,0.054992999881505966,137747,0.0,0.0
2024-03-13 00:00:00+00:00,0.05497099831700325,0.056963998824357986,0.0537480004131794,0.05482599884271622,69345,0.0,0.0
