TIMESTAMP,CERES_OPEN_PRICE_USD,CERES_HIGH_PRICE_USD,CERES_LOW_PRICE_USD,CERES_CLOSE_PRICE_USD,CERES_VOLUME_USD,CERES_DIVIDENDS_USD,CERES_STOCK_SPLITS_USD
2021-08-27 00:00:00+00:00,254.8593292236328,279.2062683105469,208.0780792236328,208.3410186767578,204425,0.0,0.0
2021-08-28 00:00:00+00:00,208.3446502685547,208.82554626464844,184.80545043945312,200.1309814453125,136260,0.0,0.0
2021-08-29 00:00:00+00:00,200.31776428222656,200.40672302246094,138.69082641601562,144.85899353027344,215484,0.0,0.0
2021-08-30 00:00:00+00:00,144.7050018310547,154.4794158935547,138.29248046875,147.67742919921875,61730,0.0,0.0
2021-08-31 00:00:00+00:00,147.67689514160156,149.74310302734375,135.66758728027344,144.28231811523438,56891,0.0,0.0
2021-09-01 00:00:00+00:00,144.22482299804688,203.3103485107422,143.47030639648438,190.34657287597656,87272,0.0,0.0
2021-09-02 00:00:00+00:00,190.68873596191406,197.5368194580078,190.68873596191406,192.03219604492188,21594,0.0,0.0
2021-09-03 00:00:00+00:00,191.99156188964844,205.62713623046875,169.20852661132812,174.5841522216797,173929,0.0,0.0
2021-09-04 00:00:00+00:00,174.5414276123047,176.60519409179688,159.90301513671875,162.5118408203125,122912,0.0,0.0
2021-09-05 00:00:00+00:00,162.57554626464844,177.47569274902344,162.10446166992188,167.5666961669922,62273,0.0,0.0
2021-09-06 00:00:00+00:00,167.5930938720703,171.73583984375,164.59939575195312,165.26942443847656,14360,0.0,0.0
2021-09-07 00:00:00+00:00,165.28823852539062,165.4220733642578,140.5384521484375,151.19618225097656,107945,0.0,0.0
2021-09-08 00:00:00+00:00,151.16921997070312,151.2053985595703,114.56187438964844,138.9407501220703,60392,0.0,0.0
2021-09-09 00:00:00+00:00,138.1003875732422,150.92086791992188,133.6800994873047,142.92579650878906,30616,0.0,0.0
2021-09-10 00:00:00+00:00,142.91824340820312,161.23512268066406,142.45571899414062,149.7681121826172,38959,0.0,0.0
2021-09-11 00:00:00+00:00,149.78558349609375,157.88385009765625,149.6185302734375,155.12420654296875,42450,0.0,0.0
2021-09-12 00:00:00+00:00,155.07484436035156,165.89686584472656,153.31874084472656,158.28317260742188,41880,0.0,0.0
2021-09-13 00:00:00+00:00,158.25660705566406,159.48704528808594,146.85386657714844,152.83973693847656,8797,0.0,0.0
2021-09-14 00:00:00+00:00,152.84535217285156,157.19488525390625,146.80564880371094,153.4521942138672,31483,0.0,0.0
2021-09-15 00:00:00+00:00,153.49343872070312,160.81764221191406,152.0811004638672,160.67442321777344,6267,0.0,0.0
2021-09-16 00:00:00+00:00,160.63449096679688,357.6104736328125,153.8555908203125,157.52467346191406,37186,0.0,0.0
2021-09-17 00:00:00+00:00,157.45162963867188,158.115966796875,146.8413848876953,147.92984008789062,49988,0.0,0.0
2021-09-18 00:00:00+00:00,147.97528076171875,152.10357666015625,130.35662841796875,147.86837768554688,194315,0.0,0.0
2021-09-19 00:00:00+00:00,147.85302734375,155.1130828857422,146.54534912109375,154.13919067382812,27836,0.0,0.0
2021-09-20 00:00:00+00:00,154.2572784423828,154.615478515625,127.60256958007812,128.04074096679688,82249,0.0,0.0
2021-09-21 00:00:00+00:00,128.0198974609375,128.5404510498047,109.7863540649414,110.6325912475586,191966,0.0,0.0
2021-09-22 00:00:00+00:00,110.62327575683594,142.6117706298828,106.729736328125,142.0662841796875,119697,0.0,0.0
2021-09-23 00:00:00+00:00,142.07752990722656,168.4656982421875,135.54115295410156,148.41688537597656,95110,0.0,0.0
2021-09-24 00:00:00+00:00,148.42005920410156,149.88958740234375,117.3012466430664,118.82198333740234,83909,0.0,0.0
2021-09-25 00:00:00+00:00,118.81131744384766,136.224609375,118.44673156738281,131.66021728515625,58466,0.0,0.0
2021-09-26 00:00:00+00:00,131.10365295410156,138.58729553222656,119.45758056640625,135.86056518554688,14631,0.0,0.0
2021-09-27 00:00:00+00:00,135.3135986328125,140.1815643310547,128.15573120117188,130.80496215820312,41398,0.0,0.0
2021-09-28 00:00:00+00:00,130.79989624023438,135.19947814941406,118.39813995361328,119.0120620727539,64010,0.0,0.0
2021-09-29 00:00:00+00:00,118.98385620117188,129.14878845214844,117.62886810302734,126.55008697509766,43620,0.0,0.0
2021-09-30 00:00:00+00:00,126.54267120361328,133.6752471923828,117.86150360107422,123.99121856689453,84048,0.0,0.0
2021-10-01 00:00:00+00:00,123.99149322509766,159.6548309326172,121.6175537109375,154.2263946533203,232995,0.0,0.0
2021-10-02 00:00:00+00:00,154.2370147705078,170.6528778076172,153.47525024414062,165.83119201660156,100503,0.0,0.0
2021-10-03 00:00:00+00:00,165.69972229003906,169.92686462402344,143.9595184326172,144.04795837402344,140457,0.0,0.0
2021-10-04 00:00:00+00:00,144.0469207763672,149.0825653076172,140.0955047607422,148.51861572265625,32980,0.0,0.0
2021-10-05 00:00:00+00:00,148.54928588867188,208.76585388183594,146.87770080566406,208.5350799560547,477455,0.0,0.0
2021-10-06 00:00:00+00:00,208.3439483642578,241.8252410888672,181.9806671142578,190.8917236328125,506026,0.0,0.0
2021-10-07 00:00:00+00:00,190.94944763183594,280.02294921875,164.74855041503906,181.34719848632812,453526,0.0,0.0
2021-10-08 00:00:00+00:00,181.35147094726562,186.73448181152344,148.25514221191406,162.14939880371094,243076,0.0,0.0
2021-10-09 00:00:00+00:00,162.15878295898438,192.51913452148438,152.81341552734375,164.91546630859375,282758,0.0,0.0
2021-10-10 00:00:00+00:00,164.89718627929688,167.08065795898438,159.2354278564453,160.0552215576172,123107,0.0,0.0
2021-10-11 00:00:00+00:00,160.07077026367188,189.26681518554688,154.40403747558594,189.25486755371094,229442,0.0,0.0
2021-10-12 00:00:00+00:00,189.2684783935547,205.40118408203125,174.03927612304688,199.98455810546875,381291,0.0,0.0
2021-10-13 00:00:00+00:00,200.0079803466797,265.39459228515625,193.1515350341797,242.01710510253906,563383,0.0,0.0
2021-10-14 00:00:00+00:00,242.00819396972656,256.9676208496094,205.4234619140625,220.72763061523438,495785,0.0,0.0
2021-10-15 00:00:00+00:00,220.72625732421875,229.67840576171875,197.84849548339844,204.3218994140625,387417,0.0,0.0
2021-10-16 00:00:00+00:00,204.32431030273438,209.9315948486328,199.96533203125,201.0276336669922,129267,0.0,0.0
2021-10-17 00:00:00+00:00,201.02345275878906,201.1138916015625,189.9091796875,199.80926513671875,115454,0.0,0.0
2021-10-18 00:00:00+00:00,199.80923461914062,201.03887939453125,185.00999450683594,185.1708984375,267069,0.0,0.0
2021-10-19 00:00:00+00:00,185.16531372070312,205.03317260742188,180.07261657714844,197.79055786132812,535984,0.0,0.0
2021-10-20 00:00:00+00:00,197.79275512695312,230.1337890625,194.55564880371094,209.11402893066406,420852,0.0,0.0
2021-10-21 00:00:00+00:00,209.12974548339844,230.2352752685547,188.941162109375,207.58181762695312,306094,0.0,0.0
2021-10-22 00:00:00+00:00,207.58177185058594,215.39866638183594,191.59597778320312,201.2383575439453,281201,0.0,0.0
2021-10-23 00:00:00+00:00,201.24139404296875,211.39993286132812,198.02272033691406,205.91749572753906,245939,0.0,0.0
2021-10-24 00:00:00+00:00,205.91029357910156,208.78231811523438,191.58450317382812,196.93675231933594,255189,0.0,0.0
2021-10-25 00:00:00+00:00,196.92437744140625,225.1209716796875,192.03172302246094,214.4066162109375,282324,0.0,0.0
