,MSE,RMSE,MAE,MAPE,R2
0,0.0019976204071574036,0.044694746974979105,0.03343678237281745,0.0707333563411536,0.4841383693730249
1,0.0002485125763207923,0.015764281662060987,0.012879359054739675,0.03331901512754027,0.4407817277107601
2,0.0005552507532718566,0.023563759319596197,0.01959433152612235,0.0373537257757983,0.8125828109591229
3,0.0011388869045268967,0.03374739848531878,0.023555263351649057,0.04560161924832005,0.6723978761603855
4,0.00028797887310096407,0.016969940279829038,0.013844639827407168,0.026521338757250826,0.7567843188233997
5,0.0006332667249308427,0.02516479137467352,0.02000114417932934,0.04047803141124651,0.40681761818311557
6,0.00043184146647003244,0.02078079561686781,0.014885026285905512,0.03796962178271075,0.7457410118585136
7,0.0005935451451269946,0.024362781966084962,0.02056266220387134,0.0558976710325013,0.8456768179539274
8,0.0002277157616837535,0.015090253864125464,0.012368843954522115,0.0416375727689507,0.7554701397246317
9,0.0006831104516263242,0.026136381762331302,0.016478041359553934,0.0494524290897861,0.5018417155467445
10,0.0004397560534183724,0.020970361308722662,0.01712926631318403,0.037190925412100985,0.7560676622574884
11,0.001019410711760684,0.031928211847215685,0.025850651469276897,0.07570567274129635,0.723756384717333
Mean,0.0006880746524495765,0.024931142038483792,0.019215500991531572,0.04598841495738798,0.6585047044390372
