,MSE,RMSE,MAE,MAPE,R2
0,0.0007315528782995368,0.027047234207946972,0.020638911370515836,0.05760153748284859,0.7568185641140888
1,0.00014644509677954695,0.012101450193243244,0.009380819448651864,0.032761790276691544,0.7661267739382406
2,0.00036080091716059296,0.018994760255412357,0.015112091683242238,0.03892071794933153,0.8377025589141522
3,0.0010761818108265782,0.03280521011709235,0.022378792135717036,0.05233177395239867,0.5951540166332836
4,0.0002881918985047239,0.016976215670894496,0.01401890224602463,0.03298857272947302,0.8577637066421657
5,0.0014592757974994405,0.03820046855078404,0.029654528537113218,0.054364395709803136,0.7241951530264166
6,0.0006581505303970204,0.02565444465189259,0.0174678536936299,0.04469567226219367,0.7968898881744652
7,0.0002608805516221538,0.016151797163850026,0.01186233855363195,0.03975332199961002,0.8350142424930469
8,0.00020490084211284915,0.014314357900822836,0.011668539870355746,0.04397826424982136,0.755939612639576
9,0.00013224546238361438,0.011499802710638751,0.009098344700362923,0.038912209528324006,0.7041186268902002
10,0.00012249530036073213,0.011067759500492054,0.008787832389334596,0.035478235358479014,0.7986620074351081
11,0.00025467447312179265,0.01595852352574613,0.011861423136443732,0.07908774924461291,0.8466880341029095
Mean,0.00047464962992238184,0.020064335370734654,0.01516086481375197,0.04590618672863229,0.772922765416971
