,MSE,RMSE,MAE,MAPE,R2
0,0.001055378373871113,0.032486587599671234,0.02558420670542053,0.04662441505146589,0.3156424387049389
1,0.0003342995892206627,0.018283861441737704,0.014337594176917897,0.02784150600371413,0.4805788677299294
2,0.0005899576688675011,0.024289044214779246,0.020592384749138572,0.029876701858050997,0.812155470825396
3,0.001020185383432164,0.03194034100369256,0.02227809806142448,0.03127117380153762,0.4643323082282935
4,0.0011658664689207566,0.03414478684837199,0.027935436840238626,0.03276888755668763,0.9167512423754505
5,0.0007533675363274764,0.027447541535217255,0.022241618379366033,0.023130351405192744,0.6701096091116239
6,0.0009299160717274552,0.03049452527466947,0.022114850539006876,0.028303525497054678,0.710780878740721
7,0.00047602416031903314,0.021817977915449295,0.01482320152045497,0.022779557751573944,0.8776729029091012
8,0.00044298196563155736,0.021047136756137577,0.015020478719855282,0.024084883542068756,0.7496818247794304
9,0.000863746908518516,0.02938957142454643,0.020351532711510925,0.03228673956094627,0.2982750924455134
10,0.00032831309766434845,0.018119412177671452,0.014052981747527608,0.02138547899497533,0.8436243006656154
11,0.0005584001338172069,0.023630491611839288,0.01892269014163945,0.038068473176601864,0.8726782632373855
Mean,0.0007098697798598158,0.02609093981698195,0.019854589524375105,0.029868474516655825,0.6676902666461166
