,MSE,RMSE,MAE,MAPE,R2
0,0.0011298905045645936,0.03361384394211102,0.02751899313446777,0.05002972924562802,0.775247510002693
1,0.0005853617779910787,0.024194250928497016,0.019566500057701487,0.040147917865585706,0.5781003257441877
2,0.0009074964682212186,0.030124682043487505,0.023996593270578993,0.03339892523235299,0.8581891391643928
3,0.002158117874354194,0.04645554729366767,0.03559658372135406,0.044740288640871886,0.6259217533238475
4,0.0009483409473629188,0.030795144866730514,0.025447924837459283,0.029993727805319025,0.8968711627876774
5,0.001780656261560743,0.042197822948118344,0.032485366955942827,0.031173414428776226,0.3676743561037207
6,0.0019745246958326533,0.044435624175121625,0.032850895506142584,0.03343391802625248,0.28530970363398434
7,0.0013205482134951705,0.036339348005917364,0.027196069628630696,0.03663594666538843,0.8944800893350802
8,0.0008453108819010645,0.02907423054701645,0.023304179359162992,0.03407145764424455,0.7158437198256928
9,0.0007587673642293497,0.02754573223258641,0.01990564671760493,0.03057294865717273,0.6570535187850636
10,0.0005225051577945793,0.022858371722294206,0.01711432240071009,0.0227374147324689,0.7418646360659038
11,0.0009645227400554422,0.031056766413383126,0.025633404608489622,0.047541670850963405,0.8937294664160588
Mean,0.0011580035739469172,0.0332242804265776,0.02588470668318711,0.03620644664958536,0.6908571150990251
