TIMESTAMP,YFII_OPEN_PRICE_USD,YFII_HIGH_PRICE_USD,YFII_LOW_PRICE_USD,YFII_CLOSE_PRICE_USD,YFII_VOLUME_USD,YFII_DIVIDENDS_USD,YFII_STOCK_SPLITS_USD
2020-07-29 00:00:00+00:00,610.0317993164062,1156.2144775390625,440.9908752441406,862.0656127929688,177860,0.0,0.0
2020-07-30 00:00:00+00:00,861.6608276367188,1182.7647705078125,793.3680419921875,1100.478515625,37457,0.0,0.0
2020-07-31 00:00:00+00:00,1100.478515625,1102.1475830078125,422.7059020996094,559.8411254882812,28777,0.0,0.0
2020-08-01 00:00:00+00:00,559.8043823242188,570.1183471679688,433.31549072265625,451.5180358886719,17800,0.0,0.0
2020-08-02 00:00:00+00:00,452.45269775390625,546.6133422851562,329.2464904785156,448.45819091796875,8042,0.0,0.0
2020-08-03 00:00:00+00:00,448.4540100097656,487.7492980957031,96.28504180908203,115.91190338134766,480764,0.0,0.0
2020-08-04 00:00:00+00:00,116.02918243408203,149.40249633789062,104.8454360961914,129.87440490722656,163122,0.0,0.0
2020-08-05 00:00:00+00:00,129.7468719482422,155.03343200683594,122.07691192626953,132.92872619628906,164871,0.0,0.0
2020-08-06 00:00:00+00:00,132.92872619628906,156.07106018066406,126.56221771240234,143.23675537109375,116937,0.0,0.0
2020-08-07 00:00:00+00:00,140.4965057373047,440.3780822753906,130.879638671875,135.12437438964844,212036,0.0,0.0
2020-08-08 00:00:00+00:00,135.80947875976562,154.9801483154297,123.12169647216797,124.02847290039062,150781,0.0,0.0
2020-08-09 00:00:00+00:00,124.4936752319336,139.73106384277344,122.90802001953125,133.28952026367188,185941,0.0,0.0
2020-08-10 00:00:00+00:00,133.28952026367188,165.82122802734375,118.23660278320312,155.5986785888672,650254,0.0,0.0
2020-08-11 00:00:00+00:00,155.57492065429688,163.55960083007812,138.5542755126953,140.55487060546875,1140616,0.0,0.0
2020-08-12 00:00:00+00:00,127.61942291259766,242.82339477539062,121.27650451660156,188.38966369628906,3030669,0.0,0.0
2020-08-13 00:00:00+00:00,192.1962890625,252.87159729003906,132.94302368164062,151.9293975830078,1898867,0.0,0.0
2020-08-14 00:00:00+00:00,151.8355712890625,169.88037109375,126.56439971923828,139.7609405517578,1498572,0.0,0.0
2020-08-15 00:00:00+00:00,143.06854248046875,151.2139129638672,118.06784057617188,132.12083435058594,1262584,0.0,0.0
2020-08-16 00:00:00+00:00,132.15907287597656,142.13865661621094,121.9771728515625,128.8571319580078,746358,0.0,0.0
2020-08-17 00:00:00+00:00,128.8571319580078,145.70074462890625,122.07752227783203,137.48641967773438,1123832,0.0,0.0
2020-08-18 00:00:00+00:00,137.47862243652344,202.28358459472656,129.78994750976562,180.22377014160156,2034526,0.0,0.0
2020-08-19 00:00:00+00:00,180.0331573486328,356.6280517578125,168.3286590576172,356.6280517578125,3424242,0.0,0.0
2020-08-20 00:00:00+00:00,356.6280517578125,926.6876220703125,292.8681945800781,783.7545166015625,14542376,0.0,0.0
2020-08-21 00:00:00+00:00,783.2552490234375,1023.897216796875,566.630859375,649.947998046875,13896058,0.0,0.0
2020-08-22 00:00:00+00:00,643.6033325195312,961.7955932617188,550.5410766601562,861.447021484375,8727633,0.0,0.0
2020-08-23 00:00:00+00:00,859.7386474609375,1433.7740478515625,848.9989013671875,1254.4373779296875,14838695,0.0,0.0
2020-08-24 00:00:00+00:00,1255.4539794921875,1353.31640625,964.4436645507812,1038.55859375,9137186,0.0,0.0
2020-08-25 00:00:00+00:00,1038.6318359375,1105.6756591796875,855.3431396484375,912.9735717773438,8282435,0.0,0.0
2020-08-26 00:00:00+00:00,915.6223754882812,1088.667236328125,896.9512939453125,1051.76220703125,17909625,0.0,0.0
2020-08-27 00:00:00+00:00,1051.94580078125,1071.2789306640625,906.3975219726562,946.989501953125,7416161,0.0,0.0
2020-08-28 00:00:00+00:00,944.4334106445312,1311.249755859375,888.0037231445312,1311.1580810546875,23469672,0.0,0.0
2020-08-29 00:00:00+00:00,1313.976318359375,4796.5341796875,1312.1707763671875,4527.470703125,217564455,0.0,0.0
2020-08-30 00:00:00+00:00,4524.85693359375,5922.1630859375,3533.6767578125,4646.34228515625,416153326,0.0,0.0
2020-08-31 00:00:00+00:00,4662.19091796875,4869.44384765625,3738.610107421875,3755.634033203125,223859870,0.0,0.0
2020-09-01 00:00:00+00:00,3755.190185546875,9385.419921875,3340.622314453125,8690.037109375,1198875658,0.0,0.0
2020-09-02 00:00:00+00:00,8671.1591796875,8671.1591796875,6386.5087890625,7496.599609375,645825066,0.0,0.0
2020-09-03 00:00:00+00:00,7498.5205078125,7522.09130859375,5044.732421875,5259.0224609375,452114225,0.0,0.0
2020-09-04 00:00:00+00:00,5245.65234375,5552.78759765625,4132.22900390625,4313.7119140625,260918279,0.0,0.0
2020-09-05 00:00:00+00:00,4311.7919921875,5722.28662109375,3439.291748046875,3718.319580078125,464604468,0.0,0.0
