TIMESTAMP,WOM19623_OPEN_PRICE_USD,WOM19623_HIGH_PRICE_USD,WOM19623_LOW_PRICE_USD,WOM19623_CLOSE_PRICE_USD,WOM19623_VOLUME_USD,WOM19623_DIVIDENDS_USD,WOM19623_STOCK_SPLITS_USD
2022-08-31 00:00:00+00:00,0.6469529867172241,0.9976699948310852,0.5931010246276855,0.88475501537323,11075105,0.0,0.0
2022-09-01 00:00:00+00:00,0.8836039900779724,1.234462022781372,0.8511459827423096,0.9102309942245483,14166200,0.0,0.0
2022-09-02 00:00:00+00:00,0.9104909896850586,0.9272559881210327,0.7468379735946655,0.8080539703369141,5997522,0.0,0.0
2022-09-03 00:00:00+00:00,0.8079620003700256,0.9287559986114502,0.7851709723472595,0.8824489712715149,3450123,0.0,0.0
2022-09-04 00:00:00+00:00,0.8830239772796631,1.0940040349960327,0.8670819997787476,1.082726001739502,10351144,0.0,0.0
2022-09-05 00:00:00+00:00,1.0762790441513062,1.102403998374939,0.5787259936332703,0.6012129783630371,13285736,0.0,0.0
2022-09-06 00:00:00+00:00,0.600288987159729,0.600288987159729,0.33079099655151367,0.41343799233436584,10003117,0.0,0.0
2022-09-07 00:00:00+00:00,0.4134170114994049,0.543641984462738,0.39292100071907043,0.5050960183143616,2309470,0.0,0.0
2022-09-08 00:00:00+00:00,0.504938006401062,0.5419819951057434,0.4198490083217621,0.44440799951553345,1423030,0.0,0.0
2022-09-09 00:00:00+00:00,0.44262200593948364,0.49274200201034546,0.40173599123954773,0.47082599997520447,1244988,0.0,0.0
2022-09-10 00:00:00+00:00,0.47081100940704346,0.47081100940704346,0.3932560086250305,0.3996860086917877,663179,0.0,0.0
2022-09-11 00:00:00+00:00,0.3994539976119995,0.40518099069595337,0.3483079969882965,0.3752340078353882,966383,0.0,0.0
2022-09-12 00:00:00+00:00,0.37524598836898804,0.4144270122051239,0.35554900765419006,0.3785650134086609,1400611,0.0,0.0
2022-09-13 00:00:00+00:00,0.37855198979377747,0.3834640085697174,0.32785800099372864,0.34750598669052124,887845,0.0,0.0
2022-09-14 00:00:00+00:00,0.35095199942588806,0.363770991563797,0.31032899022102356,0.32264000177383423,686171,0.0,0.0
2022-09-15 00:00:00+00:00,0.3226040005683899,0.32363399863243103,0.262796014547348,0.2770470082759857,838335,0.0,0.0
2022-09-16 00:00:00+00:00,0.27828100323677063,0.27862998843193054,0.21264299750328064,0.23836499452590942,805542,0.0,0.0
2022-09-17 00:00:00+00:00,0.23815900087356567,0.24019399285316467,0.20113800466060638,0.2026289999485016,330304,0.0,0.0
2022-09-18 00:00:00+00:00,0.20293299853801727,0.20311999320983887,0.15928299725055695,0.16391600668430328,419208,0.0,0.0
2022-09-19 00:00:00+00:00,0.1647309958934784,0.23758800327777863,0.16316300630569458,0.21726800501346588,1547849,0.0,0.0
2022-09-20 00:00:00+00:00,0.21645799279212952,0.29947400093078613,0.20023299753665924,0.20478999614715576,2263703,0.0,0.0
2022-09-21 00:00:00+00:00,0.20490799844264984,0.22606000304222107,0.16760699450969696,0.1846030056476593,1430820,0.0,0.0
2022-09-22 00:00:00+00:00,0.1846819967031479,0.2107740044593811,0.17366699874401093,0.19078800082206726,931926,0.0,0.0
2022-09-23 00:00:00+00:00,0.19171099364757538,0.19195500016212463,0.17462800443172455,0.1780720055103302,382058,0.0,0.0
2022-09-24 00:00:00+00:00,0.17796100676059723,0.18565799295902252,0.17234300076961517,0.1788250058889389,429396,0.0,0.0
2022-09-25 00:00:00+00:00,0.17878900468349457,0.18825499713420868,0.16591699421405792,0.17010900378227234,429590,0.0,0.0
2022-09-26 00:00:00+00:00,0.16995200514793396,0.18015800416469574,0.16235899925231934,0.16584500670433044,430009,0.0,0.0
2022-09-27 00:00:00+00:00,0.16585800051689148,0.17984600365161896,0.1629219949245453,0.16502299904823303,646996,0.0,0.0
2022-09-28 00:00:00+00:00,0.1649329960346222,0.16578899323940277,0.1331389993429184,0.13681499660015106,1566845,0.0,0.0
2022-09-29 00:00:00+00:00,0.13682399690151215,0.14475899934768677,0.1279900074005127,0.12991400063037872,466469,0.0,0.0
2022-09-30 00:00:00+00:00,0.12993599474430084,0.152197003364563,0.12980900704860687,0.1380849927663803,581568,0.0,0.0
2022-10-01 00:00:00+00:00,0.1380539983510971,0.14369399845600128,0.13506700098514557,0.1361750066280365,183704,0.0,0.0
2022-10-02 00:00:00+00:00,0.13597799837589264,0.17004400491714478,0.1350570023059845,0.16397899389266968,818180,0.0,0.0
2022-10-03 00:00:00+00:00,0.1637199968099594,0.2196049988269806,0.1469770073890686,0.2001969963312149,1156508,0.0,0.0
2022-10-04 00:00:00+00:00,0.20009100437164307,0.23316800594329834,0.17101900279521942,0.2147199958562851,2218838,0.0,0.0
2022-10-05 00:00:00+00:00,0.2146649956703186,0.28746598958969116,0.17816099524497986,0.2342350035905838,3362221,0.0,0.0
2022-10-06 00:00:00+00:00,0.2339629977941513,0.2853359878063202,0.22116699814796448,0.23754599690437317,2516274,0.0,0.0
2022-10-07 00:00:00+00:00,0.2375430017709732,0.251691997051239,0.19245199859142303,0.2058050036430359,842218,0.0,0.0
2022-10-08 00:00:00+00:00,0.2056490033864975,0.2612549960613251,0.19930200278759003,0.22960300743579865,1335441,0.0,0.0
2022-10-09 00:00:00+00:00,0.22963500022888184,0.27692699432373047,0.22865299880504608,0.267971009016037,1798071,0.0,0.0
2022-10-10 00:00:00+00:00,0.26797398924827576,0.26941800117492676,0.23158599436283112,0.2382189929485321,698153,0.0,0.0
2022-10-11 00:00:00+00:00,0.23820999264717102,0.24003900587558746,0.21817199885845184,0.23201300203800201,495539,0.0,0.0
2022-10-12 00:00:00+00:00,0.232014000415802,0.23439200222492218,0.19312800467014313,0.207737997174263,525045,0.0,0.0
2022-10-13 00:00:00+00:00,0.207738995552063,0.21896900236606598,0.19167299568653107,0.21248599886894226,683616,0.0,0.0
2022-10-14 00:00:00+00:00,0.21248400211334229,0.21355600655078888,0.19417999684810638,0.200997993350029,343993,0.0,0.0
2022-10-15 00:00:00+00:00,0.20099399983882904,0.22851300239562988,0.19548000395298004,0.22682000696659088,808173,0.0,0.0
2022-10-16 00:00:00+00:00,0.22682499885559082,0.22683699429035187,0.21256999671459198,0.21365700662136078,183152,0.0,0.0
2022-10-17 00:00:00+00:00,0.21365199983119965,0.23853400349617004,0.20666299760341644,0.23165300488471985,627837,0.0,0.0
