TIMESTAMP,SQUID234742_OPEN_PRICE_USD,SQUID234742_HIGH_PRICE_USD,SQUID234742_LOW_PRICE_USD,SQUID234742_CLOSE_PRICE_USD,SQUID234742_VOLUME_USD,SQUID234742_DIVIDENDS_USD,SQUID234742_STOCK_SPLITS_USD
2025-02-10 00:00:00+00:00,,,,0.0,330,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,127,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,183,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,120,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,124,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,95,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,232,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,119,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,109,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,92,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,72,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,209132,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-06-01 00:00:00+00:00,6.766109894584815e-11,6.766109894584815e-11,6.766109894584815e-11,6.766109894584815e-11,1,0.0,0.0
