,ETH
MARI,1.0
LTC,0.7799233042664111
BTC,0.7764101649415426
ETC,0.7255016855963509
GNO,0.6949492036881387
ZEC,0.6896441473295793
QTUM,0.6784501468068163
DASH,0.6724180874886113
XMR,0.6656502348781032
BAT,0.6582270347195107
JLP,0.6442939150169794
NEWB,0.6219191020087136
DCR,0.6197867772621581
LSK,0.6153708442164729
DGB,0.6135229086560232
XLM,0.6013810542106967
SC,0.592385146908913
SP,0.5912686627216831
XRP,0.584259288230706
ZEN,0.5756400750604549
TES,0.5706202488498688
WAVES,0.5688504944011514
ARK,0.5638996775278493
IOTA,0.5611814679631923
RLC,0.5570129283711382
STEEM,0.5545857280313343
XEM,0.5495141289104515
KMD,0.5487306438049198
BTS,0.5435359532323784
AE,0.5327424309094216
GAS,0.5311780684259867
FIRO,0.522495244537541
PIVX,0.5093547855845122
SYS,0.4975861791612504
EQB,0.4648459025440947
AMBER,0.4490046170751054
BTCS,0.4441938288448223
NAV,0.4371938950893242
CYT,0.422241957500413
PPC,0.4196542775045117
MONA,0.4145155305849626
LAMB,0.3981444143693942
ANT,0.3970977183801202
GRS,0.3937419215000829
NXS,0.3860170552624147
VAL,0.3757979331946159
WGR,0.3739375335248189
NOBL,0.3686442370492251
VTC,0.3666383993870628
DOGE,0.3578327795745863
JKC,0.3549254880584595
GBYTE,0.3537803713326684
MAID,0.3458625367264911
NMC,0.3391014709291567
XMS,0.335278868304436
PKB,0.3305814435810748
LBC,0.3112824285131095
VERI,0.3086160101651136
BLK,0.3065310855682628
2GIVE,0.3052820033688598
SWING,0.3041645868841782
XPX,0.3024072603391252
CETI,0.3016369116000935
KIN,0.3009159127182387
FTC,0.2985333948617664
LUNC,0.2969642872123294
PLU,0.2857431160093222
AV,0.2829546172557348
SNRG,0.2636125754557851
EVIL,0.2575577878536813
ZCL,0.2566432265211534
SKULL,0.2540210317840218
AGRS,0.2532268614109851
XDN,0.247143652239622
POST,0.2441225453777804
AXIOM,0.2401333824650394
COOL,0.2391886279223257
CJ,0.2342954044039338
C2,0.232606030220823
SPR,0.2324482215181992
42,0.2296931662289865
FOREX,0.2279863149903082
SKR,0.2266291364982596
PXI,0.2256891304063689
TECH,0.2233701152984394
XHI,0.2132164610179019
CRW,0.2130262937343195
ZET,0.2121480287629501
ADZ,0.2083833141534896
WYZ,0.2032635200109282
XCP,0.202546823202277
BERN,0.1996842649068299
GLC,0.1988497487693298
ZENI,0.1973568831622526
BCDN,0.1948218868760982
EDRC,0.1946826829599904
WBB,0.1915524714005425
HBD,0.1884447016149283
HBN,0.1876935250426561
LUN,0.1875660021830748
INF,0.1874112346996491
VEC2,0.1862568361548401
XQN,0.1840562274074231
CF,0.1825152476399347
IMS,0.1820224806336894
XPY,0.1810476387148137
OPAL,0.1774510388193568
ENT,0.1766779993927039
ZYD,0.1747924570060333
VLT,0.1728633045139156
WINGS,0.1719631716419989
XTO,0.1652464685734456
CLUB,0.16481556931396
FRN,0.1642295002639278
ACOIN,0.163577698042753
CAB,0.1581020180660673
EUC,0.1576128096576173
IBANK,0.1549330758410456
SIGNA,0.1534189801343602
XPM,0.1533116363971332
CREVA,0.1522319219648567
AMS,0.1446957568270782
VIDZ,0.1445631442432069
PXC,0.1444060422866094
RBY,0.1363909864195767
DCY,0.1362710787043529
LKY,0.1357792387993538
KOBO,0.1347056082369161
BCN,0.1299521718030397
XBC,0.1294679445516607
RBT,0.1292704497713154
BLU,0.1287402829086918
CSC,0.1267618275582281
PTOY,0.1243370719379522
START,0.1232858592816184
SANDG,0.1231062306432905
HMQ,0.121279570119544
CANN,0.1202644501532857
LANA,0.118393663620536
TAJ,0.1181982342633133
MST,0.1150923470542915
PZM,0.1119540870554929
DGC,0.1092227331806843
BSTY,0.1091512673834434
NVC,0.1087422865255471
LDOGE,0.1067871981902444
LTCR,0.1056985644365775
PUT,0.1022373626688598
QTZ,0.1006679968763875
ILC,0.0969466526615431
DEM,0.0940932215485563
DCT,0.0939030342714303
DIME,0.0939000528061704
XPTX,0.0926736632369953
MOTO,0.09022385865952
GCC,0.0890001198684345
CLAM,0.0888581603510786
HVCO,0.0878937291501182
QBC,0.0864134453821456
HUSH,0.0862697172807108
CLOAK,0.0860840834624228
ARGUS,0.0856847630630268
ICON,0.0848766922999573
LOG,0.0847812959614412
ICOB,0.0841849942685484
TRST,0.083836330977671
XWC,0.082723465604264
SXC,0.0786831189919941
SWT,0.0785871502406454
MAY,0.0754597906870414
BLAZR,0.0748440659997854
ZOOM,0.0735947457769777
MNTC,0.0697190823919298
SIB,0.0696039483572523
ZER,0.0671912472036004
HNC,0.0647360306612167
UNIT,0.064134474665247
PHR,0.0588572050616059
SWIFT,0.0587446268888715
RRT,0.0562378168567744
IXC,0.0540999166984194
IRL,0.0539514430873003
SILK,0.0536674228086037
PIE,0.0533591866981069
PAK,0.0532715542834318
RBIES,0.0517472921772531
MCN,0.0514024852698469
IFC,0.0506985341586828
BOLI,0.0506831603091388
OZO,0.0489545445200972
KURT,0.0442771104179253
OK,0.0415146182955715
TAB,0.0406510705751973
POT,0.0397273892058304
BITS,0.0390100048581718
BTB,0.0388646747964977
ADC,0.0360604805758543
ALIAS,0.0353550284175388
FRC,0.0342194850017565
XST,0.0312768930731488
SLS,0.028957697042163
CNT,0.0279665268394478
NXT,0.0276819490471183
NETKO,0.0262982301472641
CKC,0.0257061114428715
PASC,0.0235464780398853
SONG,0.0174227956607351
XBY,0.0158235242069471
ZUR,0.013701432600576
SHND,0.0126605284047542
EFL,0.0114124506723328
BRIT,0.0113072775659197
BIS,0.0099805942818974
ACES,0.0077638776430179
NEVA,0.0061747233268115
LOOK,0.0017726201779647
LMC,0.0014825184769041
USDT,-0.0046290642086123
CARBON,-0.0054564078269775
RDD,-0.0064457064170272
NYC,-0.014249149680109
WDC,-0.0164038677090634
BTA,-0.0197721521255808
BS,-0.0289135997168548
WC,-0.0666083965727871
NEOS,-0.2851855795664682
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
