,ETH
MARI,1.0
BTC,0.7661317902408473
LTC,0.7646256523088928
ETC,0.6992255943056254
ZEC,0.6791046613151079
DASH,0.6669852767645229
GNO,0.6607233087235925
XMR,0.6583357419366125
QTUM,0.651665537278183
BAT,0.6335507498408011
JLP,0.6224721945087287
NEWB,0.597048388488816
SP,0.5961350453593308
DGB,0.5938320687631292
XLM,0.5842892898181843
DCR,0.583618560300605
LSK,0.5736773790845012
XRP,0.5692143801559362
ZEN,0.5602506767782515
WAVES,0.5473944508579911
XEM,0.5448695849256588
BTS,0.5390306871115175
IOTA,0.536690158376766
STEEM,0.5300521216072224
SC,0.5296999196781509
RLC,0.5261234233794774
ARK,0.5192236030834327
KMD,0.516906954261224
AE,0.5161142358623837
TES,0.5114409716609143
GAS,0.4999233435092206
FIRO,0.4804344062059925
SYS,0.4693597159216471
PIVX,0.4517334388081195
AMBER,0.4408910560720037
BTCS,0.4182204869546241
MONA,0.3989851046625822
ANT,0.388882233420167
GRS,0.3861499183603097
LAMB,0.385858016114819
NAV,0.3797604345631308
CYT,0.3658403764068482
PPC,0.3511914189743829
VTC,0.3462574395336639
DOGE,0.3409574942488278
EQB,0.3395013694063612
VAL,0.3375338255779739
NXS,0.3364468210104257
GBYTE,0.3324480481186653
LBC,0.3084027219094571
MAID,0.305130674569152
NMC,0.2974359429959372
PKB,0.2904609083734547
XMS,0.2898872295021843
JKC,0.2829121523122243
LUNC,0.2822339776902495
2GIVE,0.2820836290559179
NOBL,0.2799972789757566
KIN,0.2781823852223768
AV,0.2765056273842733
EVIL,0.2745656892155385
XPX,0.2741586926776029
SWING,0.2729556997388388
VERI,0.2678786109920275
WGR,0.2669077249685807
FTC,0.2635834669466766
BLK,0.2576690357892158
SNRG,0.2439089583146245
CETI,0.2417390244279907
SKR,0.2403290064103923
POST,0.236192842332058
AXIOM,0.2353971010624019
SKULL,0.2310157650472933
C2,0.2273591491171917
PLU,0.2269059286234879
CJ,0.2251424808955727
COOL,0.2238322938223668
ZET,0.2234678910726527
ZCL,0.2210113680539646
AGRS,0.2208043747667559
XHI,0.2197306414426915
XTO,0.2180112755677379
XDN,0.2150008589778534
SPR,0.2149596632320606
PXI,0.2098766059355292
ADZ,0.2025373500366253
WYZ,0.1947280142876599
IMS,0.1923124495604843
