,MSE,RMSE,MAE,MAPE,R2
0,0.0009339089775421036,0.030559924370686907,0.023858942364352417,0.0436077545791416,0.39440897580839485
1,0.0002999872409078589,0.01732013974850835,0.014109455820005489,0.027409518638424793,0.5338920017754438
2,0.0005810532797778521,0.02410504676987481,0.020248086396297944,0.029411469106666012,0.8149906586098745
3,0.0008770726123443593,0.02961541173687037,0.021476621581291728,0.03005575554563898,0.5394763839978856
4,0.0010593824900743305,0.032548156477354144,0.025307359770124157,0.029382400740367163,0.924354736585289
5,0.0007954445546337359,0.02820362662200973,0.022881755787870207,0.023836053871233002,0.6516845996081143
6,0.0009035252372636014,0.030058696533010233,0.021388933601055662,0.027129314922364516,0.718988860283352
7,0.00043282274928924005,0.020804392547951023,0.014647100511573507,0.02261209512222588,0.888774657067889
8,0.0004986344789889853,0.022330124921034034,0.015761247545206383,0.025265561283527093,0.7182339630810233
9,0.0006728738101377887,0.025939811297266385,0.018479992162273688,0.02931062277164456,0.45334413639217896
10,0.00030917246657323195,0.017583300787202383,0.01353602197719154,0.020570477221131603,0.8527409932187553
11,0.000515041199571608,0.02269451915268548,0.01793452841599375,0.035747647009491894,0.88256460544613
Mean,0.0006565765914253913,0.02514692924703782,0.01913583716110304,0.02869488923432142,0.6977878809895275
