,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
BTC Opening Price ($),6996.0,19297.091998284734,9679.025000000001,17683.198934758515,2919.0,3457.5820000000003,3857.8875,4465.3099999999995,6984.39,9679.025000000001,34823.100000000006,48248.630000000005,56421.25,62371.367000000006,68633.69
BTC High Price ($),6996.0,19578.85572327044,9793.5,17930.96264350833,3213.0,3480.0,3898.0975,4570.8150000000005,7100.0,9793.5,35562.885,48949.505000000005,57239.375,63074.66300000001,69000.0
BTC Low Price ($),6996.0,18987.744748427674,9555.119999999999,17408.304672004062,2817.0,3424.401,3802.1425,4359.0,6862.1925,9555.119999999999,34010.25,47464.44,55555.25,61418.05400000001,67300.0
BTC Close Price ($),6996.0,19301.028470554604,9679.995,17682.916666047753,2919.0,3457.5820000000003,3857.8875,4472.745000000001,6985.725,9679.995,34823.100000000006,48248.630000000005,56421.25,62371.367000000006,68633.69
