,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
BTC Opening Price ($),20986.0,19302.45037310588,9678.05,17685.937743907143,2919.0,3457.6195000000002,3854.295,4460.74,6989.1925,9678.05,34769.51,48264.415,56450.535,62349.59400000002,68633.69
BTC High Price ($),20986.0,19462.923715810542,9740.0,17826.825007328887,3000.0,3471.5364999999997,3880.2124999999996,4529.719999999999,7058.1325,9740.0,35186.167499999996,48689.715,56913.7625,62734.44200000002,69000.0
BTC Low Price ($),20986.0,19127.532811874586,9604.02,17531.88952263778,2817.0,3434.7374999999997,3821.2574999999997,4405.075,6912.82,9604.02,34369.94,47833.85,55948.85249999999,61931.6815,68343.81
BTC Close Price ($),20986.0,19303.76265557991,9678.66,17685.843369161405,2919.0,3457.6195000000002,3854.295,4464.675,6989.85,9678.66,34769.51,48264.415,56450.535,62349.59400000002,68633.69
