,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
BTC Opening Price ($),10493.0,19300.01527018012,9681.75,17682.66417932133,2919.0,3459.6124,3855.69,4458.134,6984.84,9681.75,34760.9,48258.56800000002,56396.204,62297.2944,68490.0
BTC High Price ($),10493.0,19529.25339940913,9771.64,17886.3085632346,3148.0,3479.7207999999996,3889.992,4557.8,7080.0,9771.64,35450.0,48837.47,57118.744,62963.265199999994,69000.0
BTC Low Price ($),10493.0,19049.493964547797,9570.0,17462.273358282797,2817.0,3428.5024,3812.742,4377.64,6880.0,9570.0,34210.0,47648.600000000006,55700.0,61777.349599999994,67627.14
BTC Close Price ($),10493.0,19302.63983512818,9681.84,17682.475649458145,2919.0,3459.6124,3855.69,4460.41,6988.99,9681.84,34760.9,48258.56800000002,56396.204,62297.2944,68490.0
