TIMESTAMP,HEU_OPEN_PRICE_USD,HEU_HIGH_PRICE_USD,HEU_LOW_PRICE_USD,HEU_CLOSE_PRICE_USD,HEU_VOLUME_USD,HEU_DIVIDENDS_USD,HEU_STOCK_SPLITS_USD
2025-03-29 00:00:00+00:00,0.016543999314308167,0.01662999950349331,0.014937000349164009,0.014937999658286572,11054,0.0,0.0
2025-03-30 00:00:00+00:00,0.014937999658286572,0.016061000525951385,0.014651999808847904,0.015004999935626984,9203,0.0,0.0
2025-03-31 00:00:00+00:00,0.015004999935626984,0.016800999641418457,0.014701999723911285,0.015259999781847,12624,0.0,0.0
2025-04-01 00:00:00+00:00,0.015259999781847,0.018154000863432884,0.015217999927699566,0.01644200086593628,53248,0.0,0.0
2025-04-02 00:00:00+00:00,0.01644200086593628,0.017131999135017395,0.01604500040411949,0.0160910002887249,20204,0.0,0.0
2025-04-03 00:00:00+00:00,0.0160910002887249,0.01723100058734417,0.015607000328600407,0.0171549990773201,12438,0.0,0.0
2025-04-04 00:00:00+00:00,0.01715400069952011,0.017176000401377678,0.015623999759554863,0.015668999403715134,11822,0.0,0.0
2025-04-05 00:00:00+00:00,0.015668999403715134,0.01571200042963028,0.0153590003028512,0.01537100039422512,6451,0.0,0.0
2025-04-06 00:00:00+00:00,0.01537100039422512,0.015792999416589737,0.013655999675393105,0.013965999707579613,26406,0.0,0.0
2025-04-07 00:00:00+00:00,0.01396500039845705,0.014409000054001808,0.012396999634802341,0.013589000329375267,14574,0.0,0.0
2025-04-08 00:00:00+00:00,0.013589000329375267,0.013593999668955803,0.012533999979496002,0.012722999788820744,13120,0.0,0.0
2025-04-09 00:00:00+00:00,0.012719999998807907,0.013371000066399574,0.012190000154078007,0.013353999704122543,27964,0.0,0.0
2025-04-10 00:00:00+00:00,0.013353000394999981,0.01337399985641241,0.012134999968111515,0.012467999942600727,8717,0.0,0.0
2025-04-11 00:00:00+00:00,0.01246699970215559,0.013635000213980675,0.012183000333607197,0.013267000205814838,18515,0.0,0.0
2025-04-12 00:00:00+00:00,0.013267000205814838,0.025120999664068222,0.013147000223398209,0.023083999752998352,94161,0.0,0.0
2025-04-13 00:00:00+00:00,0.023083999752998352,0.02928300015628338,0.021622000262141228,0.02199600078165531,66710,0.0,0.0
2025-04-14 00:00:00+00:00,0.02199600078165531,0.03476500138640404,0.021897999569773674,0.03275899961590767,228660,0.0,0.0
2025-04-15 00:00:00+00:00,0.03275899961590767,0.04496600106358528,0.031808000057935715,0.03725700080394745,318527,0.0,0.0
2025-04-16 00:00:00+00:00,0.03713199868798256,0.037133000791072845,0.027634000405669212,0.029246000573039055,219084,0.0,0.0
2025-04-17 00:00:00+00:00,0.029246000573039055,0.03319400176405907,0.027111999690532684,0.03140600025653839,140573,0.0,0.0
2025-04-18 00:00:00+00:00,0.03140600025653839,0.03281399980187416,0.029028000310063362,0.02984599955379963,129357,0.0,0.0
2025-04-19 00:00:00+00:00,0.029881000518798828,0.03765999898314476,0.029191000387072563,0.03765000030398369,115948,0.0,0.0
2025-04-20 00:00:00+00:00,0.03765000030398369,0.04413999989628792,0.036949001252651215,0.03695499897003174,142883,0.0,0.0
2025-04-21 00:00:00+00:00,0.03695499897003174,0.04063199833035469,0.03559200093150139,0.036146000027656555,147286,0.0,0.0
2025-04-22 00:00:00+00:00,0.03614500164985657,0.044054001569747925,0.035718999803066254,0.0437530018389225,139087,0.0,0.0
2025-04-23 00:00:00+00:00,0.0437530018389225,0.04398399963974953,0.031000999733805656,0.031380001455545425,177547,0.0,0.0
2025-04-24 00:00:00+00:00,0.031380001455545425,0.03191399946808815,0.02914999984204769,0.03184700012207031,53922,0.0,0.0
2025-04-25 00:00:00+00:00,0.031846001744270325,0.03724399954080582,0.031640999019145966,0.035934001207351685,75932,0.0,0.0
2025-04-26 00:00:00+00:00,0.03593600168824196,0.04464299976825714,0.035617999732494354,0.04464099928736687,70768,0.0,0.0
2025-04-27 00:00:00+00:00,0.04464099928736687,0.04574799910187721,0.038520000874996185,0.039034999907016754,60307,0.0,0.0
2025-04-28 00:00:00+00:00,0.039034999907016754,0.04161100089550018,0.037710998207330704,0.04157999902963638,63598,0.0,0.0
2025-04-29 00:00:00+00:00,0.04157999902963638,0.046254001557826996,0.040518999099731445,0.04143499955534935,62988,0.0,0.0
