TIMESTAMP,META_OPEN_PRICE_USD,META_HIGH_PRICE_USD,META_LOW_PRICE_USD,META_CLOSE_PRICE_USD,META_VOLUME_USD,META_DIVIDENDS_USD,META_STOCK_SPLITS_USD
2018-10-09 00:00:00+00:00,0.016435999423265457,0.01655000075697899,0.012829000130295753,0.014113999903202057,126179,0.0,0.0
2018-10-10 00:00:00+00:00,0.014232000336050987,0.01640000008046627,0.00875299982726574,0.009738000109791756,482543,0.0,0.0
2018-10-11 00:00:00+00:00,0.009708999656140804,0.009708999656140804,0.007681999821215868,0.007681999821215868,1423500,0.0,0.0
2018-10-12 00:00:00+00:00,0.007600000128149986,0.009751999750733376,0.007584999781101942,0.009747999720275402,1797850,0.0,0.0
2018-10-13 00:00:00+00:00,0.00973500031977892,0.009988999925553799,0.009318999946117401,0.009562999941408634,2730720,0.0,0.0
2018-10-14 00:00:00+00:00,0.009584999643266201,0.011578000150620937,0.009557999670505524,0.010642999783158302,4576170,0.0,0.0
2018-10-15 00:00:00+00:00,0.010610000230371952,0.011901999823749065,0.00991899985820055,0.01082600001245737,9281280,0.0,0.0
2018-10-16 00:00:00+00:00,0.010847999714314938,0.011540999636054039,0.010041000321507454,0.010359999723732471,14588100,0.0,0.0
2018-10-17 00:00:00+00:00,0.010467000305652618,0.01080199982970953,0.009576000273227692,0.00977300014346838,3922560,0.0,0.0
2018-10-18 00:00:00+00:00,0.009738000109791756,0.009948999620974064,0.009170999750494957,0.009220999665558338,797840,0.0,0.0
2018-10-19 00:00:00+00:00,0.009235000237822533,0.009743999689817429,0.009212000295519829,0.009592999704182148,624369,0.0,0.0
2018-10-20 00:00:00+00:00,0.009583000093698502,0.009883999824523926,0.00949500035494566,0.009774000383913517,526978,0.0,0.0
2018-10-21 00:00:00+00:00,0.009854000061750412,0.010040000081062317,0.009794999845325947,0.009921000339090824,539766,0.0,0.0
2018-10-22 00:00:00+00:00,0.00994499959051609,0.009971000254154205,0.00955399964004755,0.009734000079333782,436498,0.0,0.0
2018-10-23 00:00:00+00:00,0.009724999777972698,0.009967000223696232,0.009457999840378761,0.009747999720275402,390651,0.0,0.0
2018-10-24 00:00:00+00:00,0.009739000350236893,0.010142000392079353,0.009607999585568905,0.00977800041437149,360812,0.0,0.0
2018-10-25 00:00:00+00:00,0.009862000122666359,0.011088999919593334,0.009788000024855137,0.011022999882698059,668727,0.0,0.0
2018-10-26 00:00:00+00:00,0.010997000150382519,0.012044000439345837,0.010893000289797783,0.01193699985742569,957341,0.0,0.0
2018-10-27 00:00:00+00:00,0.012023000046610832,0.013918000273406506,0.011893000453710556,0.013372000306844711,1597300,0.0,0.0
2018-10-28 00:00:00+00:00,0.013364999555051327,0.014804000034928322,0.012524999678134918,0.012524999678134918,1092640,0.0,0.0
2018-10-29 00:00:00+00:00,0.012467999942600727,0.01363999955356121,0.011013999581336975,0.011095000430941582,1208000,0.0,0.0
2018-10-30 00:00:00+00:00,0.011102999560534954,0.012760999612510204,0.011003999970853329,0.012637999840080738,1208660,0.0,0.0
2018-10-31 00:00:00+00:00,0.012675999663770199,0.01268099993467331,0.011837000027298927,0.0122060002759099,871007,0.0,0.0
2018-11-01 00:00:00+00:00,0.01217000000178814,0.014564000070095062,0.01205500029027462,0.012578999623656273,1142920,0.0,0.0
2018-11-02 00:00:00+00:00,0.012556999921798706,0.012556999921798706,0.011950000189244747,0.0121069997549057,1175930,0.0,0.0
2018-11-03 00:00:00+00:00,0.012120000086724758,0.012121000327169895,0.010727999731898308,0.011494999751448631,997050,0.0,0.0
2018-11-04 00:00:00+00:00,0.011509000323712826,0.011567000299692154,0.010472999885678291,0.010991999879479408,734081,0.0,0.0
2018-11-05 00:00:00+00:00,0.011006999760866165,0.012695999816060066,0.010920999571681023,0.01242700032889843,847418,0.0,0.0
2018-11-06 00:00:00+00:00,0.01244099996984005,0.013170000165700912,0.011895000003278255,0.012910000048577785,745823,0.0,0.0
2018-11-07 00:00:00+00:00,0.0129399998113513,0.013345000334084034,0.012768000364303589,0.012985000386834145,863066,0.0,0.0
2018-11-08 00:00:00+00:00,0.01295199990272522,0.013152999803423882,0.012632000260055065,0.012632000260055065,571737,0.0,0.0
2018-11-09 00:00:00+00:00,0.012633999809622765,0.01294699963182211,0.012439999729394913,0.012473000213503838,653020,0.0,0.0
2018-11-10 00:00:00+00:00,0.012494999915361404,0.012768000364303589,0.012449000030755997,0.012679999694228172,618723,0.0,0.0
2018-11-11 00:00:00+00:00,0.012657999992370605,0.01271899975836277,0.011955000460147858,0.012116000056266785,874925,0.0,0.0
2018-11-12 00:00:00+00:00,0.012151000089943409,0.012600000016391277,0.012136000208556652,0.01241500023752451,536759,0.0,0.0
2018-11-13 00:00:00+00:00,0.012404000386595726,0.012501000426709652,0.012112000025808811,0.01228300016373396,602502,0.0,0.0
2018-11-14 00:00:00+00:00,0.01228300016373396,0.012338999658823013,0.00952799990773201,0.010240999981760979,498911,0.0,0.0
2018-11-15 00:00:00+00:00,0.010215000249445438,0.010552999563515186,0.00926900003105402,0.009607999585568905,521591,0.0,0.0
2018-11-16 00:00:00+00:00,0.009673000313341618,0.01079500000923872,0.009305999614298344,0.010665000416338444,435005,0.0,0.0
2018-11-17 00:00:00+00:00,0.010630999691784382,0.010630999691784382,0.009425999596714973,0.009700999595224857,684451,0.0,0.0
2018-11-18 00:00:00+00:00,0.009720999747514725,0.009963000193238258,0.009488999843597412,0.009806999936699867,375898,0.0,0.0
2018-11-19 00:00:00+00:00,0.00979899987578392,0.009835000149905682,0.007459999993443489,0.007757000159472227,388417,0.0,0.0
2018-11-20 00:00:00+00:00,0.007710000034421682,0.00787699967622757,0.006347999908030033,0.0064929998479783535,347811,0.0,0.0
2018-11-21 00:00:00+00:00,0.0065100002102553844,0.006889999844133854,0.006004000082612038,0.006711000110954046,459928,0.0,0.0
2018-11-22 00:00:00+00:00,0.006696000229567289,0.00686099985614419,0.006140000186860561,0.006310999859124422,368802,0.0,0.0
2018-11-23 00:00:00+00:00,0.006184999831020832,0.006310000084340572,0.005578000098466873,0.005727000068873167,310631,0.0,0.0
2018-11-24 00:00:00+00:00,0.00571999978274107,0.0060350000858306885,0.004718999844044447,0.004925999790430069,356442,0.0,0.0
2018-11-25 00:00:00+00:00,0.0049680001102387905,0.004976999945938587,0.004178999923169613,0.004794000182300806,307482,0.0,0.0
2018-11-26 00:00:00+00:00,0.004755999892950058,0.005282999947667122,0.004207000136375427,0.004461999982595444,305491,0.0,0.0
