TIMESTAMP,SSGTX_OPEN_PRICE_USD,SSGTX_HIGH_PRICE_USD,SSGTX_LOW_PRICE_USD,SSGTX_CLOSE_PRICE_USD,SSGTX_VOLUME_USD,SSGTX_DIVIDENDS_USD,SSGTX_STOCK_SPLITS_USD
2021-11-23 00:00:00+00:00,0.010666999965906143,0.022127000615000725,0.010515999980270863,0.01932300068438053,87279,0.0,0.0
2021-11-24 00:00:00+00:00,0.019321000203490257,0.019408000633120537,0.018045000731945038,0.019128000363707542,80040,0.0,0.0
2021-11-25 00:00:00+00:00,0.018230000510811806,0.018238000571727753,0.015595999546349049,0.017878999933600426,5817,0.0,0.0
2021-11-26 00:00:00+00:00,0.016868000850081444,0.017136000096797943,0.015225999988615513,0.01538500003516674,14812,0.0,0.0
2021-11-27 00:00:00+00:00,0.015382999554276466,0.01539700012654066,0.013892999850213528,0.013914999552071095,8968,0.0,0.0
2021-11-28 00:00:00+00:00,0.013911000452935696,0.014650000259280205,0.013628999702632427,0.014627000316977501,6254,0.0,0.0
2021-11-29 00:00:00+00:00,0.014624999836087227,0.01471799984574318,0.013383000157773495,0.013389999978244305,5832,0.0,0.0
2021-11-30 00:00:00+00:00,0.013387000188231468,0.013389999978244305,0.011765999719500542,0.0123070003464818,10195,0.0,0.0
2021-12-01 00:00:00+00:00,0.012306000106036663,0.01280600018799305,0.011264000087976456,0.01126800011843443,16004,0.0,0.0
2021-12-02 00:00:00+00:00,0.01126800011843443,0.011626999825239182,0.01068700011819601,0.011599999852478504,13880,0.0,0.0
2021-12-03 00:00:00+00:00,0.011610999703407288,0.011753999628126621,0.011567999608814716,0.01168300025165081,5338,0.0,0.0
2021-12-04 00:00:00+00:00,0.011682000011205673,0.011699999682605267,0.011566000059247017,0.011568999849259853,554,0.0,0.0
2021-12-05 00:00:00+00:00,0.011567999608814716,0.01181000005453825,0.011501000262796879,0.011521000415086746,4470,0.0,0.0
2021-12-06 00:00:00+00:00,0.011522999964654446,0.01171599980443716,0.011443999595940113,0.011707999743521214,3427,0.0,0.0
2021-12-07 00:00:00+00:00,0.011713000014424324,0.011713000014424324,0.010453999973833561,0.010463999584317207,5558,0.0,0.0
2021-12-08 00:00:00+00:00,0.010463999584317207,0.010583999566733837,0.0101539995521307,0.010359000414609909,4818,0.0,0.0
