TIMESTAMP,SCROOGE28069_OPEN_PRICE_USD,SCROOGE28069_HIGH_PRICE_USD,SCROOGE28069_LOW_PRICE_USD,SCROOGE28069_CLOSE_PRICE_USD,SCROOGE28069_VOLUME_USD,SCROOGE28069_DIVIDENDS_USD,SCROOGE28069_STOCK_SPLITS_USD
2024-01-28 00:00:00+00:00,,,,0.0,784,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,4061,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,3881,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,19763,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,10670,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,3207,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,7131,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,4772,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,50069,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,657,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,137,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,9998,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,9609,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,1042,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,1720,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,717,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,1930,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,158,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,225,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,6652,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,445,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,649,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,347,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,26229,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,22323,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,2251,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,3999,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,11578,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,2651,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,874,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,12257,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,1338,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,3479,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,458,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,499,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,2405,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,10094,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,4086,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,3908,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,482,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,313,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,259,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,219,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,162,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,631,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,668,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,179,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,181,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,42709,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,10646,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,1381,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,1383,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,502,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,1371,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,656,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,1008,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,1390,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,5492,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,1083,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,573,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,1396,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,913,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,193,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,295,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,518,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,1267,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,300,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,96,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,1316,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,307,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,3431,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,7594,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,1051,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,124,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,312,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,160,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,953,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,224,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,155,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,3965,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,888,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,5039,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,10103,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,269,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,78,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,245,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,340,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,378,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,319,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,786,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,670,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,588,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,302,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,842,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,307,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,161,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,484,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,173,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,476,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,493,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,1084,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,413,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,320,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,517,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,254,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,1380,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,595,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,550,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,659,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,1022,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,3115,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,1308,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,750,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,2666,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,202,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,633,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,642,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,1065,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,981,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,316,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,1333,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,625,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,492,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,435,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,1687,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,361,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,299,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,21902,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,1465,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,619,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,605,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,534,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,2412,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,631,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,1749,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,1617,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,896,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,220,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,1062,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,241,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,1496,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,883,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,452,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,1321,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,961,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,469,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,451,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,955,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,468,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,359,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,369,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,8962,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,20773,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,5941,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,1517,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,1263,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,8112,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,4161,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,1374,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,1910,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,489,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,1210,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,7347,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,413,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,4885,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,11319,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,3045,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,298,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,2240,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,2638,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1825,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,686,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,728,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,696,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,545,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,224,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,332,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,826,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,227,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,198,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,625,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,4301,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,1992,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,1729,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,2090,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,814,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,819,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,236,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,1088,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,262,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,276,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,533,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,199,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,287,0.0,0.0
