TIMESTAMP,HILO_OPEN_PRICE_USD,HILO_HIGH_PRICE_USD,HILO_LOW_PRICE_USD,HILO_CLOSE_PRICE_USD,HILO_VOLUME_USD,HILO_DIVIDENDS_USD,HILO_STOCK_SPLITS_USD
2023-01-24 00:00:00+00:00,0.004978000186383724,0.006754999980330467,0.0044929999858140945,0.0058189998380839825,114679,0.0,0.0
2023-01-25 00:00:00+00:00,0.0058189998380839825,0.005938999820500612,0.002334000077098608,0.0036770000588148832,59558,0.0,0.0
2023-01-26 00:00:00+00:00,0.0036770000588148832,0.005518000107258558,0.003060000017285347,0.005297000054270029,31605,0.0,0.0
2023-01-27 00:00:00+00:00,0.005297000054270029,0.007180000189691782,0.005175999831408262,0.005175999831408262,70928,0.0,0.0
2023-01-28 00:00:00+00:00,0.005175999831408262,0.008569000288844109,0.005078000016510487,0.007067999802529812,74922,0.0,0.0
2023-01-29 00:00:00+00:00,0.007067999802529812,0.010487000457942486,0.006527999881654978,0.00814600009471178,72744,0.0,0.0
2023-01-30 00:00:00+00:00,0.00814600009471178,0.011303000152111053,0.007067000027745962,0.008132999762892723,91875,0.0,0.0
2023-01-31 00:00:00+00:00,0.008132999762892723,0.0086260000243783,0.006519999820739031,0.008090999908745289,26857,0.0,0.0
2023-02-01 00:00:00+00:00,0.008090999908745289,0.008778000250458717,0.006000999826937914,0.006000999826937914,23798,0.0,0.0
2023-02-02 00:00:00+00:00,0.006000999826937914,0.015955999493598938,0.005894999951124191,0.010986999608576298,142372,0.0,0.0
2023-02-03 00:00:00+00:00,0.010986999608576298,0.014791999943554401,0.010459999553859234,0.0126740001142025,57205,0.0,0.0
2023-02-04 00:00:00+00:00,0.012675000354647636,0.014632999897003174,0.010726000182330608,0.012903999537229538,49664,0.0,0.0
2023-02-05 00:00:00+00:00,0.012903000228106976,0.022370999678969383,0.009775999933481216,0.019534999504685402,222806,0.0,0.0
2023-02-06 00:00:00+00:00,0.01973400078713894,0.037636999040842056,0.016412999480962753,0.03411399945616722,372952,0.0,0.0
2023-02-07 00:00:00+00:00,0.03426799923181534,0.04127100110054016,0.027219999581575394,0.02916800044476986,381166,0.0,0.0
2023-02-08 00:00:00+00:00,0.02915400080382824,0.03650699928402901,0.022672999650239944,0.025018999353051186,228615,0.0,0.0
2023-02-09 00:00:00+00:00,0.02502099983394146,0.029944000765681267,0.01991399936378002,0.021216999739408493,111666,0.0,0.0
2023-02-10 00:00:00+00:00,0.021219000220298767,0.02638399973511696,0.019153999164700508,0.025551000609993935,71653,0.0,0.0
2023-02-11 00:00:00+00:00,0.02554900012910366,0.02784699946641922,0.021185999736189842,0.021839000284671783,55148,0.0,0.0
2023-02-12 00:00:00+00:00,0.021486999467015266,0.0316849984228611,0.021486999467015266,0.026205999776721,65598,0.0,0.0
