TIMESTAMP,COC_OPEN_PRICE_USD,COC_HIGH_PRICE_USD,COC_LOW_PRICE_USD,COC_CLOSE_PRICE_USD,COC_VOLUME_USD,COC_DIVIDENDS_USD,COC_STOCK_SPLITS_USD
2021-10-19 00:00:00+00:00,19.17932891845703,27.162742614746094,16.388784408569336,21.35422134399414,109059,0.0,0.0
2021-10-20 00:00:00+00:00,21.254865646362305,21.28154945373535,16.41105842590332,18.26325798034668,27228,0.0,0.0
2021-10-21 00:00:00+00:00,18.2316951751709,20.670574188232422,18.140119552612305,19.447221755981445,8711,0.0,0.0
2021-10-22 00:00:00+00:00,19.426559448242188,19.985107421875,17.38689422607422,17.908214569091797,7993,0.0,0.0
2021-10-23 00:00:00+00:00,17.920976638793945,18.79837989807129,17.04646873474121,17.502227783203125,5440,0.0,0.0
2021-10-24 00:00:00+00:00,17.51883316040039,17.965370178222656,15.041421890258789,15.877009391784668,17164,0.0,0.0
2021-10-25 00:00:00+00:00,15.852460861206055,17.336423873901367,15.74750804901123,17.229562759399414,8023,0.0,0.0
2021-10-26 00:00:00+00:00,17.263124465942383,17.724985122680664,15.56379508972168,15.830535888671875,4398,0.0,0.0
2021-10-27 00:00:00+00:00,15.822504997253418,16.450040817260742,14.906017303466797,14.906017303466797,518,0.0,0.0
2021-10-28 00:00:00+00:00,14.926431655883789,16.26793098449707,14.76911735534668,16.259521484375,0,0.0,0.0
2021-10-29 00:00:00+00:00,16.276765823364258,17.22946548461914,16.150375366210938,16.912208557128906,1686,0.0,0.0
2021-10-30 00:00:00+00:00,16.92529296875,18.71955680847168,16.418607711791992,18.263505935668945,31926,0.0,0.0
2021-10-31 00:00:00+00:00,18.33274269104004,18.872814178466797,17.167133331298828,17.489625930786133,3727,0.0,0.0
2021-11-01 00:00:00+00:00,17.493417739868164,21.78315544128418,16.863311767578125,21.713151931762695,27548,0.0,0.0
2021-11-02 00:00:00+00:00,21.73423194885254,34.3251838684082,21.341157913208008,34.18723678588867,80983,0.0,0.0
2021-11-03 00:00:00+00:00,34.20405197143555,54.52342987060547,33.793968200683594,52.804508209228516,127797,0.0,0.0
2021-11-04 00:00:00+00:00,52.75838088989258,57.62839126586914,52.084537506103516,56.945186614990234,49732,0.0,0.0
2021-11-05 00:00:00+00:00,56.8686637878418,64.53834533691406,54.073463439941406,63.049983978271484,135494,0.0,0.0
2021-11-06 00:00:00+00:00,63.10761260986328,64.1397933959961,61.194461822509766,63.298011779785156,34749,0.0,0.0
2021-11-07 00:00:00+00:00,63.35437774658203,68.66510009765625,63.10877227783203,67.26390838623047,40452,0.0,0.0
2021-11-08 00:00:00+00:00,67.19147491455078,1104.0338134765625,65.84355163574219,319.0740051269531,0,0.0,0.0
2021-11-09 00:00:00+00:00,319.5979919433594,421.5931701660156,199.44691467285156,350.0115051269531,0,0.0,0.0
2021-11-10 00:00:00+00:00,349.9750671386719,542.4061279296875,349.9750671386719,458.2073974609375,0,0.0,0.0
2021-11-11 00:00:00+00:00,458.5375061035156,550.0961303710938,413.8805847167969,535.4183349609375,1040718,0.0,0.0
2021-11-12 00:00:00+00:00,535.8941040039062,588.4832763671875,434.6938171386719,469.77178955078125,1116675,0.0,0.0
2021-11-13 00:00:00+00:00,469.6756286621094,499.051513671875,437.20538330078125,455.4708557128906,593380,0.0,0.0
2021-11-14 00:00:00+00:00,456.779052734375,513.2838745117188,445.8812255859375,512.1951293945312,322435,0.0,0.0
2021-11-15 00:00:00+00:00,511.76800537109375,806.8042602539062,511.5107421875,728.1137084960938,2699509,0.0,0.0
2021-11-16 00:00:00+00:00,727.6012573242188,5248.9130859375,0.0,687.6795043945312,1074495,0.0,0.0
2021-11-17 00:00:00+00:00,687.5042724609375,904.1178588867188,0.0,534.0614624023438,1094342,0.0,0.0
2021-11-18 00:00:00+00:00,534.3016967773438,569.0217895507812,314.6081848144531,332.268310546875,1513875,0.0,0.0
2021-11-19 00:00:00+00:00,332.383056640625,496.4248046875,332.32513427734375,455.8415832519531,930421,0.0,0.0
2021-11-20 00:00:00+00:00,456.015380859375,486.5035095214844,428.642822265625,464.5278015136719,520842,0.0,0.0
2021-11-21 00:00:00+00:00,464.3961486816406,470.1747131347656,392.8837585449219,392.8837585449219,501891,0.0,0.0
2021-11-22 00:00:00+00:00,392.7421569824219,466.8135681152344,360.4360046386719,404.4464111328125,754339,0.0,0.0
2021-11-23 00:00:00+00:00,404.4407653808594,489.5035095214844,365.68890380859375,412.402587890625,561612,0.0,0.0
2021-11-24 00:00:00+00:00,412.58917236328125,417.5655822753906,367.4795837402344,393.7897644042969,501586,0.0,0.0
2021-11-25 00:00:00+00:00,368.0273742675781,400.9993591308594,352.7228088378906,371.5769958496094,346951,0.0,0.0
2021-11-26 00:00:00+00:00,393.1930236816406,448.3876037597656,340.2193298339844,362.8605651855469,776297,0.0,0.0
2021-11-27 00:00:00+00:00,362.45660400390625,383.0769348144531,322.5271301269531,348.80377197265625,342088,0.0,0.0
2021-11-28 00:00:00+00:00,348.98492431640625,349.5183410644531,241.23916625976562,305.8082580566406,774409,0.0,0.0
2021-11-29 00:00:00+00:00,305.7761535644531,312.7333984375,268.6133117675781,280.7913818359375,311477,0.0,0.0
2021-11-30 00:00:00+00:00,280.80340576171875,408.7447204589844,248.72914123535156,385.68548583984375,712000,0.0,0.0
2021-12-01 00:00:00+00:00,385.522216796875,423.1114807128906,382.35302734375,382.7330017089844,269022,0.0,0.0
2021-12-02 00:00:00+00:00,382.747802734375,382.82611083984375,301.78729248046875,304.64166259765625,252978,0.0,0.0
2021-12-03 00:00:00+00:00,304.51263427734375,309.9991455078125,274.1585693359375,285.4890441894531,237406,0.0,0.0
2021-12-04 00:00:00+00:00,285.46893310546875,285.46893310546875,208.4216766357422,272.1016845703125,325976,0.0,0.0
2021-12-05 00:00:00+00:00,272.0107421875,353.33441162109375,272.0107421875,278.5638732910156,257469,0.0,0.0
2021-12-06 00:00:00+00:00,278.6765441894531,279.2635803222656,163.0389404296875,253.7862548828125,747073,0.0,0.0
2021-12-07 00:00:00+00:00,254.0125732421875,276.9161071777344,251.36514282226562,276.9161071777344,149585,0.0,0.0
2021-12-08 00:00:00+00:00,276.9264831542969,514.6493530273438,271.1097717285156,404.34112548828125,1420368,0.0,0.0
2021-12-09 00:00:00+00:00,404.46380615234375,464.3006896972656,311.6334228515625,330.96746826171875,1186013,0.0,0.0
2021-12-10 00:00:00+00:00,330.7687072753906,371.0094299316406,245.19415283203125,305.6236572265625,917930,0.0,0.0
2021-12-11 00:00:00+00:00,305.5379943847656,311.816162109375,289.0216979980469,294.10247802734375,135899,0.0,0.0
2021-12-12 00:00:00+00:00,294.0635681152344,351.61224365234375,283.7826232910156,332.2425842285156,265790,0.0,0.0
2021-12-13 00:00:00+00:00,332.2635803222656,369.78082275390625,300.2371520996094,324.2445068359375,422390,0.0,0.0
2021-12-14 00:00:00+00:00,324.14813232421875,348.9367370605469,293.0227966308594,320.1417541503906,337965,0.0,0.0
