TIMESTAMP,YEC_OPEN_PRICE_USD,YEC_HIGH_PRICE_USD,YEC_LOW_PRICE_USD,YEC_CLOSE_PRICE_USD,YEC_VOLUME_USD,YEC_DIVIDENDS_USD,YEC_STOCK_SPLITS_USD
2020-03-25 00:00:00+00:00,0.07519800215959549,0.07534199953079224,0.07507099956274033,0.07508599758148193,105712,0.0,0.0
2020-03-26 00:00:00+00:00,0.07508599758148193,0.07612500339746475,0.07193399965763092,0.07214800268411636,103137,0.0,0.0
2020-03-27 00:00:00+00:00,0.07216800004243851,0.07951299846172333,0.07171600311994553,0.07629899680614471,106794,0.0,0.0
2020-03-28 00:00:00+00:00,0.0761760026216507,0.0767970010638237,0.07186300307512283,0.07219099998474121,101095,0.0,0.0
2020-03-29 00:00:00+00:00,0.07221700251102448,0.08028300106525421,0.07202199846506119,0.07842300087213516,107796,0.0,0.0
2020-03-30 00:00:00+00:00,0.07844900339841843,0.10519900172948837,0.07769899815320969,0.0977180004119873,127011,0.0,0.0
2020-03-31 00:00:00+00:00,0.09773100167512894,0.11629799753427505,0.09684599936008453,0.10975299775600433,138852,0.0,0.0
2020-04-01 00:00:00+00:00,0.10975299775600433,0.11041299998760223,0.09421200305223465,0.09977799654006958,149467,0.0,0.0
2020-04-02 00:00:00+00:00,0.10009899735450745,0.10199999809265137,0.09847600013017654,0.10114700347185135,149252,0.0,0.0
2020-04-03 00:00:00+00:00,0.10127100348472595,0.10384400188922882,0.09717900305986404,0.09926100075244904,140640,0.0,0.0
2020-04-04 00:00:00+00:00,0.09923899918794632,0.09932900220155716,0.08042100071907043,0.08520200103521347,131735,0.0,0.0
2020-04-05 00:00:00+00:00,0.08519899845123291,0.09056399762630463,0.08510100096464157,0.09022700041532516,126442,0.0,0.0
2020-04-06 00:00:00+00:00,0.09026099741458893,0.09330300241708755,0.08768299967050552,0.0910940021276474,127337,0.0,0.0
2020-04-07 00:00:00+00:00,0.09099200367927551,0.10203400254249573,0.09079699963331223,0.09885700047016144,135348,0.0,0.0
2020-04-08 00:00:00+00:00,0.09888499975204468,0.09921800345182419,0.09281899780035019,0.09533499926328659,138112,0.0,0.0
2020-04-09 00:00:00+00:00,0.09521199762821198,0.09648299962282181,0.09136900305747986,0.09213300049304962,113735,0.0,0.0
2020-04-10 00:00:00+00:00,0.09216900169849396,0.09337399899959564,0.08604499697685242,0.08708299696445465,133169,0.0,0.0
2020-04-11 00:00:00+00:00,0.08708299696445465,0.08760099858045578,0.08570899814367294,0.08635099977254868,127300,0.0,0.0
2020-04-12 00:00:00+00:00,0.08626700192689896,0.08916699886322021,0.08483300358057022,0.08916699886322021,128366,0.0,0.0
2020-04-13 00:00:00+00:00,0.08907900005578995,0.09027300029993057,0.08605500310659409,0.08676599711179733,132733,0.0,0.0
2020-04-14 00:00:00+00:00,0.08676599711179733,0.08927500247955322,0.08246300369501114,0.08927500247955322,72989,0.0,0.0
2020-04-15 00:00:00+00:00,0.08927199989557266,0.09557600319385529,0.08865900337696075,0.09172800183296204,146259,0.0,0.0
2020-04-16 00:00:00+00:00,0.09171400219202042,0.09476199746131897,0.08712799847126007,0.08841100335121155,123341,0.0,0.0
2020-04-17 00:00:00+00:00,0.08838099986314774,0.09583999961614609,0.08753000199794769,0.09404399991035461,126942,0.0,0.0
2020-04-18 00:00:00+00:00,0.09404399991035461,0.0988750010728836,0.09096500277519226,0.09698700159788132,130596,0.0,0.0
2020-04-19 00:00:00+00:00,0.09702400118112564,0.10135199874639511,0.08654099702835083,0.08695899695158005,128737,0.0,0.0
2020-04-20 00:00:00+00:00,0.0868690013885498,0.08773600310087204,0.08490800112485886,0.085098996758461,119422,0.0,0.0
2020-04-21 00:00:00+00:00,0.08510799705982208,0.0866980031132698,0.08040700107812881,0.08238200098276138,124966,0.0,0.0
2020-04-22 00:00:00+00:00,0.0824190005660057,0.08597999811172485,0.07802800089120865,0.08386000245809555,66774,0.0,0.0
2020-04-23 00:00:00+00:00,0.08380399644374847,0.08883900195360184,0.08060000091791153,0.08454500138759613,13062,0.0,0.0
2020-04-24 00:00:00+00:00,0.08440200239419937,0.09078700095415115,0.0829709991812706,0.08453799784183502,17704,0.0,0.0
2020-04-25 00:00:00+00:00,0.0845239982008934,0.09711500257253647,0.07864700257778168,0.08702799677848816,15950,0.0,0.0
2020-04-26 00:00:00+00:00,0.08668600022792816,0.09306100010871887,0.08323299884796143,0.08788599818944931,14627,0.0,0.0
2020-04-27 00:00:00+00:00,0.0879020020365715,0.09312400221824646,0.07708899676799774,0.08837399631738663,15432,0.0,0.0
2020-04-28 00:00:00+00:00,0.0882359966635704,0.10125699639320374,0.07794000208377838,0.08931399881839752,18039,0.0,0.0
2020-04-29 00:00:00+00:00,0.08926299959421158,0.09217000007629395,0.0737219974398613,0.08637399971485138,15855,0.0,0.0
2020-04-30 00:00:00+00:00,0.08635900169610977,0.09741699695587158,0.08436600118875504,0.08868899941444397,20398,0.0,0.0
2020-05-01 00:00:00+00:00,0.08868899941444397,0.097182996571064,0.08815299719572067,0.09047999978065491,17989,0.0,0.0
2020-05-02 00:00:00+00:00,0.09036000072956085,0.09344000369310379,0.08590999990701675,0.08814699947834015,20130,0.0,0.0
2020-05-03 00:00:00+00:00,0.0881349965929985,0.09599000215530396,0.08789599686861038,0.09147900342941284,18425,0.0,0.0
2020-05-04 00:00:00+00:00,0.09132099896669388,0.0915289968252182,0.08345499634742737,0.08396200090646744,16509,0.0,0.0
2020-05-05 00:00:00+00:00,0.08405300229787827,0.08818099647760391,0.07957500219345093,0.08346199989318848,14370,0.0,0.0
2020-05-06 00:00:00+00:00,0.08337999880313873,0.09212800115346909,0.07702499628067017,0.08964700251817703,18960,0.0,0.0
2020-05-07 00:00:00+00:00,0.08964700251817703,0.09290999919176102,0.073062002658844,0.08354199677705765,15956,0.0,0.0
2020-05-08 00:00:00+00:00,0.08354199677705765,0.0890360027551651,0.07338999956846237,0.08326199650764465,15967,0.0,0.0
2020-05-09 00:00:00+00:00,0.08345899730920792,0.09072700142860413,0.07451000064611435,0.08334299921989441,13834,0.0,0.0
2020-05-10 00:00:00+00:00,0.0832580029964447,0.08712799847126007,0.06905700266361237,0.07563800364732742,14314,0.0,0.0
2020-05-11 00:00:00+00:00,0.07569800317287445,0.08085700124502182,0.06457400321960449,0.07626800239086151,15155,0.0,0.0
2020-05-12 00:00:00+00:00,0.07634299993515015,0.08169600367546082,0.06887499988079071,0.07513300329446793,13429,0.0,0.0
2020-05-13 00:00:00+00:00,0.07509800046682358,0.08082299679517746,0.06589700281620026,0.07409100234508514,13706,0.0,0.0
