TIMESTAMP,BABYPEIPEI_OPEN_PRICE_USD,BABYPEIPEI_HIGH_PRICE_USD,BABYPEIPEI_LOW_PRICE_USD,BABYPEIPEI_CLOSE_PRICE_USD,BABYPEIPEI_VOLUME_USD,BABYPEIPEI_DIVIDENDS_USD,BABYPEIPEI_STOCK_SPLITS_USD
2024-09-14 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,161,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,237,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,143,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,1150,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,114,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,222,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,377,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,271,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,477,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,279,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,140,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,74,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,443,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,40,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,160,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,381,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,93,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,37,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,299,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,61,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,2803,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,121,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,364,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,539,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,111,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,98,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,1124,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,160,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,159,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,313,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-06-01 00:00:00+00:00,2.1851511919357414e-11,2.1851511919357414e-11,1.9074184939849026e-11,1.9074184939849026e-11,417,0.0,0.0
