TIMESTAMP,LAND11245_OPEN_PRICE_USD,LAND11245_HIGH_PRICE_USD,LAND11245_LOW_PRICE_USD,LAND11245_CLOSE_PRICE_USD,LAND11245_VOLUME_USD,LAND11245_DIVIDENDS_USD,LAND11245_STOCK_SPLITS_USD
2021-08-14 00:00:00+00:00,5.601704120635986,5.607388019561768,5.135754108428955,5.209690093994141,185083,0.0,0.0
2021-08-15 00:00:00+00:00,5.203958988189697,5.219986915588379,4.252682209014893,4.252682209014893,445347,0.0,0.0
2021-08-16 00:00:00+00:00,4.262052059173584,4.264767169952393,3.117166042327881,3.130052089691162,520720,0.0,0.0
2021-08-17 00:00:00+00:00,3.129012107849121,3.3201489448547363,3.025023937225342,3.026082992553711,320060,0.0,0.0
2021-08-18 00:00:00+00:00,3.029292106628418,3.029292106628418,2.2221109867095947,2.6410210132598877,269407,0.0,0.0
2021-08-19 00:00:00+00:00,2.635791063308716,3.097196102142334,2.6029410362243652,3.088534116744995,387703,0.0,0.0
2021-08-20 00:00:00+00:00,3.0937249660491943,3.249293088912964,2.993630886077881,3.2196900844573975,235547,0.0,0.0
2021-08-21 00:00:00+00:00,3.222994089126587,3.414854049682617,3.183351993560791,3.3482120037078857,90364,0.0,0.0
2021-08-22 00:00:00+00:00,3.3470458984375,3.4146029949188232,3.142564058303833,3.225749969482422,67073,0.0,0.0
2021-08-23 00:00:00+00:00,3.225996971130371,3.649219036102295,3.1505179405212402,3.5839390754699707,112930,0.0,0.0
2021-08-24 00:00:00+00:00,3.5847411155700684,3.6200530529022217,2.7084290981292725,3.149928092956543,244815,0.0,0.0
2021-08-25 00:00:00+00:00,3.131680965423584,3.242089033126831,2.9179680347442627,3.0761890411376953,288853,0.0,0.0
2021-08-26 00:00:00+00:00,3.074652910232544,3.1606760025024414,2.8370978832244873,2.914836883544922,160315,0.0,0.0
2021-08-27 00:00:00+00:00,2.9102330207824707,2.9828081130981445,2.784214973449707,2.8431620597839355,79728,0.0,0.0
