TIMESTAMP,ROLS_OPEN_PRICE_USD,ROLS_HIGH_PRICE_USD,ROLS_LOW_PRICE_USD,ROLS_CLOSE_PRICE_USD,ROLS_VOLUME_USD,ROLS_DIVIDENDS_USD,ROLS_STOCK_SPLITS_USD
2023-05-23 00:00:00+00:00,0.0006510000093840063,0.0006510000093840063,0.000391999987186864,0.000391999987186864,12778,0.0,0.0
2023-05-24 00:00:00+00:00,0.000391999987186864,0.000391999987186864,0.00019299999985378236,0.00019500000053085387,2736,0.0,0.0
2023-05-25 00:00:00+00:00,0.00019500000053085387,0.0002730000123847276,0.00019299999985378236,0.0002699999895412475,1308,0.0,0.0
2023-05-26 00:00:00+00:00,0.0002699999895412475,0.00033000000985339284,0.0002680000034160912,0.00027600000612437725,2069,0.0,0.0
2023-05-27 00:00:00+00:00,0.00027600000612437725,0.00029299999005161226,0.00027200000477023423,0.00028700000257231295,366,0.0,0.0
2023-05-28 00:00:00+00:00,0.00028700000257231295,0.0009120000177063048,0.00028700000257231295,0.0008650000090710819,15004,0.0,0.0
2023-05-29 00:00:00+00:00,0.0008510000188834965,0.0015040000434964895,0.0008510000188834965,0.0013549999566748738,17654,0.0,0.0
2023-05-30 00:00:00+00:00,0.0013549999566748738,0.001370999962091446,0.0013510000426322222,0.001353000057861209,280,0.0,0.0
2023-05-31 00:00:00+00:00,0.001353000057861209,0.0013760000001639128,0.0013289999915286899,0.001339999958872795,2,0.0,0.0
2023-06-01 00:00:00+00:00,0.001339999958872795,0.0013439999893307686,0.0005000000237487257,0.0005000000237487257,0,0.0,0.0
2023-06-02 00:00:00+00:00,0.0005000000237487257,0.0013180000241845846,0.0005000000237487257,0.0013139999937266111,221,0.0,0.0
2023-06-03 00:00:00+00:00,0.0013139999937266111,0.002001000102609396,0.000699999975040555,0.0013040000339969993,57,0.0,0.0
2023-06-04 00:00:00+00:00,0.0013040000339969993,0.002001000102609396,0.0012969999806955457,0.001297999988310039,5,0.0,0.0
2023-06-05 00:00:00+00:00,0.001297999988310039,0.0020020001102238894,0.0011599999852478504,0.0011780000058934093,1,0.0,0.0
2023-06-06 00:00:00+00:00,0.0011780000058934093,0.002002999885007739,0.0011699999449774623,0.0020000000949949026,0,0.0,0.0
2023-06-07 00:00:00+00:00,0.0020000000949949026,0.0020020001102238894,0.001998000079765916,0.0020000000949949026,0,0.0,0.0
2023-06-08 00:00:00+00:00,0.0020000000949949026,0.0020020001102238894,0.0020000000949949026,0.002001000102609396,0,0.0,0.0
2023-06-09 00:00:00+00:00,0.002001000102609396,0.0020020001102238894,0.0019990000873804092,0.0020000000949949026,0,0.0,0.0
2023-06-10 00:00:00+00:00,0.0020000000949949026,0.002004999900236726,0.001993000041693449,0.002001000102609396,0,0.0,0.0
2023-06-11 00:00:00+00:00,0.002001000102609396,0.0020020001102238894,0.0009970000246539712,0.0010019999463111162,0,0.0,0.0
2023-06-12 00:00:00+00:00,0.0010010000551119447,0.0020020001102238894,0.0009399999980814755,0.0020000000949949026,0,0.0,0.0
2023-06-13 00:00:00+00:00,0.0020000000949949026,0.0020069999154657125,0.001998000079765916,0.0020000000949949026,0,0.0,0.0
2023-06-14 00:00:00+00:00,0.0020000000949949026,0.002001000102609396,0.001993000041693449,0.0019990000873804092,0,0.0,0.0
2023-06-15 00:00:00+00:00,0.0019990000873804092,0.0020000000949949026,0.0019920000340789557,0.001998000079765916,0,0.0,0.0
2023-06-16 00:00:00+00:00,0.001998000079765916,0.002002999885007739,0.0019970000721514225,0.0019990000873804092,0,0.0,0.0
2023-06-17 00:00:00+00:00,0.0019990000873804092,0.0020000000949949026,0.001032999949529767,0.001041000010445714,5,0.0,0.0
2023-06-18 00:00:00+00:00,0.001041000010445714,0.002001000102609396,0.001032999949529767,0.0010389999952167273,1,0.0,0.0
2023-06-19 00:00:00+00:00,0.0010389999952167273,0.0020020001102238894,0.0010300000431016088,0.0020000000949949026,0,0.0,0.0
2023-06-20 00:00:00+00:00,0.0019990000873804092,0.002001000102609396,0.0010189999593421817,0.0010560000082477927,5,0.0,0.0
