TIMESTAMP,JOKER32361_OPEN_PRICE_USD,JOKER32361_HIGH_PRICE_USD,JOKER32361_LOW_PRICE_USD,JOKER32361_CLOSE_PRICE_USD,JOKER32361_VOLUME_USD,JOKER32361_DIVIDENDS_USD,JOKER32361_STOCK_SPLITS_USD
2024-11-11 00:00:00+00:00,,,,0.0,5748,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,3210,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,12313,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,5232,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,32353,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,25601,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,36351,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,11341,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,7637,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,9738,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,5547,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,19075,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,6019,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,8862,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,10465,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,5464,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1470,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,8224,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,29141,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,8375,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,6586,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1360,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1257,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,161,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,3379,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,491,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,5696,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,490,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,1567,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,5814,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,5883,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,200,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,3818,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,10307,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1531,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,2962,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,615,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1870,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,5568,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,477,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,538,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,407,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,650,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,638,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,2697,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,1216,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,353,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,381,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,663,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,482,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,472,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,567,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,926,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,170595,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,3316,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,880,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,1689,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,5182,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,3037,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,697,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,419,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,155,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,2165,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,1079,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,1561,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,1188,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,1883,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,1748,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,2699,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,6456,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,298,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,528,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,2700,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,187,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,327,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,134,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,2412,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,46834,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,2155,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,9124,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,797,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,99,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,505,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,262,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,596,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1209,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1156,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,4030,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1339,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,256,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,440,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,1028,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,250,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,596,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,108,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,860,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-06-01 00:00:00+00:00,3.4944592358643334e-11,3.506809773123898e-11,3.4944592358643334e-11,3.506809773123898e-11,35,0.0,0.0
