,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
LTC Opening Price ($),16294.0,95.3396728857248,78.31,53.64522291549598,22.82,30.669300000000003,41.746500000000005,46.13,59.412499999999994,78.31,115.41,174.471,205.76049999999995,279.4212,408.93
LTC High Price ($),16294.0,96.8955124585737,79.405,55.1436613635342,23.08,31.1979,42.15,46.68,60.2425,79.405,117.4775,177.937,209.33499999999987,289.2007999999999,413.49
LTC Low Price ($),16294.0,93.65561065422855,77.095,52.0275923486483,22.32,30.078599999999998,41.31,45.553,58.552499999999995,77.095,113.21,170.69,200.82199999999983,270.9935,395.84
LTC Close Price ($),16294.0,95.32874186817233,78.31,53.62736683702384,22.82,30.669300000000003,41.746500000000005,46.13,59.412499999999994,78.31,115.4075,174.441,205.68499999999986,279.4212,408.93
