,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
LTC Opening Price ($),5432.0,95.3655706921944,78.46000000000001,53.6369682405564,23.08,30.7431,41.811,46.058,59.4125,78.46000000000001,115.08250000000001,174.28000000000011,205.96349999999998,279.53459999999984,389.84
LTC High Price ($),5432.0,98.03328976435937,80.165,56.151220295684716,23.6,31.55,42.5755,47.083999999999996,60.7825,80.165,118.94749999999999,180.99500000000003,212.40499999999983,296.8091999999997,413.49
LTC Low Price ($),5432.0,92.37693114874817,76.22999999999999,50.82707648364669,22.32,29.68,40.96,45.101,57.975,76.22999999999999,112.0,167.91400000000002,198.2,265.3449999999998,376.26
LTC Close Price ($),5432.0,95.33288659793814,78.46000000000001,53.58338079541132,23.08,30.7431,41.811,46.058,59.4125,78.46000000000001,115.06,174.098,205.884,279.53459999999984,389.84
