TIMESTAMP,ELON4AFD_OPEN_PRICE_USD,ELON4AFD_HIGH_PRICE_USD,ELON4AFD_LOW_PRICE_USD,ELON4AFD_CLOSE_PRICE_USD,ELON4AFD_VOLUME_USD,ELON4AFD_DIVIDENDS_USD,ELON4AFD_STOCK_SPLITS_USD
2025-03-19 00:00:00+00:00,0.022948000580072403,0.023361999541521072,0.022850999608635902,0.02311599999666214,372900,0.0,0.0
2025-03-20 00:00:00+00:00,0.02311599999666214,0.023358000442385674,0.02199600078165531,0.022711999714374542,392210,0.0,0.0
2025-03-21 00:00:00+00:00,0.022711999714374542,0.022825999185442924,0.021415000781416893,0.021978000178933144,447603,0.0,0.0
2025-03-22 00:00:00+00:00,0.021978000178933144,0.02236899919807911,0.019780000671744347,0.02013299986720085,572680,0.0,0.0
2025-03-23 00:00:00+00:00,0.02013299986720085,0.020586000755429268,0.01918100006878376,0.01923700049519539,388487,0.0,0.0
2025-03-24 00:00:00+00:00,0.01923700049519539,0.020295999944210052,0.018343999981880188,0.018509000539779663,374833,0.0,0.0
2025-03-25 00:00:00+00:00,0.018509000539779663,0.019625000655651093,0.016325000673532486,0.016618000343441963,587096,0.0,0.0
2025-03-26 00:00:00+00:00,0.016623999923467636,0.020392000675201416,0.016573000699281693,0.018672000616788864,855661,0.0,0.0
2025-03-27 00:00:00+00:00,0.018672000616788864,0.020284000784158707,0.018549000844359398,0.01965400017797947,524510,0.0,0.0
2025-03-28 00:00:00+00:00,0.01965400017797947,0.019951999187469482,0.01826700009405613,0.01872899942100048,459091,0.0,0.0
2025-03-29 00:00:00+00:00,0.01872899942100048,0.01888200081884861,0.018053999170660973,0.018396999686956406,365770,0.0,0.0
2025-03-30 00:00:00+00:00,0.018396999686956406,0.018648000434041023,0.017930999398231506,0.018216000869870186,331150,0.0,0.0
2025-03-31 00:00:00+00:00,0.018216000869870186,0.018664000555872917,0.018074000254273415,0.01830900087952614,327376,0.0,0.0
2025-04-01 00:00:00+00:00,0.01830900087952614,0.01865299977362156,0.01809299923479557,0.018214000388979912,373235,0.0,0.0
2025-04-02 00:00:00+00:00,0.018214000388979912,0.018838999792933464,0.017494000494480133,0.01835400052368641,427838,0.0,0.0
2025-04-03 00:00:00+00:00,0.01835400052368641,0.01864200085401535,0.016106000170111656,0.017055999487638474,529406,0.0,0.0
2025-04-04 00:00:00+00:00,0.017055999487638474,0.019425999373197556,0.01672700047492981,0.017382999882102013,431936,0.0,0.0
2025-04-05 00:00:00+00:00,0.017382999882102013,0.01757499948143959,0.01664699986577034,0.016889000311493874,357282,0.0,0.0
2025-04-06 00:00:00+00:00,0.016889000311493874,0.017160000279545784,0.015371999703347683,0.016064999625086784,433774,0.0,0.0
2025-04-07 00:00:00+00:00,0.016064999625086784,0.01671699993312359,0.013863000087440014,0.01631000079214573,461132,0.0,0.0
2025-04-08 00:00:00+00:00,0.01631000079214573,0.017343999817967415,0.015925999730825424,0.016121000051498413,406240,0.0,0.0
2025-04-09 00:00:00+00:00,0.016121000051498413,0.01845400035381317,0.015758000314235687,0.018035000190138817,360069,0.0,0.0
2025-04-10 00:00:00+00:00,0.018035000190138817,0.018279999494552612,0.017392000183463097,0.017601000145077705,393968,0.0,0.0
2025-04-11 00:00:00+00:00,0.017601000145077705,0.01842300035059452,0.017601000145077705,0.017954999580979347,278685,0.0,0.0
2025-04-12 00:00:00+00:00,0.017954999580979347,0.01941799931228161,0.01783199980854988,0.0185139998793602,408121,0.0,0.0
2025-04-13 00:00:00+00:00,0.0185139998793602,0.01956300064921379,0.0181489996612072,0.018490999937057495,508515,0.0,0.0
2025-04-14 00:00:00+00:00,0.018490999937057495,0.019480999559164047,0.018122000619769096,0.01874000020325184,533456,0.0,0.0
2025-04-15 00:00:00+00:00,0.01874000020325184,0.018967000767588615,0.017774000763893127,0.01786400005221367,433919,0.0,0.0
2025-04-16 00:00:00+00:00,0.01786400005221367,0.018546000123023987,0.017312999814748764,0.017772000283002853,401127,0.0,0.0
2025-04-17 00:00:00+00:00,0.017772000283002853,0.018850000575184822,0.017736999318003654,0.017952999100089073,436198,0.0,0.0
2025-04-18 00:00:00+00:00,0.017952999100089073,0.019032999873161316,0.017943000420928,0.01814199984073639,390336,0.0,0.0
2025-04-19 00:00:00+00:00,0.01814199984073639,0.018772000446915627,0.01791200041770935,0.01811400055885315,333117,0.0,0.0
2025-04-20 00:00:00+00:00,0.01811400055885315,0.018657999113202095,0.017064999788999557,0.01738099940121174,468771,0.0,0.0
2025-04-21 00:00:00+00:00,0.01738099940121174,0.0180440004914999,0.01664699986577034,0.01671000011265278,468597,0.0,0.0
2025-04-22 00:00:00+00:00,0.01671000011265278,0.018908999860286713,0.01667799986898899,0.01827700063586235,403597,0.0,0.0
2025-04-23 00:00:00+00:00,0.01827700063586235,0.019367000088095665,0.01827700063586235,0.019315000623464584,441951,0.0,0.0
2025-04-24 00:00:00+00:00,0.019315000623464584,0.019972000271081924,0.01643799990415573,0.01657399907708168,507697,0.0,0.0
2025-04-25 00:00:00+00:00,0.01657399907708168,0.017066000029444695,0.014576000161468983,0.014657000079751015,303830,0.0,0.0
2025-04-26 00:00:00+00:00,0.014657000079751015,0.015149000100791454,0.013383000157773495,0.014252999797463417,306984,0.0,0.0
2025-04-27 00:00:00+00:00,0.014252999797463417,0.01433899998664856,0.013570999726653099,0.013701999559998512,251061,0.0,0.0
2025-04-28 00:00:00+00:00,0.013701999559998512,0.013915999792516232,0.0120430001989007,0.012811999768018723,294518,0.0,0.0
2025-04-29 00:00:00+00:00,0.012811999768018723,0.015352999791502953,0.012659000232815742,0.015282999724149704,562620,0.0,0.0
2025-04-30 00:00:00+00:00,0.015282999724149704,0.016088999807834625,0.014561999589204788,0.014674000442028046,924440,0.0,0.0
2025-05-01 00:00:00+00:00,0.014674000442028046,0.015025000087916851,0.014151999726891518,0.01421900000423193,485766,0.0,0.0
2025-05-02 00:00:00+00:00,0.01421900000423193,0.01428299956023693,0.013470999896526337,0.013528999872505665,385785,0.0,0.0
2025-05-03 00:00:00+00:00,0.013528999872505665,0.013636999763548374,0.01294699963182211,0.01305299997329712,233942,0.0,0.0
2025-05-04 00:00:00+00:00,0.01305299997329712,0.013193000108003616,0.012959999963641167,0.01296900026500225,239846,0.0,0.0
2025-05-05 00:00:00+00:00,0.01296900026500225,0.013202999718487263,0.012873999774456024,0.01307000033557415,321328,0.0,0.0
2025-05-06 00:00:00+00:00,0.01307000033557415,0.01317800022661686,0.012676999904215336,0.012755000032484531,401688,0.0,0.0
2025-05-07 00:00:00+00:00,0.012755000032484531,0.014519000425934792,0.012157999910414219,0.013152999803423882,298193,0.0,0.0
2025-05-08 00:00:00+00:00,0.013152999803423882,0.013888999819755554,0.013044999912381172,0.013883000239729881,232718,0.0,0.0
2025-05-09 00:00:00+00:00,0.013883000239729881,0.014564000070095062,0.01354300044476986,0.014135000295937061,234724,0.0,0.0
2025-05-10 00:00:00+00:00,0.014135000295937061,0.014453000389039516,0.013744000345468521,0.014313999563455582,243884,0.0,0.0
2025-05-11 00:00:00+00:00,0.014313999563455582,0.014522000215947628,0.013240999542176723,0.013330000452697277,220670,0.0,0.0
2025-05-12 00:00:00+00:00,0.013330000452697277,0.013837000355124474,0.011723999865353107,0.012109999544918537,233540,0.0,0.0
2025-05-13 00:00:00+00:00,0.012109999544918537,0.012470000423491001,0.01155799999833107,0.012292000465095043,218800,0.0,0.0
2025-05-14 00:00:00+00:00,0.012292000465095043,0.012432999908924103,0.011357000097632408,0.011442000046372414,236910,0.0,0.0
2025-05-15 00:00:00+00:00,0.011442000046372414,0.011656999588012695,0.010518000461161137,0.010604999959468842,244770,0.0,0.0
2025-05-16 00:00:00+00:00,0.010604999959468842,0.010844999924302101,0.009340999647974968,0.009483999572694302,246970,0.0,0.0
2025-05-17 00:00:00+00:00,0.009483999572694302,0.009545999579131603,0.008736000396311283,0.00887100026011467,223825,0.0,0.0
2025-05-18 00:00:00+00:00,0.00887100026011467,0.010263999924063683,0.008805000223219395,0.009685000404715538,240253,0.0,0.0
