,MSE,RMSE,MAE,MAPE,R2
0,0.0009794366514562882,0.03129595263698308,0.0252875795842764,0.04647033798744154,0.8051750808417906
1,0.000538049675824702,0.023195897823207922,0.01887458515310785,0.03860885727519622,0.612200537344707
2,0.0008372958733817808,0.028936065271245516,0.023289336314749973,0.032927678920639566,0.8691591066892974
3,0.0019506752006393513,0.044166448811732095,0.034104715173470176,0.043036574190784375,0.661878914232995
4,0.000976831753267443,0.03125430775537099,0.026298772259990204,0.03082837596984666,0.8937728850086297
5,0.0017771060285137505,0.04215573541659249,0.033925015344132024,0.03255033682734091,0.368935072978663
6,0.0017180358329107529,0.04144919580535614,0.03191352581070786,0.032433240415613324,0.37814728720187896
7,0.0011458015164489447,0.03384969004952548,0.026632887666846107,0.035774453506563296,0.9084434234056351
8,0.0008279319690145816,0.02877380699550516,0.022392309899111527,0.032803437699109025,0.721685744748157
9,0.0006820859766449025,0.026116775770467962,0.020328474235590838,0.03111546634596735,0.6917118518743819
10,0.0005071969238653779,0.02252103292181284,0.01721633699217775,0.022772188270934614,0.74942742559545
11,0.0008599596476298589,0.02932506858695916,0.02463076716445307,0.04564370997558092,0.905250164854558
Mean,0.0010667005874664779,0.0319199981537299,0.02540785879988448,0.03541372144875148,0.7138156245646788
