TIMESTAMP,BULL29066_OPEN_PRICE_USD,BULL29066_HIGH_PRICE_USD,BULL29066_LOW_PRICE_USD,BULL29066_CLOSE_PRICE_USD,BULL29066_VOLUME_USD,BULL29066_DIVIDENDS_USD,BULL29066_STOCK_SPLITS_USD
2024-01-17 00:00:00+00:00,,,,0.0,164712,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,95324,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,52912,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,53383,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,32885,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,42845,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,12811,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,19241,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,885862,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,46310,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,2518288,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,1570536,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,1264286,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,3409223,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,3231233,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,2299727,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,4349329,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,3727584,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,3561996,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,2946323,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,1941096,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,2615421,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,3578,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,8892,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,2635,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,15105,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,8821,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,4009,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,9839,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,17869,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,5886,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,5779,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,25316,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,11412,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,7736,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,20414,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,826,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,54313,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,7340,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,17916,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,1981,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,13199,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,5123,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,1519,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,1025,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,1667,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,1731,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,707,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,5154,0.0,0.0
