TIMESTAMP,XCDOT_OPEN_PRICE_USD,XCDOT_HIGH_PRICE_USD,XCDOT_LOW_PRICE_USD,XCDOT_CLOSE_PRICE_USD,XCDOT_VOLUME_USD,XCDOT_DIVIDENDS_USD,XCDOT_STOCK_SPLITS_USD
2022-06-17 00:00:00+00:00,7.461123943328857,7.461123943328857,7.06279993057251,7.35168981552124,117887,0.0,0.0
2022-06-18 00:00:00+00:00,7.344666957855225,7.419661045074463,6.486452102661133,7.0411272048950195,215330,0.0,0.0
2022-06-19 00:00:00+00:00,7.0411272048950195,7.62238883972168,6.806297779083252,7.455601215362549,122129,0.0,0.0
2022-06-20 00:00:00+00:00,7.458279132843018,8.00296401977539,7.18042516708374,7.866298198699951,206610,0.0,0.0
2022-06-21 00:00:00+00:00,7.867321014404297,8.26489543914795,7.760239124298096,7.768152236938477,139416,0.0,0.0
2022-06-22 00:00:00+00:00,7.768252849578857,7.786326885223389,7.367804050445557,7.472919940948486,64817,0.0,0.0
2022-06-23 00:00:00+00:00,7.47806978225708,7.791335105895996,7.44982385635376,7.7583770751953125,149908,0.0,0.0
2022-06-24 00:00:00+00:00,7.7583770751953125,8.306177139282227,7.757379055023193,8.289347648620605,185671,0.0,0.0
2022-06-25 00:00:00+00:00,8.291908264160156,8.476633071899414,7.913834095001221,8.123502731323242,150716,0.0,0.0
2022-06-26 00:00:00+00:00,8.123502731323242,8.453825950622559,7.844488143920898,7.844488143920898,386293,0.0,0.0
2022-06-27 00:00:00+00:00,7.847589015960693,8.22485065460205,7.712972164154053,7.83583402633667,164455,0.0,0.0
2022-06-28 00:00:00+00:00,7.83583402633667,7.96646785736084,7.480282783508301,7.5025482177734375,68983,0.0,0.0
2022-06-29 00:00:00+00:00,7.5025482177734375,7.573829174041748,7.025320053100586,7.026710033416748,76304,0.0,0.0
2022-06-30 00:00:00+00:00,7.0132341384887695,7.013606071472168,6.633838176727295,6.980228900909424,87730,0.0,0.0
2022-07-01 00:00:00+00:00,6.998405933380127,7.18425178527832,6.615536212921143,6.752870082855225,209615,0.0,0.0
2022-07-02 00:00:00+00:00,6.752870082855225,6.8920087814331055,6.650605201721191,6.8755950927734375,181711,0.0,0.0
2022-07-03 00:00:00+00:00,6.886950969696045,6.922884941101074,6.618240833282471,6.8325371742248535,106444,0.0,0.0
2022-07-04 00:00:00+00:00,6.8325371742248535,7.14132022857666,6.687498092651367,7.120246887207031,76313,0.0,0.0
2022-07-05 00:00:00+00:00,7.120246887207031,7.207289218902588,6.683263778686523,6.816161155700684,85584,0.0,0.0
2022-07-06 00:00:00+00:00,6.816158771514893,6.977910041809082,6.692864894866943,6.952627182006836,76367,0.0,0.0
2022-07-07 00:00:00+00:00,6.954479217529297,7.313979148864746,6.790474891662598,7.306853771209717,161311,0.0,0.0
