TIMESTAMP,COM28737_OPEN_PRICE_USD,COM28737_HIGH_PRICE_USD,COM28737_LOW_PRICE_USD,COM28737_CLOSE_PRICE_USD,COM28737_VOLUME_USD,COM28737_DIVIDENDS_USD,COM28737_STOCK_SPLITS_USD
2023-12-18 00:00:00+00:00,3.150115966796875,6.156177997589111,3.0947539806365967,4.36395788192749,1128844,0.0,0.0
2023-12-19 00:00:00+00:00,4.364151954650879,9.483543395996094,4.085230827331543,5.958559989929199,20418582,0.0,0.0
2023-12-20 00:00:00+00:00,5.958247184753418,7.027687072753906,5.341328144073486,5.811161041259766,15405783,0.0,0.0
2023-12-21 00:00:00+00:00,5.811469078063965,7.4084248542785645,5.254004001617432,5.538773059844971,12816219,0.0,0.0
2023-12-22 00:00:00+00:00,5.5386528968811035,6.118678092956543,4.6905198097229,5.057918071746826,11141178,0.0,0.0
2023-12-23 00:00:00+00:00,4.887444019317627,5.478437900543213,3.7537879943847656,3.753962993621826,8101381,0.0,0.0
2023-12-24 00:00:00+00:00,3.7538321018218994,4.7833709716796875,3.438541889190674,3.5046849250793457,7690837,0.0,0.0
2023-12-25 00:00:00+00:00,3.50502610206604,4.645479202270508,3.3415870666503906,4.124265193939209,12198977,0.0,0.0
2023-12-26 00:00:00+00:00,4.125471115112305,4.185522079467773,3.4175219535827637,3.5051889419555664,8364553,0.0,0.0
2023-12-27 00:00:00+00:00,3.507819890975952,4.1748948097229,3.47263503074646,4.034617900848389,11078118,0.0,0.0
2023-12-28 00:00:00+00:00,4.035329818725586,4.1474528312683105,3.6084060668945312,3.699542999267578,9461445,0.0,0.0
2023-12-29 00:00:00+00:00,3.700450897216797,3.8476760387420654,3.4288299083709717,3.5133490562438965,17758271,0.0,0.0
2023-12-30 00:00:00+00:00,3.513295888900757,3.6261661052703857,3.2953948974609375,3.4289090633392334,5609826,0.0,0.0
2023-12-31 00:00:00+00:00,3.429044008255005,3.522197961807251,3.3264870643615723,3.388679027557373,5334888,0.0,0.0
2024-01-01 00:00:00+00:00,3.388641119003296,3.4487180709838867,3.2969300746917725,3.4152989387512207,3834470,0.0,0.0
2024-01-02 00:00:00+00:00,3.415648937225342,3.9532580375671387,3.4140419960021973,3.4717628955841064,7514117,0.0,0.0
2024-01-03 00:00:00+00:00,3.4715991020202637,3.962301015853882,3.4213759899139404,3.808608055114746,11666026,0.0,0.0
2024-01-04 00:00:00+00:00,3.8014469146728516,4.544403076171875,3.719762086868286,4.499701976776123,10128842,0.0,0.0
2024-01-05 00:00:00+00:00,4.493391990661621,4.504247188568115,3.7409520149230957,3.894390106201172,7269676,0.0,0.0
2024-01-06 00:00:00+00:00,3.8942089080810547,3.9406659603118896,3.5075008869171143,3.5075008869171143,5916819,0.0,0.0
2024-01-07 00:00:00+00:00,3.507503032684326,3.8281168937683105,3.468233108520508,3.5642049312591553,4392317,0.0,0.0
2024-01-08 00:00:00+00:00,3.5641489028930664,4.398014068603516,3.3388240337371826,4.202448844909668,6873394,0.0,0.0
2024-01-09 00:00:00+00:00,4.201395034790039,4.337179183959961,3.3973278999328613,3.524538993835449,7994125,0.0,0.0
2024-01-10 00:00:00+00:00,3.528718948364258,3.6365249156951904,3.046541929244995,3.518019914627075,11273992,0.0,0.0
