TIMESTAMP,PIZA_OPEN_PRICE_USD,PIZA_HIGH_PRICE_USD,PIZA_LOW_PRICE_USD,PIZA_CLOSE_PRICE_USD,PIZA_VOLUME_USD,PIZA_DIVIDENDS_USD,PIZA_STOCK_SPLITS_USD
2021-09-16 00:00:00+00:00,0.0003150000120513141,0.0003220000071451068,0.000311999989207834,0.00031999999191612005,1477653,0.0,0.0
2021-09-17 00:00:00+00:00,0.00031999999191612005,0.00038300000596791506,0.00031999999191612005,0.0003229999856557697,1562662,0.0,0.0
2021-09-18 00:00:00+00:00,0.0003229999856557697,0.00032500000088475645,0.0003020000003743917,0.0003020000003743917,1392895,0.0,0.0
2021-09-19 00:00:00+00:00,0.0003020000003743917,0.0003060000017285347,0.000299000006634742,0.0003000000142492354,1227659,0.0,0.0
2021-09-20 00:00:00+00:00,0.0003000000142492354,0.0003000000142492354,0.0002629999944474548,0.00026500000967644155,1090209,0.0,0.0
2021-09-21 00:00:00+00:00,0.00026500000967644155,0.0002739999908953905,0.00024900000425986946,0.0002519999979995191,1041117,0.0,0.0
2021-09-22 00:00:00+00:00,0.0002519999979995191,0.00027600000612437725,0.0002519999979995191,0.00027600000612437725,1103444,0.0,0.0
2021-09-23 00:00:00+00:00,0.00027600000612437725,0.00027799999224953353,0.00027099999715574086,0.0002770000137388706,1143995,0.0,0.0
2021-09-24 00:00:00+00:00,0.0002770000137388706,0.00027799999224953353,0.00024199999461416155,0.0002519999979995191,1065994,0.0,0.0
2021-09-25 00:00:00+00:00,0.0002519999979995191,0.0002519999979995191,0.000195999993593432,0.00019999999494757503,918661,0.0,0.0
2021-09-26 00:00:00+00:00,0.00019999999494757503,0.00019999999494757503,0.00018600000475998968,0.000195999993593432,758494,0.0,0.0
2021-09-27 00:00:00+00:00,0.000195999993593432,0.00020300000323913991,0.0001939999929163605,0.00019799999427050352,826887,0.0,0.0
2021-09-28 00:00:00+00:00,0.00019799999427050352,0.00020399999630171806,0.00018699999782256782,0.0001990000018849969,1157564,0.0,0.0
2021-09-29 00:00:00+00:00,0.0001990000018849969,0.0002229999954579398,0.00019700000120792538,0.0001990000018849969,1254346,0.0,0.0
2021-09-30 00:00:00+00:00,0.0001990000018849969,0.00022200000239536166,0.0001990000018849969,0.00021899999410379678,859521,0.0,0.0
2021-10-01 00:00:00+00:00,0.00021899999410379678,0.00023799999326001853,0.000195999993593432,0.00023299999884329736,1106778,0.0,0.0
2021-10-02 00:00:00+00:00,0.00023299999884329736,0.00024300000222865492,0.0002300000051036477,0.0002390000008745119,1194443,0.0,0.0
2021-10-03 00:00:00+00:00,0.0002390000008745119,0.00024300000222865492,0.00023700000019744039,0.0002390000008745119,1041550,0.0,0.0
2021-10-04 00:00:00+00:00,0.0002390000008745119,0.0002390000008745119,0.00020300000323913991,0.00020700000459328294,898348,0.0,0.0
2021-10-05 00:00:00+00:00,0.00020599999697878957,0.00021499999274965376,0.00020599999697878957,0.00021399999968707561,937503,0.0,0.0
2021-10-06 00:00:00+00:00,0.00021399999968707561,0.00021399999968707561,0.00020199999562464654,0.00020599999697878957,828361,0.0,0.0
2021-10-07 00:00:00+00:00,0.00020599999697878957,0.00021300000662449747,0.00019200000679120421,0.00019299999985378236,819379,0.0,0.0
2021-10-08 00:00:00+00:00,0.00019299999985378236,0.00019299999985378236,0.00018099999579135329,0.00018099999579135329,754620,0.0,0.0
2021-10-09 00:00:00+00:00,0.00018099999579135329,0.0001849999971454963,0.00018099999579135329,0.00018099999579135329,1477425,0.0,0.0
2021-10-10 00:00:00+00:00,0.00018099999579135329,0.0001829999964684248,0.00017499999376013875,0.00017499999376013875,1763103,0.0,0.0
2021-10-11 00:00:00+00:00,0.00017499999376013875,0.0001829999964684248,0.0001740000006975606,0.00017699999443721026,1840061,0.0,0.0
2021-10-12 00:00:00+00:00,0.00017699999443721026,0.00019200000679120421,0.00017100000695791095,0.00018400000408291817,1872774,0.0,0.0
2021-10-13 00:00:00+00:00,0.00018400000408291817,0.0001990000018849969,0.00017100000695791095,0.00019799999427050352,14311149,0.0,0.0
2021-10-14 00:00:00+00:00,0.00019799999427050352,0.00032500000088475645,0.00019099999917671084,0.00024500000290572643,10214130,0.0,0.0
2021-10-15 00:00:00+00:00,0.00024500000290572643,0.0002589999930933118,0.00017600000137463212,0.0002010000025620684,3655038,0.0,0.0
2021-10-16 00:00:00+00:00,0.0002010000025620684,0.00033400001120753586,0.00016199999663513154,0.00020399999630171806,4533501,0.0,0.0
2021-10-17 00:00:00+00:00,0.00020399999630171806,0.0002300000051036477,0.0001720000000204891,0.00019700000120792538,4366511,0.0,0.0
2021-10-18 00:00:00+00:00,0.00019700000120792538,0.00019700000120792538,0.00012700000661425292,0.00014000000373926014,3263827,0.0,0.0
2021-10-19 00:00:00+00:00,0.00014000000373926014,0.00015900000289548188,0.00011700000322889537,0.00011700000322889537,2989049,0.0,0.0
2021-10-20 00:00:00+00:00,0.00011700000322889537,0.00011700000322889537,5.700000110664405e-05,9.999999747378752e-05,2477464,0.0,0.0
