TIMESTAMP,VTRX_OPEN_PRICE_USD,VTRX_HIGH_PRICE_USD,VTRX_LOW_PRICE_USD,VTRX_CLOSE_PRICE_USD,VTRX_VOLUME_USD,VTRX_DIVIDENDS_USD,VTRX_STOCK_SPLITS_USD
2023-11-14 00:00:00+00:00,0.10822299867868423,0.10949999839067459,0.10505899786949158,0.10516399890184402,795886,0.0,0.0
2023-11-15 00:00:00+00:00,0.10516700148582458,0.10763700306415558,0.10516399890184402,0.10706499963998795,808330,0.0,0.0
2023-11-16 00:00:00+00:00,0.1070680022239685,0.10768699645996094,0.10454100370407104,0.10532599687576294,795944,0.0,0.0
2023-11-17 00:00:00+00:00,0.10533600300550461,0.10686299949884415,0.10490100085735321,0.10665199905633926,805309,0.0,0.0
2023-11-18 00:00:00+00:00,0.10665199905633926,0.10670299828052521,0.1044979989528656,0.10597600042819977,801301,0.0,0.0
2023-11-19 00:00:00+00:00,0.10597699880599976,0.10687199980020523,0.10491199791431427,0.10649699717760086,806231,0.0,0.0
2023-11-20 00:00:00+00:00,0.10650099813938141,0.10807999968528748,0.10401599854230881,0.10406400263309479,787961,0.0,0.0
2023-11-21 00:00:00+00:00,0.10405299812555313,0.10496900230646133,0.09880200028419495,0.09905900061130524,750781,0.0,0.0
2023-11-22 00:00:00+00:00,0.09906899929046631,0.1048550009727478,0.09893900156021118,0.1042179986834526,788133,0.0,0.0
2023-11-23 00:00:00+00:00,0.10421200096607208,0.10517500340938568,0.10397200286388397,0.10510499775409698,795553,0.0,0.0
2023-11-24 00:00:00+00:00,0.10510200262069702,0.1084040030837059,0.10510099679231644,0.10783500224351883,816069,0.0,0.0
2023-11-25 00:00:00+00:00,0.10783399641513824,0.11207500100135803,0.10773800313472748,0.11206100136041641,864093,0.0,0.0
2023-11-26 00:00:00+00:00,0.11206799745559692,0.11316899955272675,0.11048699915409088,0.11108999699354172,857262,0.0,0.0
2023-11-27 00:00:00+00:00,0.11107800155878067,0.11116799712181091,0.10510099679231644,0.10517200082540512,802335,0.0,0.0
2023-11-28 00:00:00+00:00,0.1051739975810051,0.10687799751758575,0.10334700345993042,0.10615400224924088,793093,0.0,0.0
