TIMESTAMP,HOPPY30859_OPEN_PRICE_USD,HOPPY30859_HIGH_PRICE_USD,HOPPY30859_LOW_PRICE_USD,HOPPY30859_CLOSE_PRICE_USD,HOPPY30859_VOLUME_USD,HOPPY30859_DIVIDENDS_USD,HOPPY30859_STOCK_SPLITS_USD
2024-06-27 00:00:00+00:00,6.70000008540228e-05,9.699999645818025e-05,6.70000008540228e-05,9.699999645818025e-05,4521500,0.0,0.0
2024-06-28 00:00:00+00:00,9.600000339560211e-05,0.00011300000187475234,8.299999899463728e-05,9.40000027185306e-05,6441737,0.0,0.0
2024-06-29 00:00:00+00:00,9.40000027185306e-05,0.00011100000119768083,7.899999764049426e-05,8.299999899463728e-05,4514932,0.0,0.0
2024-06-30 00:00:00+00:00,8.299999899463728e-05,9.200000204145908e-05,7.200000254670158e-05,8.499999967170879e-05,4424429,0.0,0.0
2024-07-01 00:00:00+00:00,8.600000001024455e-05,0.00014699999883305281,8.399999933317304e-05,0.00014699999883305281,13332378,0.0,0.0
2024-07-02 00:00:00+00:00,0.00014699999883305281,0.00015500000154133886,0.00011800000356743112,0.00013099999341648072,12792639,0.0,0.0
2024-07-03 00:00:00+00:00,0.00013499999477062374,0.00014699999883305281,0.00011200000153621659,0.00013499999477062374,7850048,0.0,0.0
2024-07-04 00:00:00+00:00,0.00013499999477062374,0.0001429999974789098,9.899999713525176e-05,0.0001340000017080456,8406116,0.0,0.0
2024-07-05 00:00:00+00:00,0.00013499999477062374,0.00014699999883305281,0.00010399999882793054,0.00014699999883305281,7597272,0.0,0.0
2024-07-06 00:00:00+00:00,0.00014699999883305281,0.00020199999562464654,0.0001449999981559813,0.00017800000205170363,16678713,0.0,0.0
2024-07-07 00:00:00+00:00,0.00018000000272877514,0.00019099999917671084,0.00015799999528098851,0.00015900000289548188,8358926,0.0,0.0
2024-07-08 00:00:00+00:00,0.00015900000289548188,0.00019700000120792538,0.0001449999981559813,0.00017100000695791095,14276607,0.0,0.0
2024-07-09 00:00:00+00:00,0.00017100000695791095,0.00017499999376013875,0.00014200000441633165,0.00015900000289548188,15953072,0.0,0.0
2024-07-10 00:00:00+00:00,0.00015900000289548188,0.00015999999595806003,0.00011200000153621659,0.0001230000052601099,7451363,0.0,0.0
2024-07-11 00:00:00+00:00,0.0001230000052601099,0.00015999999595806003,0.0001140000022132881,0.0001289999927394092,4741639,0.0,0.0
2024-07-12 00:00:00+00:00,0.0001289999927394092,0.0001320000010309741,0.00010199999815085903,0.00010900000052060932,5248724,0.0,0.0
2024-07-13 00:00:00+00:00,0.00010900000052060932,0.00012099999730708078,9.699999645818025e-05,9.699999645818025e-05,3837352,0.0,0.0
2024-07-14 00:00:00+00:00,9.7999996796716e-05,0.00010699999984353781,8.800000068731606e-05,9.300000237999484e-05,5367642,0.0,0.0
2024-07-15 00:00:00+00:00,9.300000237999484e-05,0.00013099999341648072,8.600000001024455e-05,0.00011700000322889537,6626012,0.0,0.0
2024-07-16 00:00:00+00:00,0.00011700000322889537,0.00012599999899975955,0.00010599999950500205,0.00010900000052060932,3774508,0.0,0.0
2024-07-17 00:00:00+00:00,0.00010900000052060932,0.00010900000052060932,9.000000136438757e-05,9.40000027185306e-05,4223650,0.0,0.0
2024-07-18 00:00:00+00:00,9.40000027185306e-05,0.00012199999764561653,9.000000136438757e-05,0.00011800000356743112,4366712,0.0,0.0
2024-07-19 00:00:00+00:00,0.00011800000356743112,0.00012099999730708078,0.00010399999882793054,0.00011100000119768083,5635941,0.0,0.0
2024-07-20 00:00:00+00:00,0.00011100000119768083,0.00011500000255182385,0.00010399999882793054,0.0001049999991664663,2023098,0.0,0.0
2024-07-21 00:00:00+00:00,0.0001049999991664663,0.00010800000018207356,9.000000136438757e-05,9.699999645818025e-05,2499182,0.0,0.0
2024-07-22 00:00:00+00:00,9.699999645818025e-05,9.999999747378752e-05,9.100000170292333e-05,9.899999713525176e-05,1684690,0.0,0.0
2024-07-23 00:00:00+00:00,9.899999713525176e-05,0.00012199999764561653,9.899999713525176e-05,0.0001049999991664663,1937557,0.0,0.0
2024-07-24 00:00:00+00:00,0.0001049999991664663,0.00011000000085914508,9.600000339560211e-05,9.7999996796716e-05,1351014,0.0,0.0
2024-07-25 00:00:00+00:00,9.7999996796716e-05,0.00010900000052060932,8.900000102585182e-05,0.00010800000018207356,1708632,0.0,0.0
2024-07-26 00:00:00+00:00,0.00010800000018207356,0.00011000000085914508,9.699999645818025e-05,9.999999747378752e-05,1417889,0.0,0.0
2024-07-27 00:00:00+00:00,9.999999747378752e-05,0.00010099999781232327,8.900000102585182e-05,9.200000204145908e-05,1865916,0.0,0.0
2024-07-28 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,7.79999973019585e-05,8.499999967170879e-05,1916947,0.0,0.0
2024-07-29 00:00:00+00:00,8.499999967170879e-05,9.899999713525176e-05,8.199999865610152e-05,8.499999967170879e-05,1616788,0.0,0.0
2024-07-30 00:00:00+00:00,8.499999967170879e-05,9.200000204145908e-05,7.100000220816582e-05,7.300000288523734e-05,1806028,0.0,0.0
2024-07-31 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,5.6000000768108293e-05,5.900000178371556e-05,2199083,0.0,0.0
2024-08-01 00:00:00+00:00,5.900000178371556e-05,7.699999696342275e-05,5.199999941396527e-05,7.400000322377309e-05,1597234,0.0,0.0
2024-08-02 00:00:00+00:00,7.400000322377309e-05,7.400000322377309e-05,5.900000178371556e-05,6.0999998822808266e-05,1073553,0.0,0.0
2024-08-03 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.2999999752501026e-05,5.400000009103678e-05,1018082,0.0,0.0
2024-08-04 00:00:00+00:00,5.400000009103678e-05,5.700000110664405e-05,4.199999966658652e-05,4.70000013592653e-05,1174215,0.0,0.0
2024-08-05 00:00:00+00:00,4.70000013592653e-05,5.500000042957254e-05,3.5000000934815034e-05,4.70000013592653e-05,3847623,0.0,0.0
2024-08-06 00:00:00+00:00,4.70000013592653e-05,6.399999983841553e-05,4.70000013592653e-05,5.700000110664405e-05,3815262,0.0,0.0
2024-08-07 00:00:00+00:00,5.700000110664405e-05,6.600000051548705e-05,5.0999999075429514e-05,5.6000000768108293e-05,3407657,0.0,0.0
2024-08-08 00:00:00+00:00,5.6000000768108293e-05,7.100000220816582e-05,5.500000042957254e-05,7.100000220816582e-05,3268271,0.0,0.0
2024-08-09 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,5.8000001445179805e-05,6.199999916134402e-05,4406732,0.0,0.0
2024-08-10 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,5.500000042957254e-05,6.0999998822808266e-05,3283816,0.0,0.0
2024-08-11 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,5.500000042957254e-05,5.700000110664405e-05,2734090,0.0,0.0
2024-08-12 00:00:00+00:00,5.700000110664405e-05,6.299999949987978e-05,5.6000000768108293e-05,5.8000001445179805e-05,2317470,0.0,0.0
2024-08-13 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.2999999752501026e-05,5.500000042957254e-05,2368637,0.0,0.0
2024-08-14 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,4.5000000682193786e-05,4.5000000682193786e-05,2738963,0.0,0.0
2024-08-15 00:00:00+00:00,4.5000000682193786e-05,4.999999873689376e-05,4.3000000005122274e-05,4.5000000682193786e-05,2492030,0.0,0.0
2024-08-16 00:00:00+00:00,4.5000000682193786e-05,4.8999998398358e-05,4.099999932805076e-05,4.199999966658652e-05,2644042,0.0,0.0
2024-08-17 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,3.9999998989515007e-05,4.099999932805076e-05,2470868,0.0,0.0
2024-08-18 00:00:00+00:00,4.099999932805076e-05,4.600000102072954e-05,4.099999932805076e-05,4.199999966658652e-05,2268550,0.0,0.0
2024-08-19 00:00:00+00:00,4.199999966658652e-05,4.5000000682193786e-05,4.099999932805076e-05,4.099999932805076e-05,2115318,0.0,0.0
2024-08-20 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,3.5000000934815034e-05,3.7999998312443495e-05,2523877,0.0,0.0
2024-08-21 00:00:00+00:00,3.7000001611886546e-05,4.099999932805076e-05,3.600000127335079e-05,4.099999932805076e-05,2514459,0.0,0.0
2024-08-22 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,3.899999865097925e-05,3.899999865097925e-05,2581839,0.0,0.0
2024-08-23 00:00:00+00:00,3.899999865097925e-05,4.3000000005122274e-05,3.7000001611886546e-05,4.199999966658652e-05,3482781,0.0,0.0
2024-08-24 00:00:00+00:00,4.199999966658652e-05,6.299999949987978e-05,4.199999966658652e-05,5.400000009103678e-05,4054773,0.0,0.0
2024-08-25 00:00:00+00:00,5.400000009103678e-05,7.000000186963007e-05,5.0999999075429514e-05,6.70000008540228e-05,3890929,0.0,0.0
2024-08-26 00:00:00+00:00,6.70000008540228e-05,7.999999797903001e-05,5.8000001445179805e-05,7.500000356230885e-05,3910576,0.0,0.0
2024-08-27 00:00:00+00:00,7.500000356230885e-05,7.79999973019585e-05,6.199999916134402e-05,6.500000017695129e-05,3676125,0.0,0.0
2024-08-28 00:00:00+00:00,6.500000017695129e-05,6.900000153109431e-05,5.6000000768108293e-05,5.999999848427251e-05,3670587,0.0,0.0
2024-08-29 00:00:00+00:00,5.999999848427251e-05,7.200000254670158e-05,5.900000178371556e-05,6.70000008540228e-05,3204265,0.0,0.0
2024-08-30 00:00:00+00:00,6.70000008540228e-05,7.100000220816582e-05,6.199999916134402e-05,6.500000017695129e-05,3329552,0.0,0.0
2024-08-31 00:00:00+00:00,6.500000017695129e-05,7.200000254670158e-05,6.399999983841553e-05,6.800000119255856e-05,2961534,0.0,0.0
2024-09-01 00:00:00+00:00,6.800000119255856e-05,7.200000254670158e-05,6.600000051548705e-05,6.70000008540228e-05,2914296,0.0,0.0
2024-09-02 00:00:00+00:00,6.70000008540228e-05,6.800000119255856e-05,5.900000178371556e-05,6.600000051548705e-05,2603011,0.0,0.0
2024-09-03 00:00:00+00:00,6.70000008540228e-05,7.000000186963007e-05,5.900000178371556e-05,5.900000178371556e-05,2254179,0.0,0.0
2024-09-04 00:00:00+00:00,5.900000178371556e-05,6.199999916134402e-05,5.400000009103678e-05,5.900000178371556e-05,2493523,0.0,0.0
2024-09-05 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,4.8999998398358e-05,5.0999999075429514e-05,2682741,0.0,0.0
2024-09-06 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,4.400000034365803e-05,4.70000013592653e-05,2246074,0.0,0.0
2024-09-07 00:00:00+00:00,4.70000013592653e-05,4.8999998398358e-05,4.199999966658652e-05,4.600000102072954e-05,2469712,0.0,0.0
2024-09-08 00:00:00+00:00,4.600000102072954e-05,4.8999998398358e-05,4.600000102072954e-05,4.8999998398358e-05,2443307,0.0,0.0
2024-09-09 00:00:00+00:00,4.8999998398358e-05,6.0999998822808266e-05,4.8999998398358e-05,6.0999998822808266e-05,2596436,0.0,0.0
2024-09-10 00:00:00+00:00,6.0999998822808266e-05,6.600000051548705e-05,5.700000110664405e-05,6.199999916134402e-05,2872120,0.0,0.0
2024-09-11 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.6000000768108293e-05,5.700000110664405e-05,2406391,0.0,0.0
2024-09-12 00:00:00+00:00,5.700000110664405e-05,6.0999998822808266e-05,5.6000000768108293e-05,5.8000001445179805e-05,2417535,0.0,0.0
2024-09-13 00:00:00+00:00,5.8000001445179805e-05,6.600000051548705e-05,5.8000001445179805e-05,6.399999983841553e-05,2483473,0.0,0.0
2024-09-14 00:00:00+00:00,6.500000017695129e-05,6.600000051548705e-05,5.6000000768108293e-05,5.700000110664405e-05,2400084,0.0,0.0
2024-09-15 00:00:00+00:00,5.700000110664405e-05,6.0999998822808266e-05,5.199999941396527e-05,5.199999941396527e-05,2217652,0.0,0.0
2024-09-16 00:00:00+00:00,5.199999941396527e-05,5.900000178371556e-05,4.8000001697801054e-05,5.900000178371556e-05,3104373,0.0,0.0
2024-09-17 00:00:00+00:00,5.8000001445179805e-05,6.399999983841553e-05,5.400000009103678e-05,5.999999848427251e-05,2482573,0.0,0.0
2024-09-18 00:00:00+00:00,5.999999848427251e-05,6.600000051548705e-05,5.8000001445179805e-05,5.999999848427251e-05,2740553,0.0,0.0
2024-09-19 00:00:00+00:00,6.0999998822808266e-05,7.79999973019585e-05,5.999999848427251e-05,7.599999662488699e-05,3420983,0.0,0.0
2024-09-20 00:00:00+00:00,7.599999662488699e-05,8.299999899463728e-05,6.399999983841553e-05,7.599999662488699e-05,3638304,0.0,0.0
2024-09-21 00:00:00+00:00,7.599999662488699e-05,8.099999831756577e-05,6.900000153109431e-05,7.899999764049426e-05,2672395,0.0,0.0
2024-09-22 00:00:00+00:00,7.899999764049426e-05,8.099999831756577e-05,7.300000288523734e-05,7.899999764049426e-05,2739419,0.0,0.0
2024-09-23 00:00:00+00:00,7.899999764049426e-05,8.099999831756577e-05,7.500000356230885e-05,7.79999973019585e-05,2655707,0.0,0.0
2024-09-24 00:00:00+00:00,7.79999973019585e-05,9.899999713525176e-05,7.500000356230885e-05,9.300000237999484e-05,3508231,0.0,0.0
2024-09-25 00:00:00+00:00,9.300000237999484e-05,0.0001250000059371814,9.300000237999484e-05,0.00011200000153621659,5159858,0.0,0.0
2024-09-26 00:00:00+00:00,0.00011200000153621659,0.00013800000306218863,0.00010900000052060932,0.00013099999341648072,4675040,0.0,0.0
2024-09-27 00:00:00+00:00,0.00013099999341648072,0.00013299999409355223,0.00011000000085914508,0.0001289999927394092,4673978,0.0,0.0
2024-09-28 00:00:00+00:00,0.0001289999927394092,0.00013099999341648072,0.00011000000085914508,0.00011500000255182385,3912919,0.0,0.0
2024-09-29 00:00:00+00:00,0.0001140000022132881,0.0001230000052601099,0.0001140000022132881,0.00011899999663000926,3752859,0.0,0.0
2024-09-30 00:00:00+00:00,0.00012199999764561653,0.00013000000035390258,0.00011500000255182385,0.00012599999899975955,3490611,0.0,0.0
2024-10-01 00:00:00+00:00,0.00012599999899975955,0.00015799999528098851,0.00011200000153621659,0.00013099999341648072,7217909,0.0,0.0
2024-10-02 00:00:00+00:00,0.00013099999341648072,0.00014800000644754618,0.00012599999899975955,0.0001449999981559813,4775720,0.0,0.0
2024-10-03 00:00:00+00:00,0.0001449999981559813,0.00017299999308306724,0.00012799999967683107,0.00015799999528098851,7084416,0.0,0.0
2024-10-04 00:00:00+00:00,0.00016399999731220305,0.00016999999934341758,0.00014400000509340316,0.00015999999595806003,6451450,0.0,0.0
2024-10-05 00:00:00+00:00,0.00015999999595806003,0.00016199999663513154,0.00014699999883305281,0.00015700000221841037,4396748,0.0,0.0
2024-10-06 00:00:00+00:00,0.00015799999528098851,0.00016700000560376793,0.00014899999951012433,0.00016399999731220305,3988699,0.0,0.0
2024-10-07 00:00:00+00:00,0.00016399999731220305,0.00018600000475998968,0.000155999994603917,0.00015999999595806003,5914817,0.0,0.0
2024-10-08 00:00:00+00:00,0.00015999999595806003,0.00016599999798927456,0.00014400000509340316,0.00015199999324977398,5576626,0.0,0.0
2024-10-09 00:00:00+00:00,0.00014600000577047467,0.00015300000086426735,0.0001289999927394092,0.00013499999477062374,5208579,0.0,0.0
2024-10-10 00:00:00+00:00,0.00013600000238511711,0.0001500000071246177,0.00013299999409355223,0.00014800000644754618,4601138,0.0,0.0
2024-10-11 00:00:00+00:00,0.00014800000644754618,0.00016799999866634607,0.00014800000644754618,0.00016399999731220305,4296429,0.0,0.0
2024-10-12 00:00:00+00:00,0.00016399999731220305,0.00018400000408291817,0.00015900000289548188,0.00016999999934341758,5235888,0.0,0.0
2024-10-13 00:00:00+00:00,0.00016999999934341758,0.0001720000000204891,0.0001539999939268455,0.00016799999866634607,5290814,0.0,0.0
2024-10-14 00:00:00+00:00,0.00016799999866634607,0.00017899999511428177,0.00016399999731220305,0.0001740000006975606,5094328,0.0,0.0
2024-10-15 00:00:00+00:00,0.0001740000006975606,0.00018899999849963933,0.00016399999731220305,0.00017800000205170363,6694212,0.0,0.0
2024-10-16 00:00:00+00:00,0.00018099999579135329,0.00021699999342672527,0.00017600000137463212,0.0001939999929163605,8124271,0.0,0.0
2024-10-17 00:00:00+00:00,0.0001939999929163605,0.0002579999854788184,0.0001939999929163605,0.00025099999038502574,11751649,0.0,0.0
2024-10-18 00:00:00+00:00,0.00025099999038502574,0.000299000006634742,0.00024199999461416155,0.0002690000110305846,14297170,0.0,0.0
2024-10-19 00:00:00+00:00,0.0002690000110305846,0.0002849999873433262,0.0002410000015515834,0.00026699999580159783,10704635,0.0,0.0
2024-10-20 00:00:00+00:00,0.00027099999715574086,0.00027099999715574086,0.00024300000222865492,0.00026199998683296144,8524056,0.0,0.0
2024-10-21 00:00:00+00:00,0.0002530000056140125,0.00026000000070780516,0.00020599999697878957,0.0002229999954579398,8396823,0.0,0.0
2024-10-22 00:00:00+00:00,0.0002229999954579398,0.00024500000290572643,0.00020700000459328294,0.00022400000307243317,6285349,0.0,0.0
2024-10-23 00:00:00+00:00,0.00022400000307243317,0.0002640000020619482,0.0002099999983329326,0.00024199999461416155,6602442,0.0,0.0
2024-10-24 00:00:00+00:00,0.00024500000290572643,0.00027799999224953353,0.0002390000008745119,0.0002589999930933118,6038543,0.0,0.0
2024-10-25 00:00:00+00:00,0.0002610000083222985,0.00026199998683296144,0.00022600000374950469,0.00023600000713486224,6066450,0.0,0.0
2024-10-26 00:00:00+00:00,0.00023200000578071922,0.00023700000019744039,0.00020300000323913991,0.00021300000662449747,6702825,0.0,0.0
2024-10-27 00:00:00+00:00,0.0002460000105202198,0.00025599999935366213,0.0002229999954579398,0.0002229999954579398,5225759,0.0,0.0
2024-10-28 00:00:00+00:00,0.0002229999954579398,0.0002229999954579398,0.0002010000025620684,0.00021399999968707561,5965061,0.0,0.0
