TIMESTAMP,GRIMACE30045_OPEN_PRICE_USD,GRIMACE30045_HIGH_PRICE_USD,GRIMACE30045_LOW_PRICE_USD,GRIMACE30045_CLOSE_PRICE_USD,GRIMACE30045_VOLUME_USD,GRIMACE30045_DIVIDENDS_USD,GRIMACE30045_STOCK_SPLITS_USD
2024-03-21 00:00:00+00:00,15.063450813293457,24.725671768188477,14.925862312316895,22.706327438354492,199558,0.0,0.0
2024-03-22 00:00:00+00:00,22.706327438354492,24.89309310913086,19.842741012573242,20.388662338256836,646959,0.0,0.0
2024-03-23 00:00:00+00:00,20.388662338256836,22.56547737121582,19.06818389892578,19.38503646850586,919729,0.0,0.0
2024-03-24 00:00:00+00:00,19.326704025268555,19.78577995300293,16.49143409729004,16.559728622436523,552668,0.0,0.0
2024-03-25 00:00:00+00:00,16.565492630004883,18.19011116027832,14.577767372131348,16.11100959777832,943811,0.0,0.0
2024-03-26 00:00:00+00:00,16.106388092041016,16.44985008239746,14.962376594543457,15.221710205078125,848294,0.0,0.0
2024-03-27 00:00:00+00:00,15.221471786499023,15.354583740234375,12.348050117492676,13.924247741699219,1395170,0.0,0.0
2024-03-28 00:00:00+00:00,13.924247741699219,15.032064437866211,13.057684898376465,13.654496192932129,1670624,0.0,0.0
2024-03-29 00:00:00+00:00,13.653002738952637,14.413384437561035,12.14866828918457,13.68017864227295,1626467,0.0,0.0
2024-03-30 00:00:00+00:00,13.68017864227295,13.967378616333008,9.308839797973633,9.791849136352539,1640479,0.0,0.0
2024-03-31 00:00:00+00:00,9.791814804077148,17.84915542602539,6.594758033752441,16.488880157470703,2435709,0.0,0.0
2024-04-01 00:00:00+00:00,16.487478256225586,20.9564208984375,16.390975952148438,17.56894302368164,2108267,0.0,0.0
2024-04-02 00:00:00+00:00,17.56894302368164,19.059701919555664,14.237690925598145,14.297900199890137,4655244,0.0,0.0
2024-04-03 00:00:00+00:00,14.326498031616211,17.38691520690918,14.298381805419922,14.7804594039917,2913248,0.0,0.0
2024-04-04 00:00:00+00:00,14.7804594039917,15.266023635864258,14.649345397949219,14.742136001586914,1856370,0.0,0.0
2024-04-05 00:00:00+00:00,14.742136001586914,14.908700942993164,13.204662322998047,14.69643783569336,2306962,0.0,0.0
2024-04-06 00:00:00+00:00,14.69643783569336,14.838212966918945,13.361126899719238,13.679648399353027,2165483,0.0,0.0
2024-04-07 00:00:00+00:00,13.690046310424805,14.986010551452637,13.473760604858398,14.585963249206543,2282314,0.0,0.0
2024-04-08 00:00:00+00:00,14.585963249206543,15.074563026428223,13.74547004699707,13.975439071655273,2087361,0.0,0.0
2024-04-09 00:00:00+00:00,13.975439071655273,14.082627296447754,12.929224967956543,13.324030876159668,2184360,0.0,0.0
2024-04-10 00:00:00+00:00,13.324030876159668,15.02985668182373,12.527036666870117,14.236584663391113,2256717,0.0,0.0
2024-04-11 00:00:00+00:00,14.236584663391113,14.620476722717285,12.831360816955566,13.636714935302734,1631011,0.0,0.0
2024-04-12 00:00:00+00:00,13.636714935302734,14.175517082214355,12.81474781036377,13.465242385864258,1436091,0.0,0.0
2024-04-13 00:00:00+00:00,13.465242385864258,14.466155052185059,12.139998435974121,12.966448783874512,1453373,0.0,0.0
2024-04-14 00:00:00+00:00,12.966158866882324,14.089816093444824,12.465896606445312,13.356121063232422,2257220,0.0,0.0
2024-04-15 00:00:00+00:00,13.208175659179688,14.197406768798828,12.800141334533691,13.809309959411621,1593554,0.0,0.0
2024-04-16 00:00:00+00:00,13.809309959411621,14.107658386230469,12.682307243347168,12.885907173156738,1566492,0.0,0.0
2024-04-17 00:00:00+00:00,12.873015403747559,12.963753700256348,11.723494529724121,12.29731559753418,801825,0.0,0.0
2024-04-18 00:00:00+00:00,12.29731559753418,12.898761749267578,11.80971908569336,12.272768020629883,1313331,0.0,0.0
2024-04-19 00:00:00+00:00,12.272768020629883,12.580021858215332,10.94528865814209,11.868982315063477,1835262,0.0,0.0
