TIMESTAMP,SAGIT_OPEN_PRICE_USD,SAGIT_HIGH_PRICE_USD,SAGIT_LOW_PRICE_USD,SAGIT_CLOSE_PRICE_USD,SAGIT_VOLUME_USD,SAGIT_DIVIDENDS_USD,SAGIT_STOCK_SPLITS_USD
2025-02-05 00:00:00+00:00,0.0008820000221021473,0.0008880000095814466,0.000805000017862767,0.0008089999901130795,1603,0.0,0.0
2025-02-06 00:00:00+00:00,0.0008089999901130795,0.0008970000199042261,0.000805000017862767,0.0008650000090710819,4433,0.0,0.0
2025-02-07 00:00:00+00:00,0.0008650000090710819,0.000981000019237399,0.0008650000090710819,0.0009759999811649323,7016,0.0,0.0
2025-02-08 00:00:00+00:00,0.0009759999811649323,0.0012039999710395932,0.0009679999784566462,0.0012039999710395932,12846,0.0,0.0
2025-02-09 00:00:00+00:00,0.0012039999710395932,0.0012039999710395932,0.0009519999730400741,0.0009519999730400741,7835,0.0,0.0
2025-02-10 00:00:00+00:00,0.0009519999730400741,0.0009929999941959977,0.0008229999803006649,0.0008229999803006649,7446,0.0,0.0
2025-02-11 00:00:00+00:00,0.0008229999803006649,0.0008370000286959112,0.000770999991800636,0.0007980000227689743,6643,0.0,0.0
2025-02-12 00:00:00+00:00,0.0007980000227689743,0.0008019999950192869,0.0007730000070296228,0.0007880000048317015,668,0.0,0.0
2025-02-13 00:00:00+00:00,0.0007880000048317015,0.0008060000254772604,0.0007559999939985573,0.0007650000043213367,919,0.0,0.0
2025-02-14 00:00:00+00:00,0.0007650000043213367,0.00120599998626858,0.0006929999799467623,0.0010239999974146485,39725,0.0,0.0
2025-02-15 00:00:00+00:00,0.0010239999974146485,0.0010239999974146485,0.0006370000191964209,0.0006619999767281115,29143,0.0,0.0
2025-02-16 00:00:00+00:00,0.0006619999767281115,0.000691999972332269,0.0006590000120922923,0.000666000007186085,3415,0.0,0.0
2025-02-17 00:00:00+00:00,0.000666000007186085,0.0018029999919235706,0.000666000007186085,0.001006999984383583,247278,0.0,0.0
2025-02-18 00:00:00+00:00,0.001006999984383583,0.0011320000048726797,0.000615999975707382,0.0006169999833218753,45795,0.0,0.0
2025-02-19 00:00:00+00:00,0.0006169999833218753,0.0006600000197067857,0.0004889999981969595,0.0005009999731555581,17100,0.0,0.0
2025-02-20 00:00:00+00:00,0.0005009999731555581,0.0005089999758638442,0.0004560000088531524,0.00048099999548867345,8464,0.0,0.0
2025-02-21 00:00:00+00:00,0.00048099999548867345,0.0005520000122487545,0.00045200000749900937,0.000547999981790781,7135,0.0,0.0
2025-02-22 00:00:00+00:00,0.0005520000122487545,0.0006440000142902136,0.0005389999714680016,0.0006339999963529408,13302,0.0,0.0
