TIMESTAMP,HONK31770_OPEN_PRICE_USD,HONK31770_HIGH_PRICE_USD,HONK31770_LOW_PRICE_USD,HONK31770_CLOSE_PRICE_USD,HONK31770_VOLUME_USD,HONK31770_DIVIDENDS_USD,HONK31770_STOCK_SPLITS_USD
2024-09-20 00:00:00+00:00,,,,0.0,32023,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,48739,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,22321,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,37527,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,63330,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,44252,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,22015,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,219552,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,895865,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,1802083,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,602344,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,240197,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,270423,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,169706,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,169029,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,198440,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,417571,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,264165,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,149705,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,380386,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,234196,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,235098,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,301742,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,519777,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,854338,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,216755,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,214301,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,138138,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,324511,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,155600,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,243399,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,180634,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,951324,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,351625,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,242320,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,196112,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,60760,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,143559,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,98181,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,118737,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,72293,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,117283,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,76765,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,45255,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,119903,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,65565,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,71294,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,116203,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,146699,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,78243,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,175510,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,100268,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,78573,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,95677,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,146280,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,97977,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,91410,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,228423,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,93425,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,101745,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,73019,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,114449,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,56364,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,100221,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,38108,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,23924,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,35065,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,41663,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,35172,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,12528,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,21786,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,24184,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,105414,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,34908,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,18771,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,25517,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,26208,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,23332,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,44284,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,56854,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,42170,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,39166,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,24937,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,14891,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,60361,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,31244,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,8020,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,23286,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,72843,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,104354,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,32864,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,21979,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,40030,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,11397,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,28154,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,14597,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,10283,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,17919,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,7212,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,19310,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,43992,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,61063,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,33913,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,106833,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,21254,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,74357,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,45680,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,73679,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,45685,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,19022,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,14902,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,12820,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,17528,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,17164,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,55395,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,28593,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,6504,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,22999,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,26972,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,14923,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,36890,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,40744,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,57830,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,35709,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,28976,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,44424,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,17579,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,10024,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,5490,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,33579,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,24225,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,22240,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,44613,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,52020,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,8659,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,11628,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,26229,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,26864,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,64560,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,44172,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,13355,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,10782,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,8263,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,6491,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,6538,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,11909,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,15819,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,13946,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,6711,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,7144,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,15900,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,37593,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,18506,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,29001,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,21879,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,72210,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,35281,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,47809,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,76411,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,12469,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,15193,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,21078,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,22879,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,32243,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,3971,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,3483,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,25091,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,7997,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,5178,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,9987,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,6508,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,5561,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,4329,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,40139,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,2445,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,30408,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,3379,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,4029,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,11603,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,5306,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,12317,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,9246,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,6540,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,1802,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,17819,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,25646,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,14548,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,11947,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,42903,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,18901,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,35935,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,37029,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,21252,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,5522,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,978,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,2738,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,24736,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,9492,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,24167,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,9352,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,10284,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,6104,0.0,0.0
2025-06-01 00:00:00+00:00,1.90815940825928e-09,1.9137498252774776e-09,1.8309468385879768e-09,1.8309468385879768e-09,3905,0.0,0.0
