TIMESTAMP,CUT27462_OPEN_PRICE_USD,CUT27462_HIGH_PRICE_USD,CUT27462_LOW_PRICE_USD,CUT27462_CLOSE_PRICE_USD,CUT27462_VOLUME_USD,CUT27462_DIVIDENDS_USD,CUT27462_STOCK_SPLITS_USD
2023-11-15 00:00:00+00:00,0.0006380000268109143,0.00953300017863512,0.0006360000115819275,0.0071760001592338085,35620,0.0,0.0
2023-11-16 00:00:00+00:00,0.007176999934017658,0.007325000129640102,0.005743999965488911,0.006428999826312065,26774,0.0,0.0
2023-11-17 00:00:00+00:00,0.006428999826312065,0.006634000223129988,0.006101999897509813,0.006184000056236982,11943,0.0,0.0
2023-11-18 00:00:00+00:00,0.006188000086694956,0.0063299997709691525,0.005733000114560127,0.006328999996185303,9420,0.0,0.0
2023-11-19 00:00:00+00:00,0.0063299997709691525,0.006405999884009361,0.0056059998460114,0.005710999947041273,14110,0.0,0.0
2023-11-20 00:00:00+00:00,0.005710999947041273,0.005747999995946884,0.005096000153571367,0.005373999942094088,21382,0.0,0.0
2023-11-21 00:00:00+00:00,0.005373999942094088,0.005884999874979258,0.00481799989938736,0.004863999783992767,9466,0.0,0.0
2023-11-22 00:00:00+00:00,0.004860000219196081,0.005444999784231186,0.004858000203967094,0.005384000018239021,8558,0.0,0.0
2023-11-23 00:00:00+00:00,0.005382999777793884,0.0056570000015199184,0.004714000038802624,0.00483699981123209,10569,0.0,0.0
2023-11-24 00:00:00+00:00,0.00483600003644824,0.004898999817669392,0.004747999832034111,0.004819999914616346,4581,0.0,0.0
2023-11-25 00:00:00+00:00,0.00481799989938736,0.004867000039666891,0.004310999996960163,0.004544000141322613,8900,0.0,0.0
2023-11-26 00:00:00+00:00,0.0045460001565515995,0.004889000207185745,0.0045010000467300415,0.004844999872148037,7726,0.0,0.0
2023-11-27 00:00:00+00:00,0.00484299985691905,0.004861999768763781,0.004683999810367823,0.004792000167071819,4281,0.0,0.0
2023-11-28 00:00:00+00:00,0.004792000167071819,0.005156000144779682,0.004738999996334314,0.005117999855428934,7136,0.0,0.0
2023-11-29 00:00:00+00:00,0.005117999855428934,0.005535999778658152,0.005030000116676092,0.005535999778658152,9051,0.0,0.0
2023-11-30 00:00:00+00:00,0.005537000019103289,0.006010999903082848,0.005520999897271395,0.0059710000641644,6348,0.0,0.0
2023-12-01 00:00:00+00:00,0.00597199983894825,0.006415000185370445,0.005954999942332506,0.006399999838322401,7773,0.0,0.0
2023-12-02 00:00:00+00:00,0.006399999838322401,0.007914000190794468,0.006399000063538551,0.007906000129878521,13065,0.0,0.0
2023-12-03 00:00:00+00:00,0.007906000129878521,0.008441000245511532,0.007608000189065933,0.008271999657154083,15152,0.0,0.0
2023-12-04 00:00:00+00:00,0.00827100034803152,0.012086999602615833,0.00827100034803152,0.012086999602615833,17712,0.0,0.0
2023-12-05 00:00:00+00:00,0.012089000083506107,0.012804999947547913,0.01158399973064661,0.012803000397980213,18436,0.0,0.0
2023-12-06 00:00:00+00:00,0.012803999707102776,0.013822999782860279,0.012443999759852886,0.013062000274658203,24294,0.0,0.0
2023-12-07 00:00:00+00:00,0.013063999824225903,0.013535000383853912,0.012733999639749527,0.013028999790549278,12474,0.0,0.0
2023-12-08 00:00:00+00:00,0.013024999760091305,0.01345099974423647,0.012710999697446823,0.013240999542176723,6954,0.0,0.0
2023-12-09 00:00:00+00:00,0.013240999542176723,0.013660999946296215,0.012412000447511673,0.012423999607563019,7521,0.0,0.0
2023-12-10 00:00:00+00:00,0.01242899987846613,0.013484999537467957,0.01242899987846613,0.01310999970883131,10106,0.0,0.0
2023-12-11 00:00:00+00:00,0.013113000430166721,0.013194999657571316,0.011738000437617302,0.012215999886393547,8936,0.0,0.0
2023-12-12 00:00:00+00:00,0.012217000126838684,0.012632999569177628,0.01156300026923418,0.011574000120162964,7548,0.0,0.0
2023-12-13 00:00:00+00:00,0.011548000387847424,0.01158399973064661,0.01043699961155653,0.010995999909937382,9583,0.0,0.0
2023-12-14 00:00:00+00:00,0.010991999879479408,0.011230000294744968,0.01078999973833561,0.011082000099122524,6465,0.0,0.0
2023-12-15 00:00:00+00:00,0.011083000339567661,0.011083000339567661,0.010370000265538692,0.0104179996997118,6959,0.0,0.0
2023-12-16 00:00:00+00:00,0.0104179996997118,0.010722000151872635,0.009732999838888645,0.009916000068187714,10277,0.0,0.0
2023-12-17 00:00:00+00:00,0.009917999617755413,0.009971000254154205,0.009506000205874443,0.009592999704182148,6492,0.0,0.0
2023-12-18 00:00:00+00:00,0.009584999643266201,0.010865000076591969,0.009329999797046185,0.010865000076591969,7936,0.0,0.0
2023-12-19 00:00:00+00:00,0.010863999836146832,0.011873000301420689,0.010622999630868435,0.01066100038588047,9325,0.0,0.0
2023-12-20 00:00:00+00:00,0.010661999695003033,0.01093200035393238,0.00964600034058094,0.0101500004529953,10559,0.0,0.0
2023-12-21 00:00:00+00:00,0.010154999792575836,0.010765000246465206,0.009986000135540962,0.010293000377714634,7068,0.0,0.0
2023-12-22 00:00:00+00:00,0.010297000408172607,0.01091300044208765,0.010015999898314476,0.010866999626159668,6677,0.0,0.0
2023-12-23 00:00:00+00:00,0.010866999626159668,0.010917999781668186,0.01054299995303154,0.01080199982970953,5657,0.0,0.0
2023-12-24 00:00:00+00:00,0.010796000249683857,0.010850000195205212,0.010180000215768814,0.01030800025910139,6474,0.0,0.0
2023-12-25 00:00:00+00:00,0.010300000198185444,0.010733000002801418,0.010197999887168407,0.010701999999582767,2699,0.0,0.0
2023-12-26 00:00:00+00:00,0.010704999789595604,0.012330999597907066,0.010371999815106392,0.010777999646961689,12622,0.0,0.0
2023-12-27 00:00:00+00:00,0.010780000127851963,0.0107810003682971,0.009976999834179878,0.01053799968212843,9279,0.0,0.0
2023-12-28 00:00:00+00:00,0.01053799968212843,0.010966000147163868,0.01015700027346611,0.010169999673962593,7220,0.0,0.0
2023-12-29 00:00:00+00:00,0.010169999673962593,0.010374999605119228,0.009417999535799026,0.009639999829232693,7461,0.0,0.0
2023-12-30 00:00:00+00:00,0.009639999829232693,0.010174999944865704,0.009639999829232693,0.010065999813377857,4691,0.0,0.0
2023-12-31 00:00:00+00:00,0.010065999813377857,0.010389000177383423,0.00991899985820055,0.009943000040948391,6263,0.0,0.0
2024-01-01 00:00:00+00:00,0.009943000040948391,0.010157999582588673,0.009789000265300274,0.010157999582588673,2646,0.0,0.0
2024-01-02 00:00:00+00:00,0.010157999582588673,0.010219999589025974,0.009728999808430672,0.009821999818086624,3520,0.0,0.0
2024-01-03 00:00:00+00:00,0.009821999818086624,0.010312000289559364,0.009597999975085258,0.01014500018209219,5367,0.0,0.0
2024-01-04 00:00:00+00:00,0.01014500018209219,0.010626999661326408,0.00995699968189001,0.010626999661326408,9364,0.0,0.0
2024-01-05 00:00:00+00:00,0.010626999661326408,0.010830000042915344,0.010421999730169773,0.010584999807178974,5594,0.0,0.0
2024-01-06 00:00:00+00:00,0.010584999807178974,0.010584999807178974,0.009836000390350819,0.01016599964350462,6704,0.0,0.0
2024-01-07 00:00:00+00:00,0.01016599964350462,0.010311000049114227,0.009945999830961227,0.009959000162780285,5484,0.0,0.0
2024-01-08 00:00:00+00:00,0.009959000162780285,0.01018300000578165,0.00955200009047985,0.010054999962449074,4478,0.0,0.0
2024-01-09 00:00:00+00:00,0.010054999962449074,0.010081999935209751,0.00965300016105175,0.009872999973595142,4058,0.0,0.0
