TIMESTAMP,CORGIB_OPEN_PRICE_USD,CORGIB_HIGH_PRICE_USD,CORGIB_LOW_PRICE_USD,CORGIB_CLOSE_PRICE_USD,CORGIB_VOLUME_USD,CORGIB_DIVIDENDS_USD,CORGIB_STOCK_SPLITS_USD
2021-08-07 00:00:00+00:00,,,,0.0,6195,0.0,0.0
2021-08-08 00:00:00+00:00,,,,0.0,12316,0.0,0.0
2021-08-09 00:00:00+00:00,,,,0.0,11184,0.0,0.0
2021-08-10 00:00:00+00:00,,,,0.0,4810,0.0,0.0
2021-08-11 00:00:00+00:00,,,,0.0,21010,0.0,0.0
2021-08-12 00:00:00+00:00,,,,0.0,19664,0.0,0.0
2021-08-13 00:00:00+00:00,,,,0.0,5527,0.0,0.0
2021-08-14 00:00:00+00:00,,,,0.0,4557,0.0,0.0
2021-08-16 00:00:00+00:00,,,,0.0,10326,0.0,0.0
2021-08-17 00:00:00+00:00,,,,0.0,12299,0.0,0.0
2021-08-18 00:00:00+00:00,,,,0.0,6746,0.0,0.0
2021-08-19 00:00:00+00:00,,,,0.0,10235,0.0,0.0
2021-08-20 00:00:00+00:00,,,,0.0,10585,0.0,0.0
2021-08-21 00:00:00+00:00,,,,0.0,4264,0.0,0.0
2021-08-23 00:00:00+00:00,,,,0.0,7479,0.0,0.0
2021-08-24 00:00:00+00:00,,,,0.0,7902,0.0,0.0
2021-08-25 00:00:00+00:00,,,,0.0,6247,0.0,0.0
2021-08-26 00:00:00+00:00,,,,0.0,4549,0.0,0.0
2021-08-29 00:00:00+00:00,,,,0.0,9396,0.0,0.0
2021-08-30 00:00:00+00:00,,,,0.0,30209,0.0,0.0
2021-08-31 00:00:00+00:00,,,,0.0,23581,0.0,0.0
2021-09-01 00:00:00+00:00,,,,0.0,4289,0.0,0.0
2021-09-02 00:00:00+00:00,,,,0.0,20033,0.0,0.0
2021-09-03 00:00:00+00:00,,,,0.0,18722,0.0,0.0
2021-09-04 00:00:00+00:00,,,,0.0,3884,0.0,0.0
2021-09-05 00:00:00+00:00,,,,0.0,6131,0.0,0.0
2021-09-06 00:00:00+00:00,,,,0.0,7502,0.0,0.0
2021-09-07 00:00:00+00:00,,,,0.0,14986,0.0,0.0
2021-09-08 00:00:00+00:00,,,,0.0,13997,0.0,0.0
2021-09-15 00:00:00+00:00,,,,0.0,36418,0.0,0.0
2021-09-16 00:00:00+00:00,,,,0.0,39008,0.0,0.0
2021-09-17 00:00:00+00:00,,,,0.0,7377,0.0,0.0
2021-09-20 00:00:00+00:00,,,,0.0,17133,0.0,0.0
2021-09-21 00:00:00+00:00,,,,0.0,15257,0.0,0.0
2021-09-24 00:00:00+00:00,,,,0.0,9964,0.0,0.0
2021-09-25 00:00:00+00:00,,,,0.0,8907,0.0,0.0
2021-10-03 00:00:00+00:00,,,,0.0,6423,0.0,0.0
2021-10-04 00:00:00+00:00,,,,0.0,6301,0.0,0.0
2021-10-07 00:00:00+00:00,,,,0.0,7105,0.0,0.0
2021-10-20 00:00:00+00:00,,,,0.0,11904,0.0,0.0
2021-10-21 00:00:00+00:00,,,,0.0,21595,0.0,0.0
2021-10-22 00:00:00+00:00,,,,0.0,13236,0.0,0.0
2021-10-28 00:00:00+00:00,,,,0.0,21829,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,38458,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,3227272,0.0,0.0
2021-10-31 00:00:00+00:00,,,,0.0,5599898,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,3247413,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,2052264,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,3266037,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,2810234,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,1353557,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,1458750,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,1418415,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,891693,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,812380,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,567711,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,781069,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,755000,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,503448,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,281369,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,711953,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,1177110,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,862112,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,508607,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,373477,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,489713,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,378301,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,359620,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,696148,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,574719,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,463455,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,1662485,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,1368708,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,424412,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,475664,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,668735,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,737586,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,297709,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,183151,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,317882,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,938903,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,870444,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,139556,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,68765,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,103798,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,205293,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,196232,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,61555,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,58801,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,39276,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,47323,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,61317,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,52266,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,122987,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,116954,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,28201,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,54405,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,56442,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,31409,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,37974,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,27001,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,37391,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,34812,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,9708,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,8370,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,8682,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,21514,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,26387,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,170117,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,205304,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,92743,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,76547,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,57225,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,47220,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,32561,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,10184,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,15702,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,22496,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,40079,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,75801,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,31086,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,26865,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,24112,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,15145,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,17676,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,21744,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,16165,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,31451,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,73260,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,67515,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,55331,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,63528,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,43527,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,14262,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,35933,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,71942,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,62403,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,24071,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,13538,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,18542,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,11039,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,16077,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,59571,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,45467,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,39340,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,59076,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,29957,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,47591,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,67525,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,56238,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,20911,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,75271,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,196875,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,135442,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,56490,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,19623,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,22953,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,12476,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,19788,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,29070,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,32532,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,29205,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,20010,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,23618,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,28588,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,38943,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,36615,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,38156,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,42877,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,15386,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,22334,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,23288,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,11160,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,12944,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,13230,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,7119,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,3190,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,3369,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,5903,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,19602,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,19172,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,9628,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,5349,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,13553,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,14558,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,3900,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,3101,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,8911,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,16988,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,11934,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,5525,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,7410,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,11965,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,13391,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,14006,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,16520,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,15159,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,11947,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,10297,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,28265,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,39539,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,17617,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,34399,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,44349,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,19644,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,15888,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,15003,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,12446,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,11023,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,5360,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,11902,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,12927,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,1547,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,1201,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,1787,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,1326,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,1315,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,9363,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,26357,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,20549,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,3782,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,3760,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,6588,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,10316,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,14559,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,9717,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,9900,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,8860,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,6910,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,7743,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,4817,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,32675,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,43960,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,17050,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,17964,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,13726,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,7874,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,6831,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,18772,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,27163,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,16411,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,8448,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,10475,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,11122,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,7174,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,4865,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,1038,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,5149,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,5542,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,3176,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,3457,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,2160,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,2273,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,3799,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,3126,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,2319,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,3953,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,2191,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,250,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,1690,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,4617,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,10259,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,9129,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,33388,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,103251,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,123377,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,53279,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,11535,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,12792,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,19069,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,31220,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,27741,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,12421,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,15516,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,15121,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,9288,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,15081,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,13080,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,9333,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,7039,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,11635,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,14935,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,7164,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,4916,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,1630,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,1707,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,2693,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,2655,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,1883,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,2388,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,1555,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,3498,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,552,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,2986,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,2735,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,3328,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,1423,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,900,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,1771,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,1453,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,1317,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,2241,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,1360,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,232,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,1184,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,18315,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,26787,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,18381,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,684,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,7948,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,5196,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,5185,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,3104,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,2160,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,6316,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,8197,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,3499,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,1756,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,3350,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,5431,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,1130,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,567,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,1840,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,2126,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,4425,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,1674,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,938,0.0,0.0
