TIMESTAMP,SUSHI_OPEN_PRICE_USD,SUSHI_HIGH_PRICE_USD,SUSHI_LOW_PRICE_USD,SUSHI_CLOSE_PRICE_USD,SUSHI_VOLUME_USD,SUSHI_DIVIDENDS_USD,SUSHI_STOCK_SPLITS_USD
2020-08-28 00:00:00+00:00,3.399935007095337,5.195953845977783,1.2609529495239258,2.546844959259033,9782182,0.0,0.0
2020-08-29 00:00:00+00:00,2.540743112564087,2.9803080558776855,0.6965579986572266,1.1864279508590698,24371937,0.0,0.0
2020-08-30 00:00:00+00:00,1.215857982635498,3.762795925140381,1.2093260288238525,3.1422810554504395,93981664,0.0,0.0
2020-08-31 00:00:00+00:00,3.1422810554504395,7.153902053833008,2.7910940647125244,6.714776992797852,261601062,0.0,0.0
2020-09-01 00:00:00+00:00,6.714993000030518,11.933762550354004,6.219521999359131,8.917025566101074,592326063,0.0,0.0
2020-09-02 00:00:00+00:00,8.897053718566895,9.093302726745605,6.175918102264404,7.215372085571289,581254410,0.0,0.0
2020-09-03 00:00:00+00:00,7.2356061935424805,8.796701431274414,4.781859874725342,4.991806983947754,577016889,0.0,0.0
2020-09-04 00:00:00+00:00,4.964767932891846,5.745512962341309,4.464877128601074,4.609827041625977,342998662,0.0,0.0
2020-09-05 00:00:00+00:00,4.594119071960449,5.0190839767456055,1.3846499919891357,1.9481819868087769,493710512,0.0,0.0
2020-09-06 00:00:00+00:00,1.9215999841690063,3.484010934829712,1.167678952217102,3.1929221153259277,1108253041,0.0,0.0
2020-09-07 00:00:00+00:00,3.196820020675659,3.307668924331665,2.242685079574585,2.8374359607696533,641983271,0.0,0.0
2020-09-08 00:00:00+00:00,2.8430700302124023,2.953397035598755,2.312946081161499,2.377587080001831,333785355,0.0,0.0
2020-09-09 00:00:00+00:00,2.3723440170288086,3.166973114013672,2.1931989192962646,2.878175973892212,470324448,0.0,0.0
2020-09-10 00:00:00+00:00,2.8833200931549072,3.125300884246826,2.2657909393310547,2.3899788856506348,357473452,0.0,0.0
2020-09-11 00:00:00+00:00,2.3869709968566895,2.9251129627227783,2.098335027694702,2.708122968673706,463814467,0.0,0.0
2020-09-12 00:00:00+00:00,2.7208549976348877,2.7208549976348877,2.3433759212493896,2.6165881156921387,391306556,0.0,0.0
2020-09-13 00:00:00+00:00,2.6183080673217773,2.6274399757385254,2.210068941116333,2.3277499675750732,232778008,0.0,0.0
2020-09-14 00:00:00+00:00,2.318459987640381,2.673811912536621,2.1772871017456055,2.465019941329956,339732470,0.0,0.0
