TIMESTAMP,HAM_OPEN_PRICE_USD,HAM_HIGH_PRICE_USD,HAM_LOW_PRICE_USD,HAM_CLOSE_PRICE_USD,HAM_VOLUME_USD,HAM_DIVIDENDS_USD,HAM_STOCK_SPLITS_USD
2021-06-08 00:00:00+00:00,,,,0.0,6003659,0.0,0.0
2021-06-09 00:00:00+00:00,,,,0.0,7491247,0.0,0.0
2021-06-10 00:00:00+00:00,,,,0.0,4434819,0.0,0.0
2021-06-11 00:00:00+00:00,,,,0.0,2368267,0.0,0.0
2021-06-12 00:00:00+00:00,,,,0.0,1784997,0.0,0.0
2021-06-13 00:00:00+00:00,,,,0.0,1173138,0.0,0.0
2021-06-14 00:00:00+00:00,,,,0.0,551442,0.0,0.0
2021-06-15 00:00:00+00:00,,,,0.0,474026,0.0,0.0
2021-06-16 00:00:00+00:00,,,,0.0,915711,0.0,0.0
2021-06-17 00:00:00+00:00,,,,0.0,541787,0.0,0.0
2021-06-18 00:00:00+00:00,,,,0.0,261708,0.0,0.0
2021-06-19 00:00:00+00:00,,,,0.0,164380,0.0,0.0
2021-06-20 00:00:00+00:00,,,,0.0,201641,0.0,0.0
2021-06-21 00:00:00+00:00,,,,0.0,252767,0.0,0.0
2021-06-22 00:00:00+00:00,,,,0.0,258760,0.0,0.0
2021-06-23 00:00:00+00:00,,,,0.0,280005,0.0,0.0
2021-06-24 00:00:00+00:00,,,,0.0,373593,0.0,0.0
2021-06-25 00:00:00+00:00,,,,0.0,526451,0.0,0.0
2021-06-26 00:00:00+00:00,,,,0.0,224535,0.0,0.0
2021-06-27 00:00:00+00:00,,,,0.0,104777,0.0,0.0
2021-06-28 00:00:00+00:00,,,,0.0,132633,0.0,0.0
2021-06-29 00:00:00+00:00,,,,0.0,508932,0.0,0.0
2021-06-30 00:00:00+00:00,,,,0.0,1532224,0.0,0.0
2021-07-01 00:00:00+00:00,,,,0.0,3038308,0.0,0.0
2021-07-02 00:00:00+00:00,,,,0.0,2695683,0.0,0.0
2021-07-03 00:00:00+00:00,,,,0.0,1318975,0.0,0.0
2021-07-04 00:00:00+00:00,,,,0.0,1336576,0.0,0.0
2021-07-05 00:00:00+00:00,,,,0.0,1683849,0.0,0.0
2021-07-06 00:00:00+00:00,,,,0.0,1558300,0.0,0.0
2021-07-07 00:00:00+00:00,,,,0.0,740602,0.0,0.0
2021-07-08 00:00:00+00:00,,,,0.0,719400,0.0,0.0
2021-07-09 00:00:00+00:00,,,,0.0,567341,0.0,0.0
2021-07-10 00:00:00+00:00,,,,0.0,273089,0.0,0.0
2021-07-11 00:00:00+00:00,,,,0.0,253513,0.0,0.0
2021-07-12 00:00:00+00:00,,,,0.0,249544,0.0,0.0
2021-07-13 00:00:00+00:00,,,,0.0,465526,0.0,0.0
2021-07-14 00:00:00+00:00,,,,0.0,458456,0.0,0.0
2021-07-15 00:00:00+00:00,,,,0.0,215206,0.0,0.0
2021-07-16 00:00:00+00:00,,,,0.0,364832,0.0,0.0
2021-07-17 00:00:00+00:00,,,,0.0,362550,0.0,0.0
2021-07-18 00:00:00+00:00,,,,0.0,183658,0.0,0.0
2021-07-19 00:00:00+00:00,,,,0.0,172365,0.0,0.0
2021-07-20 00:00:00+00:00,,,,0.0,153793,0.0,0.0
2021-07-21 00:00:00+00:00,,,,0.0,248821,0.0,0.0
2021-07-22 00:00:00+00:00,,,,0.0,260414,0.0,0.0
2021-07-23 00:00:00+00:00,,,,0.0,162866,0.0,0.0
2021-07-24 00:00:00+00:00,,,,0.0,152001,0.0,0.0
2021-07-25 00:00:00+00:00,,,,0.0,134920,0.0,0.0
2021-07-26 00:00:00+00:00,,,,0.0,134833,0.0,0.0
2021-07-27 00:00:00+00:00,,,,0.0,122164,0.0,0.0
2021-07-28 00:00:00+00:00,,,,0.0,113209,0.0,0.0
2021-07-29 00:00:00+00:00,,,,0.0,96833,0.0,0.0
2021-07-30 00:00:00+00:00,,,,0.0,87268,0.0,0.0
2021-07-31 00:00:00+00:00,,,,0.0,107853,0.0,0.0
2021-08-01 00:00:00+00:00,,,,0.0,94220,0.0,0.0
2021-08-02 00:00:00+00:00,,,,0.0,111599,0.0,0.0
2021-08-03 00:00:00+00:00,,,,0.0,166979,0.0,0.0
2021-08-04 00:00:00+00:00,,,,0.0,149445,0.0,0.0
2021-08-05 00:00:00+00:00,,,,0.0,98233,0.0,0.0
2021-08-06 00:00:00+00:00,,,,0.0,79586,0.0,0.0
2021-08-07 00:00:00+00:00,,,,0.0,55465,0.0,0.0
2021-08-08 00:00:00+00:00,,,,0.0,62524,0.0,0.0
2021-08-09 00:00:00+00:00,,,,0.0,87834,0.0,0.0
2021-08-10 00:00:00+00:00,,,,0.0,345450,0.0,0.0
2021-08-11 00:00:00+00:00,,,,0.0,460476,0.0,0.0
2021-08-12 00:00:00+00:00,,,,0.0,194550,0.0,0.0
2021-08-13 00:00:00+00:00,,,,0.0,98907,0.0,0.0
2021-08-14 00:00:00+00:00,,,,0.0,104027,0.0,0.0
2021-08-15 00:00:00+00:00,,,,0.0,92331,0.0,0.0
2021-08-16 00:00:00+00:00,,,,0.0,99307,0.0,0.0
2021-08-17 00:00:00+00:00,,,,0.0,119352,0.0,0.0
2021-08-18 00:00:00+00:00,,,,0.0,127906,0.0,0.0
2021-08-19 00:00:00+00:00,,,,0.0,113117,0.0,0.0
2021-08-20 00:00:00+00:00,,,,0.0,69653,0.0,0.0
2021-08-21 00:00:00+00:00,,,,0.0,51783,0.0,0.0
2021-08-22 00:00:00+00:00,,,,0.0,50260,0.0,0.0
2021-08-23 00:00:00+00:00,,,,0.0,51562,0.0,0.0
2021-08-24 00:00:00+00:00,,,,0.0,61324,0.0,0.0
2021-08-25 00:00:00+00:00,,,,0.0,115339,0.0,0.0
2021-08-26 00:00:00+00:00,,,,0.0,108500,0.0,0.0
2021-08-27 00:00:00+00:00,,,,0.0,52677,0.0,0.0
2021-08-28 00:00:00+00:00,,,,0.0,40338,0.0,0.0
2021-08-29 00:00:00+00:00,,,,0.0,41441,0.0,0.0
2021-08-30 00:00:00+00:00,,,,0.0,49952,0.0,0.0
2021-08-31 00:00:00+00:00,,,,0.0,44358,0.0,0.0
2021-09-01 00:00:00+00:00,,,,0.0,63993,0.0,0.0
2021-09-02 00:00:00+00:00,,,,0.0,57756,0.0,0.0
2021-09-03 00:00:00+00:00,,,,0.0,22763,0.0,0.0
2021-09-04 00:00:00+00:00,,,,0.0,34726,0.0,0.0
2021-09-05 00:00:00+00:00,,,,0.0,43378,0.0,0.0
2021-09-06 00:00:00+00:00,,,,0.0,134166,0.0,0.0
2021-09-07 00:00:00+00:00,,,,0.0,128717,0.0,0.0
2021-09-08 00:00:00+00:00,,,,0.0,91604,0.0,0.0
2021-09-09 00:00:00+00:00,,,,0.0,89713,0.0,0.0
2021-09-10 00:00:00+00:00,,,,0.0,40268,0.0,0.0
2021-09-11 00:00:00+00:00,,,,0.0,30446,0.0,0.0
2021-09-12 00:00:00+00:00,,,,0.0,41729,0.0,0.0
2021-09-13 00:00:00+00:00,,,,0.0,32478,0.0,0.0
2021-09-14 00:00:00+00:00,,,,0.0,16368,0.0,0.0
2021-09-15 00:00:00+00:00,,,,0.0,15009,0.0,0.0
2021-09-16 00:00:00+00:00,,,,0.0,10526,0.0,0.0
2021-09-17 00:00:00+00:00,,,,0.0,9738,0.0,0.0
2021-09-18 00:00:00+00:00,,,,0.0,6862,0.0,0.0
2021-09-19 00:00:00+00:00,,,,0.0,4876,0.0,0.0
2021-09-20 00:00:00+00:00,,,,0.0,4845,0.0,0.0
2021-09-21 00:00:00+00:00,,,,0.0,4627,0.0,0.0
2021-09-22 00:00:00+00:00,,,,0.0,15515,0.0,0.0
2021-09-23 00:00:00+00:00,,,,0.0,13296,0.0,0.0
2021-09-24 00:00:00+00:00,,,,0.0,18689,0.0,0.0
2021-09-25 00:00:00+00:00,,,,0.0,39049,0.0,0.0
2021-09-26 00:00:00+00:00,,,,0.0,26822,0.0,0.0
2021-09-27 00:00:00+00:00,,,,0.0,23519,0.0,0.0
2021-09-28 00:00:00+00:00,,,,0.0,487156,0.0,0.0
2021-09-29 00:00:00+00:00,,,,0.0,1440373,0.0,0.0
2021-09-30 00:00:00+00:00,,,,0.0,1387467,0.0,0.0
2021-10-01 00:00:00+00:00,,,,0.0,1208146,0.0,0.0
2021-10-02 00:00:00+00:00,,,,0.0,952591,0.0,0.0
2021-10-03 00:00:00+00:00,,,,0.0,673067,0.0,0.0
2021-10-04 00:00:00+00:00,,,,0.0,406330,0.0,0.0
2021-10-05 00:00:00+00:00,,,,0.0,467397,0.0,0.0
2021-10-06 00:00:00+00:00,,,,0.0,718432,0.0,0.0
2021-10-07 00:00:00+00:00,,,,0.0,868592,0.0,0.0
2021-10-08 00:00:00+00:00,,,,0.0,1810485,0.0,0.0
2021-10-09 00:00:00+00:00,,,,0.0,3362458,0.0,0.0
2021-10-10 00:00:00+00:00,,,,0.0,3474486,0.0,0.0
2021-10-11 00:00:00+00:00,,,,0.0,2441268,0.0,0.0
2021-10-12 00:00:00+00:00,,,,0.0,2035290,0.0,0.0
2021-10-13 00:00:00+00:00,,,,0.0,1837329,0.0,0.0
2021-10-14 00:00:00+00:00,,,,0.0,1074438,0.0,0.0
2021-10-15 00:00:00+00:00,,,,0.0,1042421,0.0,0.0
2021-10-16 00:00:00+00:00,,,,0.0,1196000,0.0,0.0
2021-10-17 00:00:00+00:00,,,,0.0,2125833,0.0,0.0
2021-10-18 00:00:00+00:00,,,,0.0,7858383,0.0,0.0
2021-10-19 00:00:00+00:00,,,,0.0,8839295,0.0,0.0
2021-10-20 00:00:00+00:00,,,,0.0,3965368,0.0,0.0
2021-10-21 00:00:00+00:00,,,,0.0,2314826,0.0,0.0
2021-10-22 00:00:00+00:00,,,,0.0,1931949,0.0,0.0
2021-10-23 00:00:00+00:00,,,,0.0,1870511,0.0,0.0
2021-10-24 00:00:00+00:00,,,,0.0,1980472,0.0,0.0
2021-10-25 00:00:00+00:00,,,,0.0,2684061,0.0,0.0
2021-10-26 00:00:00+00:00,,,,0.0,4149101,0.0,0.0
2021-10-27 00:00:00+00:00,,,,0.0,5391810,0.0,0.0
2021-10-28 00:00:00+00:00,,,,0.0,9697293,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,15457840,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,11860674,0.0,0.0
2021-10-31 00:00:00+00:00,,,,0.0,8493168,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,6663821,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,6715147,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,6063642,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,4969688,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,4475866,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,5692769,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,4283056,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,3321599,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,3622737,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,3615498,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,2838475,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,3934181,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,4227582,0.0,0.0
