TIMESTAMP,PUNKAI_OPEN_PRICE_USD,PUNKAI_HIGH_PRICE_USD,PUNKAI_LOW_PRICE_USD,PUNKAI_CLOSE_PRICE_USD,PUNKAI_VOLUME_USD,PUNKAI_DIVIDENDS_USD,PUNKAI_STOCK_SPLITS_USD
2024-03-18 00:00:00+00:00,0.00041700000292621553,0.0005559999844990671,0.0003209999995306134,0.00035600000410340726,9633656,0.0,0.0
2024-03-19 00:00:00+00:00,0.0003499999875202775,0.0003809999907389283,0.00029200001154094934,0.00029600001289509237,1805531,0.0,0.0
2024-03-20 00:00:00+00:00,0.00029600001289509237,0.0003819999983534217,0.00014099999680183828,0.00017100000695791095,4721507,0.0,0.0
2024-03-21 00:00:00+00:00,0.00017100000695791095,0.00020599999697878957,0.00012399999832268804,0.00013699999544769526,3828919,0.0,0.0
2024-03-22 00:00:00+00:00,0.00013699999544769526,0.00013899999612476677,9.100000170292333e-05,0.00010699999984353781,2577941,0.0,0.0
2024-03-23 00:00:00+00:00,0.00010699999984353781,0.00010900000052060932,9.200000204145908e-05,0.00010099999781232327,1536143,0.0,0.0
2024-03-24 00:00:00+00:00,0.00010099999781232327,0.0001049999991664663,9.500000305706635e-05,0.00010299999848939478,960794,0.0,0.0
2024-03-25 00:00:00+00:00,0.00010299999848939478,0.00010299999848939478,8.600000001024455e-05,8.600000001024455e-05,949185,0.0,0.0
2024-03-26 00:00:00+00:00,8.600000001024455e-05,9.000000136438757e-05,7.200000254670158e-05,7.300000288523734e-05,1011780,0.0,0.0
2024-03-27 00:00:00+00:00,7.300000288523734e-05,7.699999696342275e-05,6.70000008540228e-05,7.000000186963007e-05,700661,0.0,0.0
2024-03-28 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,6.0999998822808266e-05,6.0999998822808266e-05,697583,0.0,0.0
2024-03-29 00:00:00+00:00,6.0999998822808266e-05,6.500000017695129e-05,5.8000001445179805e-05,6.299999949987978e-05,532642,0.0,0.0
2024-03-30 00:00:00+00:00,6.299999949987978e-05,7.899999764049426e-05,5.999999848427251e-05,7.599999662488699e-05,820181,0.0,0.0
2024-03-31 00:00:00+00:00,7.599999662488699e-05,7.999999797903001e-05,7.100000220816582e-05,7.899999764049426e-05,766025,0.0,0.0
2024-04-01 00:00:00+00:00,7.899999764049426e-05,8.099999831756577e-05,6.800000119255856e-05,6.900000153109431e-05,627901,0.0,0.0
2024-04-02 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.0999998822808266e-05,6.199999916134402e-05,594812,0.0,0.0
2024-04-03 00:00:00+00:00,6.199999916134402e-05,6.399999983841553e-05,5.8000001445179805e-05,5.900000178371556e-05,546001,0.0,0.0
2024-04-04 00:00:00+00:00,5.900000178371556e-05,6.0999998822808266e-05,5.400000009103678e-05,5.8000001445179805e-05,545580,0.0,0.0
2024-04-05 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.0999999075429514e-05,5.2999999752501026e-05,516339,0.0,0.0
2024-04-06 00:00:00+00:00,5.2999999752501026e-05,5.500000042957254e-05,4.999999873689376e-05,5.400000009103678e-05,490309,0.0,0.0
2024-04-07 00:00:00+00:00,5.400000009103678e-05,5.6000000768108293e-05,5.0999999075429514e-05,5.400000009103678e-05,496978,0.0,0.0
2024-04-08 00:00:00+00:00,5.400000009103678e-05,5.6000000768108293e-05,5.0999999075429514e-05,5.400000009103678e-05,418425,0.0,0.0
2024-04-09 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,4.70000013592653e-05,4.999999873689376e-05,407162,0.0,0.0
2024-04-10 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.400000034365803e-05,4.8999998398358e-05,497867,0.0,0.0
2024-04-11 00:00:00+00:00,4.8999998398358e-05,5.199999941396527e-05,4.600000102072954e-05,4.8999998398358e-05,402088,0.0,0.0
2024-04-12 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,3.9999998989515007e-05,4.3000000005122274e-05,474583,0.0,0.0
2024-04-13 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.400000059627928e-05,3.7999998312443495e-05,494415,0.0,0.0
2024-04-14 00:00:00+00:00,3.7999998312443495e-05,4.099999932805076e-05,3.600000127335079e-05,3.9999998989515007e-05,479070,0.0,0.0
2024-04-15 00:00:00+00:00,4.199999966658652e-05,4.400000034365803e-05,3.7000001611886546e-05,3.899999865097925e-05,451877,0.0,0.0
2024-04-16 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.400000059627928e-05,3.899999865097925e-05,394475,0.0,0.0
2024-04-17 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.600000127335079e-05,3.7000001611886546e-05,445761,0.0,0.0
2024-04-18 00:00:00+00:00,3.7000001611886546e-05,3.9999998989515007e-05,3.5000000934815034e-05,3.9999998989515007e-05,392575,0.0,0.0
2024-04-19 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.600000127335079e-05,3.9999998989515007e-05,394546,0.0,0.0
2024-04-20 00:00:00+00:00,3.9999998989515007e-05,4.3000000005122274e-05,3.899999865097925e-05,4.199999966658652e-05,442257,0.0,0.0
2024-04-21 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,4.099999932805076e-05,4.099999932805076e-05,441279,0.0,0.0
2024-04-22 00:00:00+00:00,4.099999932805076e-05,4.400000034365803e-05,4.099999932805076e-05,4.3000000005122274e-05,452986,0.0,0.0
