TIMESTAMP,GRS_CLOSE_PRICE_USD,GRS_OPEN_PRICE_USD,GRS_HIGH_PRICE_USD,GRS_LOW_PRICE_USD
2018-02-02,0.48002,0.80009,0.96,0.45002
2018-02-03,0.79987,0.48002,0.79987,0.48002
2018-02-04,0.60068,0.79987,0.7999,0.60068
2018-02-05,0.45003,0.60068,0.60068,0.45002
2018-02-06,0.58108,0.45003,0.58108,0.36
2018-02-07,0.65022,0.58108,0.65022,0.58108
2018-02-08,0.4991,0.65022,0.65022,0.4991
2018-02-09,0.71,0.4991,0.71,0.4991
2018-02-10,0.71001,0.71,0.71001,0.678
2018-02-11,0.71,0.71,0.71,0.71
2018-02-12,0.74823,0.71,0.74823,0.71
2018-02-13,0.74823,0.74823,0.74823,0.74823
2018-02-14,0.74824,0.74823,0.74824,0.74821
2018-02-15,0.74823,0.74823,0.74823,0.74823
2018-02-16,0.74824,0.74823,0.74824,0.74823
2018-02-17,0.8,0.74824,0.8,0.74824
2018-02-18,0.75,0.8,0.8,0.73
2018-02-19,0.73999,0.75,0.75,0.62793
2018-02-20,0.66094,0.73999,0.74,0.66094
2018-02-21,0.63999,0.66094,0.77999,0.63999
2018-02-22,0.6,0.63999,0.63999,0.6
2018-02-23,0.6,0.6,0.6,0.6
2018-02-24,0.55085,0.6,0.6,0.55085
2018-02-25,0.56999,0.55085,0.56999,0.55085
2018-02-26,0.56999,0.56999,0.56999,0.56999
2018-02-27,0.56999,0.56999,0.56999,0.56999
2018-02-28,0.55091,0.56999,0.56999,0.55091
2018-03-01,0.55091,0.55091,0.55091,0.55091
2018-03-02,0.55091,0.55091,0.55091,0.55091
2018-03-03,0.75,0.55091,0.85,0.55091
2018-03-04,0.75,0.75,0.75,0.75
2018-03-05,0.62881,0.75,0.75,0.62881
2018-03-06,0.62902,0.62881,0.62902,0.62881
2018-03-07,0.62881,0.62902,0.74999,0.62881
2018-03-08,0.55087,0.62881,0.74997,0.55086
2018-03-09,0.499,0.55087,0.74248,0.499
2018-03-10,0.55086,0.499,0.55086,0.499
2018-03-11,0.49905,0.55086,0.55086,0.49905
2018-03-12,0.55914,0.49905,0.55914,0.49905
2018-03-13,0.55914,0.55914,0.55914,0.55914
2018-03-14,0.5,0.55914,0.79,0.5
2018-03-15,0.78999,0.5,0.78999,0.5
2018-03-16,0.5,0.78999,0.78999,0.5
2018-03-17,0.46881,0.5,0.78999,0.46881
2018-03-18,0.4025,0.46881,0.49805,0.4025
2018-03-19,0.4025,0.4025,0.4025,0.4025
2018-03-20,0.49502,0.4025,0.49502,0.4025
2018-03-21,0.55,0.49502,0.6,0.49502
2018-03-22,0.54,0.55,0.55,0.54
2018-03-23,0.48899,0.54,0.54,0.45058
2018-03-24,0.48899,0.48899,0.48899,0.48899
2018-03-25,0.48899,0.48899,0.48899,0.48899
2018-03-26,0.39989,0.48899,0.48899,0.39989
2018-03-27,0.38269,0.39989,0.39989,0.38269
2018-03-28,0.38269,0.38269,0.38269,0.38269
2018-03-29,0.36,0.38269,0.38269,0.36
2018-03-30,0.36,0.36,0.36,0.36
2018-03-31,0.36,0.36,0.36,0.36
2018-04-01,0.26371,0.36,0.36,0.26371
2018-04-02,0.75089,0.26371,0.79,0.26371
2018-04-03,0.68228,0.75089,0.75089,0.5
2018-04-04,0.89778,0.68228,0.9,0.68228
2018-04-05,0.9319,0.89778,0.9319,0.6804
2018-04-06,0.68031,0.9319,0.9319,0.68031
2018-04-07,0.68031,0.68031,0.68031,0.68031
2018-04-08,0.75,0.68031,0.75,0.56656
2018-04-09,0.56655,0.75,0.75,0.56655
2018-04-10,0.57477,0.56655,0.66658,0.56655
2018-04-11,0.66658,0.57477,0.66658,0.57477
2018-04-12,0.76041,0.66658,0.9,0.66658
2018-04-13,0.77765,0.76041,0.96161,0.76041
2018-04-14,0.84271,0.77765,0.84271,0.77765
2018-04-15,0.84271,0.84271,0.84271,0.84271
2018-04-16,0.67066,0.84271,0.84271,0.67066
2018-04-17,2.19994,0.67066,2.3,0.67066
2018-04-18,1.58339,2.19994,2.19994,1.21335
2018-04-19,1.5,1.58339,1.70679,1.36014
2018-04-20,1.37518,1.5,1.618,1.37518
2018-04-21,1.38045,1.37518,1.38045,1.37518
2018-04-22,1.38077,1.38045,1.38077,1.38045
2018-04-23,1.38117,1.38077,1.55767,1.38077
2018-04-24,1.39605,1.38117,1.54684,1.36016
2018-04-25,1.35,1.39605,1.618,1.25
2018-04-26,1.46575,1.35,1.46575,1.35
2018-04-27,1.46575,1.46575,1.46575,1.46575
2018-04-28,1.46575,1.46575,1.46575,1.46575
2018-04-29,0.0,1.46575,1.46575,0.0
2018-04-30,0.0,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0,0.0
2018-05-02,1.26282,0.0,1.26282,0.0
2018-05-03,1.47302,1.26282,1.595,1.26282
2018-05-04,1.4308,1.47302,1.47302,1.43053
2018-05-05,1.27169,1.4308,1.4308,1.27169
2018-05-06,1.27292,1.27169,1.27292,0.0
2018-05-07,1.33005,1.27292,1.33005,1.27292
2018-05-08,0.0,0.0,0.0,0.0
2018-05-09,0.0,0.0,0.0,0.0
2018-05-10,1.1015,0.0,1.33055,0.0
2018-05-11,0.93992,1.1015,1.1015,0.93992
2018-05-12,0.88019,0.93992,0.93992,0.0
2018-05-13,1.325,0.88019,1.325,0.88019
2018-05-14,1.7149,1.325,1.715,1.1958
2018-05-15,1.38788,1.7149,1.7149,1.16094
2018-05-16,1.16089,1.38788,1.38788,1.16089
2018-05-17,1.1,1.16089,1.16089,1.1
2018-05-18,1.00075,1.1,1.1,1.00057
2018-05-19,1.00079,1.00075,1.34999,1.00075
2018-05-20,0.0,1.00079,1.00079,0.0
2018-05-21,1.00312,0.0,1.00312,0.0
2018-05-22,1.07713,1.00312,1.16206,0.0
2018-05-23,0.95748,1.07301,1.08783,0.92748
2018-05-24,1.02987,0.95683,1.0334,0.88876
2018-05-25,1.04318,1.0303,1.10185,0.96852
2018-05-26,1.02581,1.04299,1.06238,1.01183
2018-05-27,0.99368,1.02604,1.02604,0.97309
2018-05-28,0.87742,0.99423,1.00251,0.87626
2018-05-29,0.97441,0.87836,0.99923,0.8637
2018-05-30,0.95755,0.98836,1.01816,0.91863
2018-05-31,0.99077,0.95714,0.99961,0.94525
2018-06-01,0.97443,0.98955,0.99304,0.94988
2018-06-02,1.013,0.9752,1.02626,0.96081
2018-06-03,1.0441,1.01479,1.07571,1.01429
2018-06-04,0.96908,1.04414,1.04565,0.95951
2018-06-05,0.98274,0.96508,1.00516,0.92292
2018-06-06,0.96056,0.98354,0.98877,0.9413
2018-06-07,0.964,0.96061,0.99526,0.9503
2018-06-08,0.93678,0.96375,0.96678,0.92559
2018-06-09,0.91945,0.9367,0.97258,0.91348
2018-06-10,0.74627,0.91917,0.91917,0.7113
2018-06-11,0.76593,0.75028,0.77548,0.69093
2018-06-12,0.73058,0.76615,0.87974,0.71306
2018-06-13,0.70121,0.72955,0.74447,0.65009
2018-06-14,0.7719,0.70416,0.77411,0.69357
2018-06-15,0.74114,0.77338,0.82332,0.73856
2018-06-16,0.74672,0.74148,0.7563,0.72593
2018-06-17,0.72378,0.74685,0.75008,0.7225
2018-06-18,0.75166,0.72436,0.7647,0.70599
2018-06-19,0.76378,0.75173,0.79287,0.74016
2018-06-20,0.74242,0.77474,0.77551,0.71344
2018-06-21,0.7462,0.75563,0.7681,0.73123
2018-06-22,0.64081,0.75517,0.75522,0.60823
2018-06-23,0.62255,0.6408,0.64821,0.60874
2018-06-24,0.58923,0.62336,0.65019,0.52185
2018-06-25,0.59767,0.58904,0.60654,0.55166
2018-06-26,0.56329,0.60634,0.61016,0.56238
2018-06-27,0.57783,0.566,0.57801,0.55025
2018-06-28,0.53256,0.57813,0.57829,0.52869
2018-06-29,0.55721,0.53171,0.55736,0.50458
2018-06-30,0.6388,0.55734,0.66978,0.55685
2018-07-01,0.63858,0.64078,0.68403,0.60361
2018-07-02,0.67303,0.63852,0.71137,1e-05
2018-07-03,0.70186,0.67303,0.70795,0.00904
2018-07-04,0.66002,0.70186,0.70186,0.64328
2018-07-05,0.64314,0.66002,0.69886,0.61529
2018-07-06,0.70641,0.64314,0.77758,0.59665
2018-07-07,0.67266,0.70641,0.70699,0.63782
2018-07-08,0.65818,0.67266,0.6747,0.65355
2018-07-09,0.65422,0.65818,0.68757,0.64221
2018-07-10,0.56664,0.65422,0.65422,0.56528
2018-07-11,0.57438,0.56664,0.58818,0.54443
2018-07-12,0.54113,0.57438,0.57438,0.52658
2018-07-13,0.54618,0.54113,0.55806,0.54113
2018-07-14,0.55107,0.54618,0.58018,0.54
2018-07-15,0.56704,0.55107,0.571,0.54692
2018-07-16,0.61361,0.56704,0.62466,0.55875
2018-07-17,0.65327,0.61361,0.66231,0.59137
2018-07-18,0.68627,0.65327,0.73952,0.65165
2018-07-19,0.7194,0.68627,0.79327,0.68627
2018-07-20,0.63879,0.7194,0.72691,0.63232
2018-07-21,0.64813,0.63879,0.64813,0.59693
2018-07-22,0.62964,0.64813,0.65486,0.61754
2018-07-23,0.59776,0.62964,0.65241,0.58757
2018-07-24,0.62222,0.59776,0.62856,0.56279
2018-07-25,0.61906,0.62222,0.66416,0.60414
2018-07-26,0.76776,0.61906,0.85263,0.61906
2018-07-27,0.67838,0.76776,0.79646,0.65393
2018-07-28,0.70147,0.67838,0.72897,0.64857
2018-07-29,0.68209,0.70147,0.70233,0.65391
2018-07-30,0.64851,0.68209,0.68209,0.62367
2018-07-31,0.59075,0.64851,0.66248,0.57052
2018-08-01,0.57575,0.59075,0.59075,0.54746
2018-08-02,0.56183,0.57575,0.58887,0.54045
2018-08-03,0.5521,0.56183,0.56183,0.51445
2018-08-04,0.52786,0.5521,0.57264,0.50587
2018-08-05,0.54224,0.52786,0.54245,0.51453
2018-08-06,0.53019,0.54224,0.54727,0.51939
2018-08-07,0.51248,0.53019,0.53936,0.50543
2018-08-08,0.43877,0.51248,0.51248,0.42851
2018-08-09,0.50355,0.43877,0.53153,0.4382
2018-08-10,0.46097,0.50355,0.50947,0.44986
2018-08-11,0.45167,0.46097,0.46596,0.43793
2018-08-12,0.45726,0.45167,0.46256,0.4458
2018-08-13,0.38584,0.45726,0.46181,0.3833
2018-08-14,0.47366,0.38584,0.53817,0.31271
2018-08-15,0.58739,0.47366,0.77755,0.45827
2018-08-16,0.60201,0.58739,0.63615,0.55383
2018-08-17,0.65173,0.60201,0.65627,0.5811
2018-08-18,0.58648,0.65173,0.65611,0.5583
2018-08-19,0.59294,0.58648,0.6237,0.55398
2018-08-20,0.59764,0.59294,0.6428,0.57296
2018-08-21,0.6171,0.59764,0.6193,0.57581
2018-08-22,0.57483,0.6171,0.65286,0.55742
2018-08-23,0.59012,0.57483,0.59624,0.571
2018-08-24,0.61101,0.59012,0.62469,0.58826
2018-08-25,0.61097,0.61101,0.61779,0.59531
2018-08-26,0.59839,0.61097,0.61477,0.58038
2018-08-27,0.61948,0.59839,0.6232,0.58771
2018-08-28,0.64194,0.61948,0.65466,0.61443
2018-08-29,0.65261,0.64194,0.69289,0.61751
2018-08-30,0.6272,0.65261,0.65261,0.58037
2018-08-31,0.63029,0.6272,0.64436,0.60377
2018-09-01,0.65248,0.63029,0.6714,0.62193
2018-09-02,0.63134,0.65248,0.65296,0.62105
2018-09-03,0.62918,0.63134,0.64668,0.61391
2018-09-04,0.6215,0.62918,0.6402,0.61508
2018-09-05,0.51969,0.6215,0.63071,0.51969
2018-09-06,0.54199,0.51969,0.57745,0.48949
2018-09-07,0.53339,0.54199,0.56108,0.51708
2018-09-08,0.51481,0.53339,0.5501,0.50251
2018-09-09,0.51817,0.51481,0.53294,0.49607
2018-09-10,0.51269,0.51817,0.52394,0.507
2018-09-11,0.50876,0.51269,0.52565,0.49539
2018-09-12,0.50205,0.50876,0.51174,0.46597
2018-09-13,0.53902,0.50205,0.5437,0.50205
2018-09-14,0.52316,0.53902,0.55657,0.50676
2018-09-15,0.52633,0.52316,0.53274,0.51704
2018-09-16,0.56059,0.52633,0.58074,0.50433
2018-09-17,0.52021,0.56059,0.58695,0.50696
2018-09-18,0.55141,0.52021,0.58743,0.50747
2018-09-19,0.55059,0.55141,0.56092,0.51906
2018-09-20,0.58202,0.55059,0.58322,0.5446
2018-09-21,0.6172,0.58202,0.62123,0.57584
2018-09-22,0.5891,0.6172,0.63313,0.57052
2018-09-23,0.59903,0.5891,0.60846,0.57789
2018-09-24,0.55598,0.59903,0.60259,0.55236
2018-09-25,0.54599,0.55598,0.57807,0.51472
2018-09-26,0.54413,0.54599,0.5588,0.52524
2018-09-27,0.57966,0.54413,0.58128,0.53239
2018-09-28,0.55844,0.57966,0.60194,0.54666
2018-09-29,0.55951,0.55844,0.56453,0.54218
2018-09-30,0.55778,0.55951,0.56467,0.54525
2018-10-01,0.56437,0.55778,0.56736,0.54731
2018-10-02,0.56105,0.56437,0.57007,0.55662
2018-10-03,0.5498,0.56105,0.56411,0.53903
2018-10-04,0.55677,0.5498,0.56437,0.5472
2018-10-05,0.54995,0.55677,0.55823,0.53791
2018-10-06,0.54482,0.54995,0.55517,0.54007
2018-10-07,0.54946,0.54482,0.55342,0.5336
2018-10-08,0.55802,0.54946,0.55923,0.54294
2018-10-09,0.57406,0.55802,0.58449,0.55003
2018-10-10,0.60325,0.57406,0.62884,0.54741
2018-10-11,0.52486,0.60325,0.60839,0.5182
2018-10-12,0.53856,0.52486,0.54217,0.52208
2018-10-13,0.55122,0.53856,0.55652,0.53
2018-10-14,0.53893,0.55122,0.56642,0.53781
2018-10-15,0.56511,0.53893,0.60843,0.53531
2018-10-16,0.56902,0.56511,0.57438,0.55744
2018-10-17,0.56998,0.56902,0.58467,0.557
2018-10-18,0.55591,0.56998,0.57177,0.5487
2018-10-19,0.54799,0.55591,0.55733,0.54764
2018-10-20,0.55915,0.54799,0.56161,0.54393
2018-10-21,0.55527,0.55915,0.56324,0.54935
2018-10-22,0.55116,0.55527,0.5561,0.54552
2018-10-23,0.55289,0.55116,0.55521,0.54688
2018-10-24,0.56683,0.55289,0.59419,0.54986
2018-10-25,0.55459,0.56683,0.57305,0.54647
2018-10-26,0.55233,0.55459,0.55743,0.5482
2018-10-27,0.54358,0.55233,0.55303,0.53065
2018-10-28,0.54916,0.54358,0.55058,0.54167
2018-10-29,0.50939,0.54916,0.54916,0.5048
2018-10-30,0.51397,0.50939,0.52543,0.50939
2018-10-31,0.51666,0.51397,0.52087,0.494
2018-11-01,0.51915,0.51666,0.52273,0.51136
2018-11-02,0.5209,0.51915,0.52465,0.51653
2018-11-03,0.51486,0.5209,0.52477,0.51149
2018-11-04,0.51742,0.51486,0.51893,0.4923
2018-11-05,0.51121,0.51742,0.51991,0.50458
2018-11-06,0.51529,0.51121,0.52455,0.49663
2018-11-07,0.51855,0.51529,0.52225,0.51225
2018-11-08,0.5103,0.51855,0.52905,0.50637
2018-11-09,0.4982,0.5103,0.51113,0.49607
2018-11-10,0.49484,0.4982,0.50247,0.49024
2018-11-11,0.50128,0.49484,0.50591,0.48895
2018-11-12,0.49525,0.50128,0.50306,0.48982
2018-11-13,0.48264,0.49525,0.49585,0.4818
2018-11-14,0.41361,0.48264,0.48318,0.38874
2018-11-15,0.3857,0.41361,0.41875,0.34892
2018-11-16,0.36954,0.3857,0.3922,0.36203
2018-11-17,0.36438,0.36954,0.3703,0.35455
2018-11-18,0.37463,0.36438,0.37985,0.36438
2018-11-19,0.33148,0.37463,0.42016,0.32697
2018-11-20,0.28188,0.33148,0.35248,0.24939
2018-11-21,0.33011,0.28188,0.41033,0.27047
2018-11-22,0.2953,0.33011,0.33091,0.29385
2018-11-23,0.29199,0.2953,0.31315,0.27702
2018-11-24,0.25696,0.29199,0.30367,0.24395
2018-11-25,0.26343,0.25696,0.26813,0.23564
2018-11-26,0.25507,0.26343,0.30447,0.23895
2018-11-27,0.26704,0.25507,0.27466,0.24164
2018-11-28,0.3106,0.26704,0.31257,0.26065
2018-11-29,0.30062,0.3106,0.31541,0.28481
2018-11-30,0.28595,0.30062,0.3342,0.25894
2018-12-01,0.30197,0.28595,0.30435,0.2769
2018-12-02,0.32298,0.30197,0.33093,0.29219
2018-12-03,0.29597,0.32298,0.32298,0.28356
2018-12-04,0.29794,0.29597,0.30271,0.27403
2018-12-05,0.27169,0.29794,0.29794,0.27166
2018-12-06,0.24421,0.27169,0.28033,0.24168
2018-12-07,0.23213,0.24421,0.24657,0.21947
2018-12-08,0.23492,0.23213,0.24455,0.22201
2018-12-09,0.2455,0.23492,0.2515,0.22843
2018-12-10,0.23326,0.2455,0.24873,0.22662
2018-12-11,0.22505,0.23326,0.23531,0.21689
2018-12-12,0.23366,0.22305,0.23417,0.21966
2018-12-13,0.21755,0.23366,0.23366,0.21609
2018-12-14,0.20962,0.21755,0.21984,0.20323
2018-12-15,0.20159,0.20962,0.21173,0.19654
2018-12-16,0.2041,0.20159,0.21159,0.20124
2018-12-17,0.22965,0.2041,0.23058,0.20378
2018-12-18,0.23521,0.22965,0.2378,0.21642
2018-12-19,0.24179,0.23521,0.25094,0.23192
2018-12-20,0.26847,0.24179,0.26905,0.2399
2018-12-21,0.24969,0.26847,0.27787,0.24099
2018-12-22,0.26122,0.24969,0.26142,0.24418
2018-12-23,0.2791,0.26122,0.28004,0.25538
2018-12-24,0.27587,0.2791,0.29444,0.26896
2018-12-25,0.24826,0.27587,0.27772,0.24168
2018-12-26,0.24837,0.24826,0.26258,0.23928
2018-12-27,0.22784,0.24837,0.25491,0.22587
2018-12-28,0.25421,0.22784,0.25719,0.22619
2018-12-29,0.24051,0.25421,0.2547,0.23955
2018-12-30,0.24588,0.24051,0.25175,0.23845
2018-12-31,0.23615,0.24588,0.26023,0.23455
2019-01-01,0.24767,0.23615,0.25195,0.23455
2019-01-02,0.25286,0.24767,0.2539,0.24281
2019-01-03,0.24439,0.25286,0.2535,0.24182
2019-01-04,0.24973,0.24439,0.25065,0.24176
2019-01-05,0.24664,0.24973,0.25374,0.24586
2019-01-06,0.25611,0.24664,0.4868,0.24212
2019-01-07,0.24787,0.25611,0.25681,0.24649
2019-01-08,0.24721,0.24787,0.25122,0.23969
2019-01-09,0.24708,0.24721,0.25144,0.24183
2019-01-10,0.21601,0.24708,0.24944,0.20867
2019-01-11,0.21346,0.21601,0.21774,0.20887
2019-01-12,0.21507,0.21346,0.21717,0.21143
2019-01-13,0.2008,0.21507,0.21601,0.19786
2019-01-14,0.21383,0.2008,0.2186,0.20041
2019-01-15,0.21513,0.21383,0.2243,0.20856
2019-01-16,0.22618,0.21513,0.22665,0.21351
2019-01-17,0.23013,0.22618,0.2311,0.21934
2019-01-18,0.21961,0.23013,0.23034,0.21463
2019-01-19,0.23058,0.21961,0.23843,0.21961
2019-01-20,0.2121,0.23058,0.23211,0.20769
2019-01-21,0.2119,0.2121,0.2138,0.20881
2019-01-22,0.21585,0.2119,0.21712,0.20434
2019-01-23,0.21507,0.21585,0.2323,0.21075
2019-01-24,0.24384,0.21507,0.27887,0.21411
2019-01-25,0.22458,0.24384,0.24484,0.22186
2019-01-26,0.21944,0.22458,0.22905,0.21734
2019-01-27,0.20944,0.21944,0.21961,0.20606
2019-01-28,0.1954,0.20944,0.20962,0.19153
2019-01-29,0.19889,0.1954,0.20384,0.1895
2019-01-30,0.20509,0.19889,0.21246,0.19741
2019-01-31,0.19705,0.20509,0.20703,0.19304
2019-02-01,0.19914,0.19705,0.19983,0.18968
2019-02-02,0.19982,0.19914,0.22262,0.19544
2019-02-03,0.1961,0.19982,0.20077,0.19238
2019-02-04,0.19332,0.1961,0.19619,0.19226
2019-02-05,0.19311,0.19332,0.19591,0.19
2019-02-06,0.19177,0.19311,0.19571,0.18259
2019-02-07,0.28832,0.19177,0.33457,0.18908
2019-02-08,0.23501,0.28832,0.28941,0.21945
2019-02-09,0.22834,0.23501,0.23946,0.21928
2019-02-10,0.22403,0.22834,0.22865,0.21365
2019-02-11,0.22359,0.22403,0.22895,0.21763
2019-02-12,0.22148,0.22359,0.22365,0.21735
2019-02-13,0.21885,0.22148,0.22497,0.21523
2019-02-14,0.21405,0.21885,0.21956,0.21068
2019-02-15,0.21829,0.21405,0.23587,0.21265
2019-02-16,0.24573,0.21829,0.26424,0.21576
2019-02-17,0.25714,0.24573,0.28717,0.23078
2019-02-18,0.25094,0.25714,0.26136,0.24102
2019-02-19,0.24438,0.25094,0.25119,0.23452
2019-02-20,0.25153,0.24438,0.25263,0.23976
2019-02-21,0.24374,0.25153,0.25153,0.2355
2019-02-22,0.2468,0.24374,0.24701,0.2385
2019-02-23,0.25429,0.2468,0.25429,0.24388
2019-02-24,0.22096,0.25429,0.25987,0.21754
2019-02-25,0.23118,0.22096,0.23745,0.2201
2019-02-26,0.23737,0.23118,0.24363,0.22659
2019-02-27,0.2346,0.23737,0.24276,0.22714
2019-02-28,0.23455,0.2346,0.24941,0.22767
2019-03-01,0.24023,0.23455,0.24176,0.23259
2019-03-02,0.23829,0.24023,0.24023,0.2322
2019-03-03,0.23533,0.23829,0.24259,0.23392
2019-03-04,0.23045,0.23533,0.23628,0.22322
2019-03-05,0.2496,0.23045,0.31754,0.22749
2019-03-06,0.2454,0.2496,0.25612,0.24081
2019-03-07,0.24946,0.2454,0.25362,0.24136
2019-03-08,0.24284,0.24946,0.24982,0.24054
2019-03-09,0.24947,0.24284,0.25222,0.24099
2019-03-10,0.2619,0.24947,0.26801,0.24842
2019-03-11,0.56496,0.2619,0.79249,0.24394
2019-03-12,0.485,0.56496,0.68712,0.4704
2019-03-13,0.4261,0.485,0.50394,0.40298
2019-03-14,0.39637,0.4261,0.46696,0.37118
2019-03-15,0.43624,0.39637,0.49244,0.38991
2019-03-16,0.42621,0.43624,0.44174,0.41122
2019-03-17,0.43141,0.42621,0.44683,0.42243
2019-03-18,0.45489,0.43141,0.50085,0.41475
2019-03-19,0.44356,0.45489,0.46796,0.43631
2019-03-20,0.43618,0.44356,0.44765,0.42558
2019-03-21,0.46617,0.43618,0.51973,0.40368
2019-03-22,0.48217,0.46617,0.55527,0.45614
2019-03-23,0.47809,0.48217,0.49305,0.47317
2019-03-24,0.46703,0.47809,0.479,0.45461
2019-03-25,0.44072,0.46703,0.47493,0.42826
2019-03-26,0.44834,0.44072,0.46432,0.42471
2019-03-27,0.46076,0.44834,0.46598,0.43807
2019-03-28,0.45505,0.46076,0.46076,0.4441
2019-03-29,0.45,0.45505,0.45675,0.44343
2019-03-30,0.43632,0.45,0.45059,0.42539
2019-03-31,0.44497,0.43632,0.47451,0.43028
2019-04-01,0.44004,0.44497,0.45159,0.43397
2019-04-02,0.47624,0.44004,0.51807,0.4205
2019-04-03,0.45602,0.47624,0.48578,0.43941
2019-04-04,0.47673,0.45602,0.56473,0.44997
2019-04-05,0.50044,0.47673,0.53306,0.47245
2019-04-06,0.4814,0.50044,0.50369,0.47415
2019-04-07,0.48862,0.4814,0.49044,0.47719
2019-04-08,0.47074,0.48862,0.48862,0.45245
2019-04-09,0.46171,0.47074,0.47941,0.44797
2019-04-10,0.47257,0.46171,0.52734,0.46007
2019-04-11,0.41969,0.47257,0.47463,0.40378
2019-04-12,0.42431,0.41969,0.43187,0.3927
2019-04-13,0.4238,0.42431,0.43526,0.41207
2019-04-14,0.44336,0.4238,0.44735,0.41812
2019-04-15,0.42814,0.44336,0.48832,0.40895
2019-04-16,0.43996,0.42814,0.447,0.41765
2019-04-17,0.46085,0.43996,0.46532,0.43996
2019-04-18,0.45545,0.46085,0.46164,0.4509
