TIMESTAMP,RVST_OPEN_PRICE_USD,RVST_HIGH_PRICE_USD,RVST_LOW_PRICE_USD,RVST_CLOSE_PRICE_USD,RVST_VOLUME_USD,RVST_DIVIDENDS_USD,RVST_STOCK_SPLITS_USD
2021-09-30 00:00:00+00:00,0.24518300592899323,0.2456810027360916,0.20747199654579163,0.22355499863624573,1860269,0.0,0.0
2021-10-01 00:00:00+00:00,0.2235579937696457,0.23975899815559387,0.19909800589084625,0.2154030054807663,1956641,0.0,0.0
2021-10-02 00:00:00+00:00,0.21541699767112732,0.26789501309394836,0.2117599993944168,0.25001001358032227,985828,0.0,0.0
2021-10-03 00:00:00+00:00,0.2496429979801178,0.2766070067882538,0.244145005941391,0.27039700746536255,848282,0.0,0.0
2021-10-04 00:00:00+00:00,0.27050700783729553,0.27121299505233765,0.23942500352859497,0.24397900700569153,487801,0.0,0.0
2021-10-05 00:00:00+00:00,0.24403999745845795,0.24529999494552612,0.20525699853897095,0.21946099400520325,960039,0.0,0.0
2021-10-06 00:00:00+00:00,0.2191080003976822,0.2191299945116043,0.18646100163459778,0.18787799775600433,754081,0.0,0.0
2021-10-07 00:00:00+00:00,0.1879809945821762,0.20334799587726593,0.1608079969882965,0.19001300632953644,1041335,0.0,0.0
2021-10-08 00:00:00+00:00,0.18978199362754822,0.22920100390911102,0.17573599517345428,0.20583699643611908,890583,0.0,0.0
2021-10-09 00:00:00+00:00,0.20576900243759155,0.21516099572181702,0.1965000033378601,0.21031799912452698,540623,0.0,0.0
2021-10-10 00:00:00+00:00,0.2100840061903,0.2209099978208542,0.20328299701213837,0.2034360021352768,242636,0.0,0.0
2021-10-11 00:00:00+00:00,0.203248992562294,0.21102100610733032,0.19738399982452393,0.20902900397777557,220583,0.0,0.0
2021-10-12 00:00:00+00:00,0.2088949978351593,0.21042400598526,0.20148000121116638,0.2035219967365265,134128,0.0,0.0
2021-10-13 00:00:00+00:00,0.20360100269317627,0.21834099292755127,0.19846299290657043,0.20333899557590485,517832,0.0,0.0
2021-10-14 00:00:00+00:00,0.20347100496292114,0.2157679945230484,0.2016489952802658,0.20877599716186523,332478,0.0,0.0
2021-10-15 00:00:00+00:00,0.20857000350952148,0.21178799867630005,0.2004610002040863,0.20879200100898743,308514,0.0,0.0
2021-10-16 00:00:00+00:00,0.20902299880981445,0.25899600982666016,0.2061450034379959,0.25782299041748047,801894,0.0,0.0
2021-10-17 00:00:00+00:00,0.25781598687171936,0.27862998843193054,0.2389719933271408,0.2510179877281189,288043,0.0,0.0
2021-10-18 00:00:00+00:00,0.2512190043926239,0.252920001745224,0.23617100715637207,0.23631900548934937,199361,0.0,0.0
2021-10-19 00:00:00+00:00,0.2363310009241104,0.2906070053577423,0.22235900163650513,0.2770789861679077,110890,0.0,0.0
2021-10-20 00:00:00+00:00,0.2768299877643585,0.3234730064868927,0.25332701206207275,0.3024579882621765,119026,0.0,0.0
2021-10-21 00:00:00+00:00,0.30225300788879395,0.30404800176620483,0.2758379876613617,0.281358003616333,122537,0.0,0.0
2021-10-22 00:00:00+00:00,0.2811940014362335,0.2958109974861145,0.27520298957824707,0.27755001187324524,246696,0.0,0.0
2021-10-23 00:00:00+00:00,0.27749699354171753,0.2849220037460327,0.26253199577331543,0.2777029871940613,257378,0.0,0.0
2021-10-24 00:00:00+00:00,0.27780699729919434,0.27913999557495117,0.22968700528144836,0.23836399614810944,579987,0.0,0.0
2021-10-25 00:00:00+00:00,0.23802100121974945,0.24200700223445892,0.2168630063533783,0.23404499888420105,514585,0.0,0.0
2021-10-26 00:00:00+00:00,0.23445899784564972,0.23806199431419373,0.21331599354743958,0.21430900692939758,260530,0.0,0.0
2021-10-27 00:00:00+00:00,0.21422399580478668,0.27029600739479065,0.2114199995994568,0.21643400192260742,181371,0.0,0.0
2021-10-28 00:00:00+00:00,0.21618899703025818,0.222243994474411,0.17484700679779053,0.18130700290203094,544949,0.0,0.0
2021-10-29 00:00:00+00:00,0.18148699402809143,0.20316599309444427,0.17768099904060364,0.19670499861240387,386480,0.0,0.0
2021-10-30 00:00:00+00:00,0.19671499729156494,0.19768700003623962,0.18867500126361847,0.19571900367736816,184789,0.0,0.0
2021-10-31 00:00:00+00:00,0.19591699540615082,0.20047500729560852,0.1868080049753189,0.19121000170707703,777503,0.0,0.0
2021-11-01 00:00:00+00:00,0.19124799966812134,0.197953999042511,0.18359999358654022,0.19716599583625793,179002,0.0,0.0
2021-11-02 00:00:00+00:00,0.19728000462055206,0.20050199329853058,0.19482000172138214,0.1994899958372116,130313,0.0,0.0
2021-11-03 00:00:00+00:00,0.1995449960231781,0.21419499814510345,0.1965319961309433,0.21364399790763855,216179,0.0,0.0
2021-11-04 00:00:00+00:00,0.21349899470806122,0.24252499639987946,0.20631499588489532,0.21639899909496307,302837,0.0,0.0
2021-11-05 00:00:00+00:00,0.21616600453853607,0.26917898654937744,0.20271199941635132,0.26063400506973267,971915,0.0,0.0
2021-11-06 00:00:00+00:00,0.2607010006904602,0.2642990052700043,0.24591000378131866,0.24892300367355347,283886,0.0,0.0
2021-11-07 00:00:00+00:00,0.24910299479961395,0.25461599230766296,0.24101899564266205,0.24421800673007965,152836,0.0,0.0
2021-11-08 00:00:00+00:00,0.24399100244045258,0.26726898550987244,0.23992900550365448,0.2646009922027588,184049,0.0,0.0
2021-11-09 00:00:00+00:00,0.2648850083351135,0.31358999013900757,0.2633010149002075,0.31266000866889954,889175,0.0,0.0
2021-11-10 00:00:00+00:00,0.3126330077648163,0.338919997215271,0.3002060055732727,0.3073729872703552,583895,0.0,0.0
2021-11-11 00:00:00+00:00,0.30772799253463745,0.3251039981842041,0.28072598576545715,0.3251039981842041,374752,0.0,0.0
2021-11-12 00:00:00+00:00,0.3251599967479706,0.35384100675582886,0.29335498809814453,0.2980189919471741,130750,0.0,0.0
2021-11-13 00:00:00+00:00,0.29819801449775696,0.36330899596214294,0.2978940010070801,0.34826499223709106,299841,0.0,0.0
2021-11-14 00:00:00+00:00,0.3485789895057678,0.3966740071773529,0.3266089856624603,0.3363020122051239,373767,0.0,0.0
2021-11-15 00:00:00+00:00,0.3362489938735962,0.37645599246025085,0.3279989957809448,0.3424200117588043,320160,0.0,0.0
2021-11-16 00:00:00+00:00,0.3424290120601654,2.0404090881347656,0.26595500111579895,0.26747098565101624,548372,0.0,0.0
2021-11-17 00:00:00+00:00,0.26740598678588867,0.43459001183509827,0.25526800751686096,0.26546698808670044,385964,0.0,0.0
2021-11-18 00:00:00+00:00,0.26557400822639465,0.28231900930404663,0.24813400208950043,0.24930399656295776,263557,0.0,0.0
2021-11-19 00:00:00+00:00,0.24935199320316315,0.46824198961257935,0.2490680068731308,0.35019299387931824,3117006,0.0,0.0
2021-11-20 00:00:00+00:00,0.350271999835968,0.45147401094436646,0.3500869870185852,0.45115700364112854,1811207,0.0,0.0
2021-11-21 00:00:00+00:00,0.45105698704719543,0.5315560102462769,0.42340201139450073,0.48043298721313477,2129652,0.0,0.0
2021-11-22 00:00:00+00:00,0.4802600145339966,0.49369698762893677,0.3768729865550995,0.38157200813293457,1445513,0.0,0.0
2021-11-23 00:00:00+00:00,0.3815790116786957,0.4269160032272339,0.354312002658844,0.4247789978981018,1643516,0.0,0.0
2021-11-24 00:00:00+00:00,0.4249649941921234,0.4346489906311035,0.324396014213562,0.42819198966026306,1683766,0.0,0.0
