TIMESTAMP,CRAZYBONK_OPEN_PRICE_USD,CRAZYBONK_HIGH_PRICE_USD,CRAZYBONK_LOW_PRICE_USD,CRAZYBONK_CLOSE_PRICE_USD,CRAZYBONK_VOLUME_USD,CRAZYBONK_DIVIDENDS_USD,CRAZYBONK_STOCK_SPLITS_USD
2024-03-05 00:00:00+00:00,0.009864999912679195,0.03536200150847435,0.007819999940693378,0.007819999940693378,72865,0.0,0.0
2024-03-06 00:00:00+00:00,0.007819999940693378,0.007891000248491764,0.004964000079780817,0.005286000203341246,2117,0.0,0.0
2024-03-07 00:00:00+00:00,0.005286000203341246,0.007083000149577856,0.004501999821513891,0.007083000149577856,991,0.0,0.0
2024-03-08 00:00:00+00:00,0.007083000149577856,0.007459999993443489,0.005477000027894974,0.005514000076800585,872,0.0,0.0
2024-03-09 00:00:00+00:00,0.005514000076800585,0.005524999927729368,0.004985999781638384,0.005044999998062849,137,0.0,0.0
2024-03-10 00:00:00+00:00,0.005044999998062849,0.005177000071853399,0.004546999931335449,0.005177000071853399,405,0.0,0.0
2024-03-11 00:00:00+00:00,0.005177000071853399,0.007027999963611364,0.005177000071853399,0.005869000218808651,1099,0.0,0.0
2024-03-12 00:00:00+00:00,0.005869000218808651,0.005869000218808651,0.0054709999822080135,0.005628000013530254,85,0.0,0.0
2024-03-13 00:00:00+00:00,0.005628000013530254,0.006171999964863062,0.005563999991863966,0.006070000119507313,27,0.0,0.0
2024-03-14 00:00:00+00:00,0.006070000119507313,0.006248000077903271,0.006022000219672918,0.006022000219672918,20,0.0,0.0
2024-03-15 00:00:00+00:00,0.006022000219672918,0.006022000219672918,0.005679999943822622,0.005700999870896339,87,0.0,0.0
2024-03-16 00:00:00+00:00,0.005700999870896339,0.005921000149101019,0.005700999870896339,0.005903999786823988,21,0.0,0.0
2024-03-17 00:00:00+00:00,0.005903999786823988,0.005903999786823988,0.005555000156164169,0.005555000156164169,4,0.0,0.0
2024-03-18 00:00:00+00:00,0.005555000156164169,0.0056929998099803925,0.005555000156164169,0.005621999967843294,122,0.0,0.0
2024-03-19 00:00:00+00:00,0.005621999967843294,0.005621999967843294,0.004346000030636787,0.004484000150114298,276,0.0,0.0
2024-03-20 00:00:00+00:00,0.004484000150114298,0.004718999844044447,0.004484000150114298,0.004718999844044447,254,0.0,0.0
2024-03-21 00:00:00+00:00,0.004718999844044447,0.005018000025302172,0.004718999844044447,0.00482399994507432,106,0.0,0.0
2024-03-22 00:00:00+00:00,0.00482399994507432,0.004995000082999468,0.00482300017029047,0.004867000039666891,67,0.0,0.0
2024-03-23 00:00:00+00:00,0.004867000039666891,0.004867000039666891,0.0045529999770224094,0.0045529999770224094,131,0.0,0.0
2024-03-24 00:00:00+00:00,0.0045529999770224094,0.004668000154197216,0.0045529999770224094,0.004660000093281269,109,0.0,0.0
2024-03-25 00:00:00+00:00,0.004660000093281269,0.004660000093281269,0.004395999945700169,0.004395999945700169,243,0.0,0.0
2024-03-26 00:00:00+00:00,0.004395999945700169,0.004395999945700169,0.004137000069022179,0.004168999847024679,46,0.0,0.0
2024-03-27 00:00:00+00:00,0.004168999847024679,0.004168999847024679,0.003930000122636557,0.003967000171542168,62,0.0,0.0
2024-03-28 00:00:00+00:00,0.003967000171542168,0.004081999883055687,0.003967000171542168,0.004081999883055687,2,0.0,0.0
